Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Begin File,Delta Time (s),File Offset (s),call variant,level,call cutoff @ end,calls overlap,Notes
1,Spectrogram 1,1,68.089521136,69.13630085,111.624,314.371,DSG 6_RG 3-000.9644.YMD_2009_05_16_HMS_22_06_00.dsg_RAWD_HMS_22_ 6_ 0__DMY_16_ 5_ 9.wav,1.0468,2.9631,9,2,2,2,
2,Spectrogram 1,1,71.517767662,75.920717388,186.8,350.82,DSG 6_RG 3-000.9644.YMD_2009_05_16_HMS_22_06_00.dsg_RAWD_HMS_22_ 6_ 0__DMY_16_ 5_ 9.wav,4.4029,6.3914,15,3,1,2,
3,Spectrogram 1,1,76.099650464,78.106877545,184.522,339.429,DSG 6_RG 3-000.9645.YMD_2009_05_16_HMS_22_12_00.dsg_RAWD_HMS_22_12_ 0__DMY_16_ 5_ 9.wav,2.0072,0.1188,15,3,1,2,
4,Spectrogram 1,1,100.685963092,103.642845996,173.132,318.927,DSG 6_RG 3-000.9649.YMD_2009_05_16_HMS_22_36_00.dsg_RAWD_HMS_22_36_ 0__DMY_16_ 5_ 9.wav,2.9569,2.9964,15,3,2,2,
5,Spectrogram 1,1,107.214846876,108.19687733,118.459,337.151,DSG 6_RG 3-000.9649.YMD_2009_05_16_HMS_22_36_00.dsg_RAWD_HMS_22_36_ 0__DMY_16_ 5_ 9.wav,0.982,9.5252,9,2,2,2,
6,Spectrogram 1,1,116.535982052,117.550387136,104.79,302.981,DSG 6_RG 3-000.9650.YMD_2009_05_16_HMS_22_42_00.dsg_RAWD_HMS_22_42_ 0__DMY_16_ 5_ 9.wav,1.0144,7.992,9,1,2,2,
7,Spectrogram 1,1,123.334834179,125.234145825,159.464,314.371,DSG 6_RG 3-000.9651.YMD_2009_05_16_HMS_22_48_00.dsg_RAWD_HMS_22_48_ 0__DMY_16_ 5_ 9.wav,1.8993,3.9364,15,3,2,2,
8,Spectrogram 1,1,131.356787815,134.076256763,145.795,293.868,DSG 6_RG 3-000.9652.YMD_2009_05_16_HMS_22_54_00.dsg_RAWD_HMS_22_54_ 0__DMY_16_ 5_ 9.wav,2.7195,0.8992,15,3,1,2,
9,Spectrogram 1,1,146.611193304,147.884595431,109.346,268.81,DSG 6_RG 3-000.9654.YMD_2009_05_16_HMS_23_06_00.dsg_RAWD_HMS_23_ 6_ 0__DMY_16_ 5_ 9.wav,1.2734,5.2992,9,2,2,2,
10,Spectrogram 1,1,148.024885495,152.147255092,141.239,293.868,DSG 6_RG 3-000.9654.YMD_2009_05_16_HMS_23_06_00.dsg_RAWD_HMS_23_ 6_ 0__DMY_16_ 5_ 9.wav,4.1224,6.7129,15,3,1,2,
