Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Begin File,Delta Time (s),File Offset (s),call variant,level,call cutoff @ end,calls overlap,Notes
1,Spectrogram 1,1,2.041215514,3.33040426,77.454,214.137,DSG 6_RG 3-000.7501.YMD_2009_05_07_HMS_23_48_00.dsg_RAWD_HMS_23_48_ 0__DMY_ 7_ 5_ 9.wav,1.2892,2.0412,9,3,2,2,
2,Spectrogram 1,1,29.55994999,30.917504806,93.4,302.981,DSG 6_RG 3-000.7506.YMD_2009_05_08_HMS_00_18_00.dsg_RAWD_HMS_ 0_18_ 0__DMY_ 8_ 5_ 9.wav,1.3576,7.8511,9,3,2,2,
3,Spectrogram 1,1,31.132369597,32.372725436,91.122,289.312,DSG 6_RG 3-000.7506.YMD_2009_05_08_HMS_00_18_00.dsg_RAWD_HMS_ 0_18_ 0__DMY_ 8_ 5_ 9.wav,1.2404,9.4236,9,3,2,2,
4,Spectrogram 1,1,49.248656668,50.469479344,77.454,291.59,DSG 6_RG 3-000.7536.YMD_2009_05_08_HMS_03_18_00.dsg_RAWD_HMS_ 3_18_ 0__DMY_ 8_ 5_ 9.wav,1.2208,5.8311,9,2,2,2,
5,Spectrogram 1,1,121.144848213,122.551235935,86.566,250.586,DSG 6_RG 3-000.7613.YMD_2009_05_08_HMS_11_00_00.dsg_RAWD_HMS_11_ 0_ 0__DMY_ 8_ 5_ 9.wav,1.4064,0.9273,15,3,2,2,
6,Spectrogram 1,1,124.785308534,131.016387473,84.288,259.698,DSG 6_RG 3-000.7613.YMD_2009_05_08_HMS_11_00_00.dsg_RAWD_HMS_11_ 0_ 0__DMY_ 8_ 5_ 9.wav,6.2311,4.5677,15,3,1,2,
7,Spectrogram 1,1,132.71548488,134.942265441,93.4,236.917,DSG 6_RG 3-000.7614.YMD_2009_05_08_HMS_11_06_00.dsg_RAWD_HMS_11_ 6_ 0__DMY_ 8_ 5_ 9.wav,2.2268,1.6435,15,3,2,2,
8,Spectrogram 1,1,135.098530744,136.465852141,82.01,305.259,DSG 6_RG 3-000.7614.YMD_2009_05_08_HMS_11_06_00.dsg_RAWD_HMS_11_ 6_ 0__DMY_ 8_ 5_ 9.wav,1.3673,4.0266,9,3,2,2,
9,Spectrogram 1,1,136.575471323,141.878725028,111.624,323.483,DSG 6_RG 3-000.7614.YMD_2009_05_08_HMS_11_06_00.dsg_RAWD_HMS_11_ 6_ 0__DMY_ 8_ 5_ 9.wav,5.3033,5.5034,15,3,1,2,
10,Spectrogram 1,1,143.677962793,145.201549493,82.01,284.756,DSG 6_RG 3-000.7615.YMD_2009_05_08_HMS_11_12_00.dsg_RAWD_HMS_11_12_ 0__DMY_ 8_ 5_ 9.wav,1.5236,1.7515,9,2,2,2,
11,Spectrogram 1,1,146.959534146,152.712050596,100.234,266.532,DSG 6_RG 3-000.7615.YMD_2009_05_08_HMS_11_12_00.dsg_RAWD_HMS_11_12_ 0__DMY_ 8_ 5_ 9.wav,5.7525,5.0332,15,3,1,2,
12,Spectrogram 1,1,152.86059632,159.765569375,88.844,248.307,DSG 6_RG 3-000.7617.YMD_2009_05_08_HMS_11_24_00.dsg_RAWD_HMS_11_24_ 0__DMY_ 8_ 5_ 9.wav,6.905,0.0798,15,3,1,2,
13,Spectrogram 1,1,159.921834678,161.445421377,82.01,302.981,DSG 6_RG 3-000.7617.YMD_2009_05_08_HMS_11_24_00.dsg_RAWD_HMS_11_24_ 0__DMY_ 8_ 5_ 9.wav,1.5236,7.141,9,3,2,2,
14,Spectrogram 1,1,161.572090988,163.574240177,93.4,291.59,DSG 6_RG 3-000.7617.YMD_2009_05_08_HMS_11_24_00.dsg_RAWD_HMS_11_24_ 0__DMY_ 8_ 5_ 9.wav,2.0021,8.7913,15,3,1,2,
15,Spectrogram 1,1,164.707015646,166.103636788,77.454,282.478,DSG 6_RG 3-000.7621.YMD_2009_05_08_HMS_11_48_00.dsg_RAWD_HMS_11_48_ 0__DMY_ 8_ 5_ 9.wav,1.3966,1.0718,9,3,2,2,
16,Spectrogram 1,1,166.496642995,174.446640261,91.122,282.478,DSG 6_RG 3-000.7621.YMD_2009_05_08_HMS_11_48_00.dsg_RAWD_HMS_11_48_ 0__DMY_ 8_ 5_ 9.wav,7.95,2.8615,15,3,1,2,
17,Spectrogram 1,1,175.339920716,176.68770895,79.732,282.478,DSG 6_RG 3-000.7624.YMD_2009_05_08_HMS_12_06_00.dsg_RAWD_HMS_12_ 6_ 0__DMY_ 8_ 5_ 9.wav,1.3478,0.8503,9,3,1,2,
18,Spectrogram 1,1,176.775608182,180.008346629,88.844,273.366,DSG 6_RG 3-000.7624.YMD_2009_05_08_HMS_12_06_00.dsg_RAWD_HMS_12_ 6_ 0__DMY_ 8_ 5_ 9.wav,3.2327,2.286,15,3,2,2,
19,Spectrogram 1,1,180.272044327,182.176527701,75.176,296.147,DSG 6_RG 3-000.7624.YMD_2009_05_08_HMS_12_06_00.dsg_RAWD_HMS_12_ 6_ 0__DMY_ 8_ 5_ 9.wav,1.9045,5.7824,9,3,2,2,
20,Spectrogram 1,1,182.323026422,185.282300589,88.844,284.756,DSG 6_RG 3-000.7624.YMD_2009_05_08_HMS_12_06_00.dsg_RAWD_HMS_12_ 6_ 0__DMY_ 8_ 5_ 9.wav,2.9593,7.8335,15,3,1,2,
21,Spectrogram 1,1,196.762127749,198.041549914,68.342,316.649,DSG 6_RG 3-000.7635.YMD_2009_05_08_HMS_13_12_00.dsg_RAWD_HMS_13_12_ 0__DMY_ 8_ 5_ 9.wav,1.2794,0.5637,9,3,2,2,
22,Spectrogram 1,1,198.148982309,205.2981199,72.898,289.312,DSG 6_RG 3-000.7635.YMD_2009_05_08_HMS_13_12_00.dsg_RAWD_HMS_13_12_ 0__DMY_ 8_ 5_ 9.wav,7.1491,1.9506,15,3,2,2,
