Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Begin File,Delta Time (s),File Offset (s),call variant,level,call cutoff @ end,calls overlap,Notes
1,Spectrogram 1,1,10.915667591,15.68331917,109.346,264.254,DSG 6_RG 3-000.8586.YMD_2009_05_12_HMS_12_18_00.dsg_RAWD_HMS_12_18_ 0__DMY_12_ 5_ 9.wav,4.7677,0.0612,15,3,1,2,
2,Spectrogram 1,1,19.683709706,21.307475099,86.566,261.976,DSG 6_RG 3-000.8586.YMD_2009_05_12_HMS_12_18_00.dsg_RAWD_HMS_12_18_ 0__DMY_12_ 5_ 9.wav,1.6238,8.8293,9,3,2,2,
3,Spectrogram 1,1,21.774833399,23.732564724,100.234,266.532,DSG 6_RG 3-000.8588.YMD_2009_05_12_HMS_12_30_00.dsg_RAWD_HMS_12_30_ 0__DMY_12_ 5_ 9.wav,1.9577,0.066,15,3,1,2,
4,Spectrogram 1,1,63.339179425,64.928396618,84.288,300.703,DSG 6_RG 3-000.8595.YMD_2009_05_12_HMS_13_12_00.dsg_RAWD_HMS_13_12_ 0__DMY_12_ 5_ 9.wav,1.5892,9.0672,9,3,2,2,
5,Spectrogram 1,1,66.348109682,69.134997803,95.678,255.142,DSG 6_RG 3-000.8600.YMD_2009_05_12_HMS_13_42_00.dsg_RAWD_HMS_13_42_ 0__DMY_12_ 5_ 9.wav,2.7869,1.2217,15,3,2,2,
6,Spectrogram 1,1,70.747247129,72.382528589,66.063,298.425,DSG 6_RG 3-000.8600.YMD_2009_05_12_HMS_13_42_00.dsg_RAWD_HMS_13_42_ 0__DMY_12_ 5_ 9.wav,1.6353,5.6208,9,3,2,2,
7,Spectrogram 1,1,81.341300291,84.865216675,93.4,264.254,DSG 6_RG 3-000.8605.YMD_2009_05_12_HMS_14_12_00.dsg_RAWD_HMS_14_12_ 0__DMY_12_ 5_ 9.wav,3.5239,5.3605,15,3,2,2,
8,Spectrogram 1,1,110.117661518,111.361396712,95.678,339.429,DSG 6_RG 3-000.8614.YMD_2009_05_12_HMS_15_06_00.dsg_RAWD_HMS_15_ 6_ 0__DMY_12_ 5_ 9.wav,1.2437,1.5736,9,3,2,2,
9,Spectrogram 1,1,119.455630423,124.764537133,107.068,273.366,DSG 6_RG 3-000.8627.YMD_2009_05_12_HMS_16_24_00.dsg_RAWD_HMS_16_24_ 0__DMY_12_ 5_ 9.wav,5.3089,0.0573,15,3,1,2,
10,Spectrogram 1,1,133.509550775,135.156348301,63.785,250.586,DSG 6_RG 3-000.8631.YMD_2009_05_12_HMS_16_48_00.dsg_RAWD_HMS_16_48_ 0__DMY_12_ 5_ 9.wav,1.6468,3.2567,9,3,2,2,
