Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Begin File,Delta Time (s),File Offset (s),call variant,level,call cutoff @ end,calls overlap,Notes
1,Spectrogram 1,1,3.5788907,5.116690271,75.709,288.338,DSG 6_RG 3-000.4140.YMD_2009_04_23_HMS_23_42_00.dsg_RAWD_HMS_23_42_ 0__DMY_23_ 4_ 9.wav,1.5378,3.5789,9,3,2,2,
2,Spectrogram 1,1,20.009644377,21.667718774,62.822,228.737,DSG 6_RG 3-000.4141.YMD_2009_04_23_HMS_23_48_00.dsg_RAWD_HMS_23_48_ 0__DMY_23_ 4_ 9.wav,1.6581,9.1553,9,3,1,2,
3,Spectrogram 1,1,58.669393984,60.284513085,80.541,244.845,DSG 6_RG 3-000.4245.YMD_2009_04_24_HMS_10_12_00.dsg_RAWD_HMS_10_12_ 0__DMY_24_ 4_ 9.wav,1.6151,4.1926,9,3,2,2,
4,Spectrogram 1,1,73.682322137,75.331805475,57.99,310.889,DSG 6_RG 3-000.4252.YMD_2009_04_24_HMS_10_54_00.dsg_RAWD_HMS_10_54_ 0__DMY_24_ 4_ 9.wav,1.6495,8.3511,9,3,2,2,
5,Spectrogram 1,1,76.82664975,78.596407915,101.482,328.608,DSG 6_RG 3-000.4258.YMD_2009_04_24_HMS_11_30_00.dsg_RAWD_HMS_11_30_ 0__DMY_24_ 4_ 9.wav,1.7698,0.6411,9,3,2,2,
6,Spectrogram 1,1,102.584902273,103.783263873,109.536,223.905,DSG 6_RG 3-000.4264.YMD_2009_04_24_HMS_12_06_00.dsg_RAWD_HMS_12_ 6_ 0__DMY_24_ 4_ 9.wav,1.1984,4.6905,9,3,2,2,
7,Spectrogram 1,1,119.991273482,126.400203534,112.758,339.884,DSG 6_RG 3-000.4268.YMD_2009_04_24_HMS_12_30_00.dsg_RAWD_HMS_12_30_ 0__DMY_24_ 4_ 9.wav,6.4089,0.3881,10,3,2,2,
8,Spectrogram 1,1,131.691749083,133.34982348,80.541,302.835,DSG 6_RG 3-000.4286.YMD_2009_04_24_HMS_14_18_00.dsg_RAWD_HMS_14_18_ 0__DMY_24_ 4_ 9.wav,1.6581,1.2342,9,3,2,2,
9,Spectrogram 1,1,172.470083537,174.068020521,83.763,355.992,DSG 6_RG 3-000.4296.YMD_2009_04_24_HMS_15_18_00.dsg_RAWD_HMS_15_18_ 0__DMY_24_ 4_ 9.wav,1.5979,9.4493,9,3,1,2,
10,Spectrogram 1,1,159.463781527,161.370996637,104.704,285.116,DSG 6_RG 3-000.4292.YMD_2009_04_24_HMS_14_54_00.dsg_RAWD_HMS_14_54_ 0__DMY_24_ 4_ 9.wav,1.9072,7.2974,9,3,2,2,
11,Spectrogram 1,1,187.350880227,188.95740827,59.601,260.954,DSG 6_RG 3-000.4301.YMD_2009_04_24_HMS_15_48_00.dsg_RAWD_HMS_15_48_ 0__DMY_24_ 4_ 9.wav,1.6065,2.4165,9,3,2,2,
12,Spectrogram 1,1,232.492308075,239.124605663,96.649,298.003,DSG 6_RG 3-000.4309.YMD_2009_04_24_HMS_16_36_00.dsg_RAWD_HMS_16_36_ 0__DMY_24_ 4_ 9.wav,6.6323,4.1403,10,3,1,2,
13,Spectrogram 1,1,239.261698057,249.218735497,135.309,286.727,DSG 6_RG 3-000.4310.YMD_2009_04_24_HMS_16_42_00.dsg_RAWD_HMS_16_42_ 0__DMY_24_ 4_ 9.wav,9.957,0.0553,10,3,1,2,
14,Spectrogram 1,1,251.176950134,252.883202963,95.039,236.791,DSG 6_RG 3-000.4312.YMD_2009_04_24_HMS_16_54_00.dsg_RAWD_HMS_16_54_ 0__DMY_24_ 4_ 9.wav,1.7063,1.1161,9,3,2,2,
15,Spectrogram 1,1,269.890973834,271.37722705,104.704,219.072,DSG 6_RG 3-000.4315.YMD_2009_04_24_HMS_17_12_00.dsg_RAWD_HMS_17_12_ 0__DMY_24_ 4_ 9.wav,1.4863,8.9757,9,3,2,2,
16,Spectrogram 1,1,289.409130896,291.015658939,95.039,280.284,DSG 6_RG 3-000.4329.YMD_2009_04_24_HMS_18_36_00.dsg_RAWD_HMS_18_36_ 0__DMY_24_ 4_ 9.wav,1.6065,6.7851,9,3,2,2,
17,Spectrogram 1,1,293.522254391,294.965552312,85.374,238.402,DSG 6_RG 3-000.4331.YMD_2009_04_24_HMS_18_48_00.dsg_RAWD_HMS_18_48_ 0__DMY_24_ 4_ 9.wav,1.4433,0.0439,9,3,2,2,
18,Spectrogram 1,1,307.390106166,308.515534902,107.925,294.781,DSG 6_RG 3-000.4338.YMD_2009_04_24_HMS_19_30_00.dsg_RAWD_HMS_19_30_ 0__DMY_24_ 4_ 9.wav,1.1254,3.0573,9,3,2,2,
19,Spectrogram 1,1,330.798862941,332.285116157,128.866,272.229,DSG 6_RG 3-000.4341.YMD_2009_04_24_HMS_19_48_00.dsg_RAWD_HMS_19_48_ 0__DMY_24_ 4_ 9.wav,1.4863,4.5525,9,3,2,2,
20,Spectrogram 1,1,341.925519968,343.781188723,91.817,335.052,DSG 6_RG 3-000.4347.YMD_2009_04_24_HMS_20_24_00.dsg_RAWD_HMS_20_24_ 0__DMY_24_ 4_ 9.wav,1.8557,4.8247,9,3,2,2,
21,Spectrogram 1,1,350.642497918,351.690607123,88.595,264.175,DSG 6_RG 3-000.4352.YMD_2009_04_24_HMS_20_54_00.dsg_RAWD_HMS_20_54_ 0__DMY_24_ 4_ 9.wav,1.0481,2.6873,9,3,2,2,
22,Spectrogram 1,1,374.770292085,376.436957541,74.098,320.554,DSG 6_RG 3-000.4361.YMD_2009_04_24_HMS_21_48_00.dsg_RAWD_HMS_21_48_ 0__DMY_24_ 4_ 9.wav,1.6667,5.1063,9,2,2,2,
23,Spectrogram 1,1,389.737181641,391.352300743,101.482,264.175,DSG 6_RG 3-000.4362.YMD_2009_04_24_HMS_21_54_00.dsg_RAWD_HMS_21_54_ 0__DMY_24_ 4_ 9.wav,1.6151,9.2188,9,3,1,2,
24,Spectrogram 1,1,400.547569589,402.205643986,90.206,267.397,DSG 6_RG 3-000.4363.YMD_2009_04_24_HMS_22_00_00.dsg_RAWD_HMS_22_ 0_ 0__DMY_24_ 4_ 9.wav,1.6581,9.1747,9,3,1,2,
25,Spectrogram 1,1,402.95711009,405.568792041,112.758,286.727,DSG 6_RG 3-000.4373.YMD_2009_04_24_HMS_23_00_00.dsg_RAWD_HMS_23_ 0_ 0__DMY_24_ 4_ 9.wav,2.6117,0.7299,10,3,2,2,
26,Spectrogram 1,1,416.568183289,418.166120272,101.482,264.175,DSG 6_RG 3-000.4375.YMD_2009_04_24_HMS_23_12_00.dsg_RAWD_HMS_23_12_ 0__DMY_24_ 4_ 9.wav,1.5979,3.4866,9,3,2,2,
27,Spectrogram 1,1,462.68560938,464.180453655,77.32,273.84,DSG 6_RG 3-000.4485.YMD_2009_04_25_HMS_10_12_00.dsg_RAWD_HMS_10_12_ 0__DMY_25_ 4_ 9.wav,1.4948,6.1864,9,2,2,2,
