Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Begin File,Delta Time (s),File Offset (s),call variant,level,call cutoff @ end,calls overlap,Notes
1,Spectrogram 1,1,0.912602266,6.335565733,129.849,325.761,DSG 6_RG 3-001.3007.YMD_2009_05_30_HMS_22_18_00.dsg_RAWD_HMS_22_18_ 0__DMY_30_ 5_ 9.wav,5.423,0.9126,15,3,2,2,
2,Spectrogram 1,1,6.546166256,7.871194547,86.566,321.205,DSG 6_RG 3-001.3007.YMD_2009_05_30_HMS_22_18_00.dsg_RAWD_HMS_22_18_ 0__DMY_30_ 5_ 9.wav,1.325,6.5461,9,3,2,2,
3,Spectrogram 1,1,11.764283902,15.449793054,120.737,373.6,DSG 6_RG 3-001.3008.YMD_2009_05_30_HMS_22_24_00.dsg_RAWD_HMS_22_24_ 0__DMY_30_ 5_ 9.wav,3.6855,0.9099,15,3,2,2,
4,Spectrogram 1,1,18.080286355,18.931463468,63.785,314.371,DSG 6_RG 3-001.3008.YMD_2009_05_30_HMS_22_24_00.dsg_RAWD_HMS_22_24_ 0__DMY_30_ 5_ 9.wav,0.8512,7.2259,9,3,2,2,
5,Spectrogram 1,1,19.88693376,21.641938119,93.4,337.151,DSG 6_RG 3-001.3008.YMD_2009_05_30_HMS_22_24_00.dsg_RAWD_HMS_22_24_ 0__DMY_30_ 5_ 9.wav,1.755,9.0326,15,3,1,2,
6,Spectrogram 1,1,22.607190516,25.292347184,86.566,330.317,DSG 6_RG 3-001.3012.YMD_2009_05_30_HMS_22_48_00.dsg_RAWD_HMS_22_48_ 0__DMY_30_ 5_ 9.wav,2.6852,0.8984,15,3,1,2,
7,Spectrogram 1,1,26.674135708,27.841213606,75.176,309.815,DSG 6_RG 3-001.3012.YMD_2009_05_30_HMS_22_48_00.dsg_RAWD_HMS_22_48_ 0__DMY_30_ 5_ 9.wav,1.1671,4.9653,9,3,2,2,
8,Spectrogram 1,1,28.413233691,31.888142321,102.512,275.644,DSG 6_RG 3-001.3012.YMD_2009_05_30_HMS_22_48_00.dsg_RAWD_HMS_22_48_ 0__DMY_30_ 5_ 9.wav,3.4749,6.7044,15,3,2,2,
9,Spectrogram 1,1,32.619758327,36.928294027,120.737,314.371,DSG 6_RG 3-001.3013.YMD_2009_05_30_HMS_22_54_00.dsg_RAWD_HMS_22_54_ 0__DMY_30_ 5_ 9.wav,4.3085,0.0566,15,3,1,2,
10,Spectrogram 1,1,44.339159107,46.032738313,75.176,435.108,DSG 6_RG 3-001.3016.YMD_2009_05_30_HMS_23_12_00.dsg_RAWD_HMS_23_12_ 0__DMY_30_ 5_ 9.wav,1.6936,0.9215,9,1,2,2,
