Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Begin File,Delta Time (s),File Offset (s),call variant,level,call cutoff @ end,calls overlap,Notes
1,Spectrogram 1,1,14.366187547,19.70376122,68.342,391.825,DSG 6_RG 3-000.5031.YMD_2009_04_27_HMS_16_48_00.dsg_RAWD_HMS_16_48_ 0__DMY_27_ 4_ 9.wav,5.3376,3.5118,10,3,2,2.0,
2,Spectrogram 1,1,21.748234137,23.861477591,88.844,307.537,DSG 6_RG 3-000.5033.YMD_2009_04_27_HMS_17_00_00.dsg_RAWD_HMS_17_ 0_ 0__DMY_27_ 4_ 9.wav,2.1132,0.0394,15,3,1,2.0,
3,Spectrogram 1,1,45.51167466,47.592239092,70.62,287.034,DSG 6_RG 3-000.5049.YMD_2009_04_27_HMS_18_36_00.dsg_RAWD_HMS_18_36_ 0__DMY_27_ 4_ 9.wav,2.0806,2.0941,9,3,2,2.0,
4,Spectrogram 1,1,50.152095853,54.215187649,97.956,300.703,DSG 6_RG 3-000.5049.YMD_2009_04_27_HMS_18_36_00.dsg_RAWD_HMS_18_36_ 0__DMY_27_ 4_ 9.wav,4.0631,6.7345,15,3,1,2.0,
5,Spectrogram 1,1,58.701412531,65.084714923,72.898,328.039,DSG 6_RG 3-000.5050.YMD_2009_04_27_HMS_18_42_00.dsg_RAWD_HMS_18_42_ 0__DMY_27_ 4_ 9.wav,6.3833,4.4294,10,2,1,2.0,
6,Spectrogram 1,1,67.880803735,72.183541696,56.951,455.61,DSG 6_RG 3-000.5051.YMD_2009_04_27_HMS_18_48_00.dsg_RAWD_HMS_18_48_ 0__DMY_27_ 4_ 9.wav,4.3027,2.7544,10,3,2,2.0,
7,Spectrogram 1,1,72.383068626,75.977761099,66.063,346.264,DSG 6_RG 3-000.5051.YMD_2009_04_27_HMS_18_48_00.dsg_RAWD_HMS_18_48_ 0__DMY_27_ 4_ 9.wav,3.5947,7.2566,15,3,1,2.0,
8,Spectrogram 1,1,80.079290902,84.30577781,84.288,318.927,DSG 6_RG 3-000.5055.YMD_2009_04_27_HMS_19_12_00.dsg_RAWD_HMS_19_12_ 0__DMY_27_ 4_ 9.wav,4.2265,4.0985,15,3,2,2.0,
9,Spectrogram 1,1,88.214099992,90.174841341,79.732,332.595,DSG 6_RG 3-000.5056.YMD_2009_04_27_HMS_19_18_00.dsg_RAWD_HMS_19_18_ 0__DMY_27_ 4_ 9.wav,1.9607,1.3789,9,3,2,2.0,
10,Spectrogram 1,1,94.989550654,97.647444483,86.566,273.366,DSG 6_RG 3-000.5056.YMD_2009_04_27_HMS_19_18_00.dsg_RAWD_HMS_19_18_ 0__DMY_27_ 4_ 9.wav,2.6579,8.1544,15,3,1,2.0,
