Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Begin File,Delta Time (s),File Offset (s),call variant,level,call cutoff @ end,calls overlap,Notes
1,Spectrogram 1,1,7.789070332,9.240159156,86.985,241.624,DSG 6_RG 3-000.5505.YMD_2009_04_29_HMS_16_12_00.dsg_RAWD_HMS_16_12_ 0__DMY_29_ 4_ 9.wav,1.4511,7.789,9,2,2,2,
2,Spectrogram 1,1,12.738773381,14.695402827,122.423,293.17,DSG 6_RG 3-000.5509.YMD_2009_04_29_HMS_16_36_00.dsg_RAWD_HMS_16_36_ 0__DMY_29_ 4_ 9.wav,1.9566,1.8843,15,3,2,2,
3,Spectrogram 1,1,70.894751341,72.542439296,91.817,277.062,DSG 6_RG 3-000.5518.YMD_2009_04_29_HMS_17_30_00.dsg_RAWD_HMS_17_30_ 0__DMY_29_ 4_ 9.wav,1.6477,5.7683,9,3,2,2,
4,Spectrogram 1,1,72.979933032,75.947643724,101.482,277.062,DSG 6_RG 3-000.5518.YMD_2009_04_29_HMS_17_30_00.dsg_RAWD_HMS_17_30_ 0__DMY_29_ 4_ 9.wav,2.9677,7.8536,15,3,1,2,
5,Spectrogram 1,1,137.515748979,139.088542027,66.044,298.003,DSG 6_RG 3-000.5546.YMD_2009_04_29_HMS_20_18_00.dsg_RAWD_HMS_20_18_ 0__DMY_29_ 4_ 9.wav,1.5728,7.263,9,3,2,2,
6,Spectrogram 1,1,139.303864885,141.073257063,80.541,220.683,DSG 6_RG 3-000.5546.YMD_2009_04_29_HMS_20_18_00.dsg_RAWD_HMS_20_18_ 0__DMY_29_ 4_ 9.wav,1.7694,9.0511,15,3,1,2,
7,Spectrogram 1,1,141.691140047,143.432446635,83.763,314.111,DSG 6_RG 3-000.5547.YMD_2009_04_29_HMS_20_24_00.dsg_RAWD_HMS_20_24_ 0__DMY_29_ 4_ 9.wav,1.7413,0.5839,9,3,2,2,
8,Spectrogram 1,1,143.572732744,145.042545295,82.152,252.899,DSG 6_RG 3-000.5547.YMD_2009_04_29_HMS_20_24_00.dsg_RAWD_HMS_20_24_ 0__DMY_29_ 4_ 9.wav,1.4698,2.4655,15,3,2,2,
9,Spectrogram 1,1,154.93105862,156.440381474,68.342,252.864,DSG 6_RG 3-000.5550.YMD_2009_04_29_HMS_20_42_00.dsg_RAWD_HMS_20_42_ 0__DMY_29_ 4_ 9.wav,1.5093,2.9695,9,3,2,2,
10,Spectrogram 1,1,158.704365756,162.742466375,79.732,227.805,DSG 6_RG 3-000.5550.YMD_2009_04_29_HMS_20_42_00.dsg_RAWD_HMS_20_42_ 0__DMY_29_ 4_ 9.wav,4.0381,6.7428,15,3,1,2,
11,Spectrogram 1,1,181.826489874,183.62708556,61.507,266.532,DSG 6_RG 3-000.5552.YMD_2009_04_29_HMS_20_54_00.dsg_RAWD_HMS_20_54_ 0__DMY_29_ 4_ 9.wav,1.8006,8.1561,9,3,2,2,
12,Spectrogram 1,1,184.57199586,192.740874818,84.288,266.532,DSG 6_RG 3-000.5553.YMD_2009_04_29_HMS_21_00_00.dsg_RAWD_HMS_21_ 0_ 0__DMY_29_ 4_ 9.wav,8.1689,0.0472,15,3,1,2,
13,Spectrogram 1,1,202.416336409,204.29637014,75.176,291.59,DSG 6_RG 3-000.5554.YMD_2009_04_29_HMS_21_06_00.dsg_RAWD_HMS_21_ 6_ 0__DMY_29_ 4_ 9.wav,1.88,7.0371,9,3,2,2,
14,Spectrogram 1,1,204.499858687,206.207776654,68.342,312.093,DSG 6_RG 3-000.5554.YMD_2009_04_29_HMS_21_06_00.dsg_RAWD_HMS_21_ 6_ 0__DMY_29_ 4_ 9.wav,1.7079,9.1206,15,3,1,2,
15,Spectrogram 1,1,213.516076791,215.025399646,70.62,275.644,DSG 6_RG 3-000.5555.YMD_2009_04_29_HMS_21_12_00.dsg_RAWD_HMS_21_12_ 0__DMY_29_ 4_ 9.wav,1.5093,7.2825,9,3,2,2,
