Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Begin File,Delta Time (s),File Offset (s),call variant,level,call cutoff @ end,calls overlap,Notes
1,Spectrogram 1,1,1.123197327,2.507603336,77.454,289.312,DSG 6_RG 3-000.8022.YMD_2009_05_10_HMS_03_54_00.dsg_RAWD_HMS_ 3_54_ 0__DMY_10_ 5_ 9.wav,1.3844,1.1232,9,2,2,2,
2,Spectrogram 1,1,10.881227865,14.355303319,68.342,250.586,DSG 6_RG 3-000.8086.YMD_2009_05_10_HMS_10_18_00.dsg_RAWD_HMS_10_18_ 0__DMY_10_ 5_ 9.wav,3.4741,0.0268,15,3,1,2,
3,Spectrogram 1,1,25.288514558,26.829645775,88.844,282.478,DSG 6_RG 3-000.8090.YMD_2009_05_10_HMS_10_42_00.dsg_RAWD_HMS_10_42_ 0__DMY_10_ 5_ 9.wav,1.5411,3.5797,9,3,2,2,
4,Spectrogram 1,1,27.839652674,30.373376877,77.454,243.751,DSG 6_RG 3-000.8090.YMD_2009_05_10_HMS_10_42_00.dsg_RAWD_HMS_10_42_ 0__DMY_10_ 5_ 9.wav,2.5337,6.1308,15,3,2,2,
5,Spectrogram 1,1,30.443033481,31.775197753,82.01,328.039,DSG 6_RG 3-000.8090.YMD_2009_05_10_HMS_10_42_00.dsg_RAWD_HMS_10_42_ 0__DMY_10_ 5_ 9.wav,1.3322,8.7342,9,3,2,2,
6,Spectrogram 1,1,32.602358576,36.137382723,86.566,307.537,DSG 6_RG 3-000.8092.YMD_2009_05_10_HMS_10_54_00.dsg_RAWD_HMS_10_54_ 0__DMY_10_ 5_ 9.wav,3.535,0.0391,15,3,1,2,
7,Spectrogram 1,1,36.607040668,40.43810132,77.454,302.981,DSG 6_RG 3-000.8092.YMD_2009_05_10_HMS_10_54_00.dsg_RAWD_HMS_10_54_ 0__DMY_10_ 5_ 9.wav,3.8311,4.0438,15,3,2,2,
8,Spectrogram 1,1,40.647068264,42.075009053,70.62,284.756,DSG 6_RG 3-000.8092.YMD_2009_05_10_HMS_10_54_00.dsg_RAWD_HMS_10_54_ 0__DMY_10_ 5_ 9.wav,1.4279,8.0838,9,3,2,2,
9,Spectrogram 1,1,42.188199481,43.381052457,75.176,275.644,DSG 6_RG 3-000.8092.YMD_2009_05_10_HMS_10_54_00.dsg_RAWD_HMS_10_54_ 0__DMY_10_ 5_ 9.wav,1.1929,9.625,15,3,1,2,
10,Spectrogram 1,1,49.203411514,50.552989698,66.063,291.59,DSG 6_RG 3-000.8095.YMD_2009_05_10_HMS_11_12_00.dsg_RAWD_HMS_11_12_ 0__DMY_10_ 5_ 9.wav,1.3496,5.7858,9,3,2,2,
11,Spectrogram 1,1,50.640059259,54.244739054,82.01,291.59,DSG 6_RG 3-000.8095.YMD_2009_05_10_HMS_11_12_00.dsg_RAWD_HMS_11_12_ 0__DMY_10_ 5_ 9.wav,3.6047,7.2225,15,3,1,2,
12,Spectrogram 1,1,54.325051189,58.608873554,100.234,291.59,DSG 6_RG 3-000.8097.YMD_2009_05_10_HMS_11_24_00.dsg_RAWD_HMS_11_24_ 0__DMY_10_ 5_ 9.wav,4.2838,0.053,15,3,1,2,
13,Spectrogram 1,1,60.173655732,61.549354784,56.951,284.756,DSG 6_RG 3-000.8097.YMD_2009_05_10_HMS_11_24_00.dsg_RAWD_HMS_11_24_ 0__DMY_10_ 5_ 9.wav,1.3757,5.9017,9,3,2,2,
14,Spectrogram 1,1,77.325714111,78.640464471,88.844,300.703,DSG 6_RG 3-000.8107.YMD_2009_05_10_HMS_12_24_00.dsg_RAWD_HMS_12_24_ 0__DMY_10_ 5_ 9.wav,1.3148,1.3449,9,3,2,2,
15,Spectrogram 1,1,88.378747673,89.676084121,100.234,307.537,DSG 6_RG 3-000.8118.YMD_2009_05_10_HMS_13_30_00.dsg_RAWD_HMS_13_30_ 0__DMY_10_ 5_ 9.wav,1.2973,1.5435,9,3,2,2,
16,Spectrogram 1,1,95.498699715,96.952761372,79.732,293.868,DSG 6_RG 3-000.8118.YMD_2009_05_10_HMS_13_30_00.dsg_RAWD_HMS_13_30_ 0__DMY_10_ 5_ 9.wav,1.4541,8.6635,9,2,2,2,
17,Spectrogram 1,1,97.725210154,102.217999464,109.346,318.927,DSG 6_RG 3-000.8119.YMD_2009_05_10_HMS_13_36_00.dsg_RAWD_HMS_13_36_ 0__DMY_10_ 5_ 9.wav,4.4928,0.0356,15,3,1,2,
18,Spectrogram 1,1,121.080777221,130.231788005,93.4,305.259,DSG 6_RG 3-000.8122.YMD_2009_05_10_HMS_13_54_00.dsg_RAWD_HMS_13_54_ 0__DMY_10_ 5_ 9.wav,9.151,1.6824,10,3,1,2,
19,Spectrogram 1,1,131.141202971,134.73717581,88.844,268.81,DSG 6_RG 3-000.8123.YMD_2009_05_10_HMS_14_00_00.dsg_RAWD_HMS_14_ 0_ 0__DMY_10_ 5_ 9.wav,3.596,0.8884,15,3,2,2,
20,Spectrogram 1,1,134.963556667,136.417618323,100.234,328.039,DSG 6_RG 3-000.8123.YMD_2009_05_10_HMS_14_00_00.dsg_RAWD_HMS_14_ 0_ 0__DMY_10_ 5_ 9.wav,1.4541,4.7107,9,3,2,2,
21,Spectrogram 1,1,136.495863832,138.759672399,100.234,323.483,DSG 6_RG 3-000.8123.YMD_2009_05_10_HMS_14_00_00.dsg_RAWD_HMS_14_ 0_ 0__DMY_10_ 5_ 9.wav,2.2638,6.2431,15,3,2,2,
22,Spectrogram 1,1,138.916397608,141.049601834,97.956,314.371,DSG 6_RG 3-000.8123.YMD_2009_05_10_HMS_14_00_00.dsg_RAWD_HMS_14_ 0_ 0__DMY_10_ 5_ 9.wav,2.1332,8.6636,15,3,1,2,
23,Spectrogram 1,1,143.176055938,144.63882455,75.176,302.981,DSG 6_RG 3-000.8125.YMD_2009_05_10_HMS_14_12_00.dsg_RAWD_HMS_14_12_ 0__DMY_10_ 5_ 9.wav,1.4628,2.0688,9,3,2,2,
24,Spectrogram 1,1,144.717187154,150.254811187,109.346,300.703,DSG 6_RG 3-000.8125.YMD_2009_05_10_HMS_14_12_00.dsg_RAWD_HMS_14_12_ 0__DMY_10_ 5_ 9.wav,5.5376,3.61,15,3,2,2,
25,Spectrogram 1,1,154.155131729,155.591779473,77.454,298.425,DSG 6_RG 3-000.8127.YMD_2009_05_10_HMS_14_24_00.dsg_RAWD_HMS_14_24_ 0__DMY_10_ 5_ 9.wav,1.4366,2.1936,9,2,2,2,
26,Spectrogram 1,1,158.556307423,162.753060228,91.122,293.868,DSG 6_RG 3-000.8127.YMD_2009_05_10_HMS_14_24_00.dsg_RAWD_HMS_14_24_ 0__DMY_10_ 5_ 9.wav,4.1968,6.5947,15,3,1,2,
27,Spectrogram 1,1,168.56020414,169.866247544,88.844,300.703,DSG 6_RG 3-000.8129.YMD_2009_05_10_HMS_14_36_00.dsg_RAWD_HMS_14_36_ 0__DMY_10_ 5_ 9.wav,1.306,5.7442,9,3,2,2,
28,Spectrogram 1,1,170.503944086,172.271456159,95.678,287.034,DSG 6_RG 3-000.8129.YMD_2009_05_10_HMS_14_36_00.dsg_RAWD_HMS_14_36_ 0__DMY_10_ 5_ 9.wav,1.7675,7.6879,15,3,2,2,
29,Spectrogram 1,1,181.600505126,183.011032002,72.898,293.868,DSG 6_RG 3-000.8131.YMD_2009_05_10_HMS_14_48_00.dsg_RAWD_HMS_14_48_ 0__DMY_10_ 5_ 9.wav,1.4105,7.9301,9,3,2,2,
30,Spectrogram 1,1,183.100190315,184.467182411,75.176,293.868,DSG 6_RG 3-000.8131.YMD_2009_05_10_HMS_14_48_00.dsg_RAWD_HMS_14_48_ 0__DMY_10_ 5_ 9.wav,1.367,9.4298,15,3,1,2,
31,Spectrogram 1,1,200.482909767,205.34139123,79.732,289.312,DSG 6_RG 3-000.8157.YMD_2009_05_10_HMS_17_24_00.dsg_RAWD_HMS_17_24_ 0__DMY_10_ 5_ 9.wav,4.8585,5.1037,10,3,2,2,
32,Spectrogram 1,1,207.178427032,209.825341664,102.512,328.039,DSG 6_RG 3-000.8172.YMD_2009_05_10_HMS_18_54_00.dsg_RAWD_HMS_18_54_ 0__DMY_10_ 5_ 9.wav,2.6469,0.9448,15,3,2,2,
