Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Begin File,Delta Time (s),File Offset (s),call variant,level,call cutoff @ end,calls overlap,Notes
1,Spectrogram 1,1,8.776178918,10.173241587,102.512,307.537,DSG 6_RG 3-000.4512.YMD_2009_04_25_HMS_12_54_00.dsg_RAWD_HMS_12_54_ 0__DMY_25_ 4_ 9.wav,1.3971,8.7762,9,3,2,2,
2,Spectrogram 1,1,20.149585813,21.59352978,70.62,259.698,DSG 6_RG 3-000.4542.YMD_2009_04_25_HMS_15_54_00.dsg_RAWD_HMS_15_54_ 0__DMY_25_ 4_ 9.wav,1.4439,9.2952,9,3,2,2,
3,Spectrogram 1,1,11.804714834,19.643267799,70.62,264.254,DSG 6_RG 3-000.4542.YMD_2009_04_25_HMS_15_54_00.dsg_RAWD_HMS_15_54_ 0__DMY_25_ 4_ 9.wav,7.8386,0.9503,15,3,2,2,
4,Spectrogram 1,1,21.751006412,25.885936864,84.288,257.42,DSG 6_RG 3-000.4554.YMD_2009_04_25_HMS_17_06_00.dsg_RAWD_HMS_17_ 6_ 0__DMY_25_ 4_ 9.wav,4.1349,0.0422,15,3,1,2,
5,Spectrogram 1,1,26.3641261,28.380021898,79.732,321.205,DSG 6_RG 3-000.4554.YMD_2009_04_25_HMS_17_06_00.dsg_RAWD_HMS_17_ 6_ 0__DMY_25_ 4_ 9.wav,2.0159,4.6554,9,3,2,2,
6,Spectrogram 1,1,50.658571809,52.0275057,82.01,289.312,DSG 6_RG 3-000.4558.YMD_2009_04_25_HMS_17_30_00.dsg_RAWD_HMS_17_30_ 0__DMY_25_ 4_ 9.wav,1.3689,7.2409,9,3,2,2,
7,Spectrogram 1,1,47.329999677,50.583561733,75.176,277.922,DSG 6_RG 3-000.4558.YMD_2009_04_25_HMS_17_30_00.dsg_RAWD_HMS_17_30_ 0__DMY_25_ 4_ 9.wav,3.2536,3.9124,15,3,2,2,
8,Spectrogram 1,1,101.6971511,102.916064838,159.464,369.044,DSG 6_RG 3-000.4571.YMD_2009_04_25_HMS_18_48_00.dsg_RAWD_HMS_18_48_ 0__DMY_25_ 4_ 9.wav,1.2189,4.0076,9,3,2,2,
9,Spectrogram 1,1,158.036277879,159.761509632,120.737,314.371,DSG 6_RG 3-000.4580.YMD_2009_04_25_HMS_19_42_00.dsg_RAWD_HMS_19_42_ 0__DMY_25_ 4_ 9.wav,1.7252,6.0747,9,3,2,2,
10,Spectrogram 1,1,165.497839854,166.810516188,91.122,289.312,DSG 6_RG 3-000.4582.YMD_2009_04_25_HMS_19_54_00.dsg_RAWD_HMS_19_54_ 0__DMY_25_ 4_ 9.wav,1.3127,2.6818,9,2,2,2,
11,Spectrogram 1,1,202.17784467,205.093861383,123.015,284.756,DSG 6_RG 3-000.4586.YMD_2009_04_25_HMS_20_18_00.dsg_RAWD_HMS_20_18_ 0__DMY_25_ 4_ 9.wav,2.916,6.7987,15,3,2,2,
12,Spectrogram 1,1,247.040396493,248.868767101,100.234,273.366,DSG 6_RG 3-000.4593.YMD_2009_04_25_HMS_21_00_00.dsg_RAWD_HMS_21_ 0_ 0__DMY_25_ 4_ 9.wav,1.8284,8.2436,9,3,2,2,
13,Spectrogram 1,1,249.731382977,253.341242895,132.127,302.981,DSG 6_RG 3-000.4594.YMD_2009_04_25_HMS_21_06_00.dsg_RAWD_HMS_21_ 6_ 0__DMY_25_ 4_ 9.wav,3.6099,0.0802,15,3,1,2,
14,Spectrogram 1,1,254.679602752,255.795377636,113.903,330.317,DSG 6_RG 3-000.4594.YMD_2009_04_25_HMS_21_06_00.dsg_RAWD_HMS_21_ 6_ 0__DMY_25_ 4_ 9.wav,1.1158,5.0284,9,3,2,2,
15,Spectrogram 1,1,256.490230134,260.362625319,134.405,314.371,DSG 6_RG 3-000.4594.YMD_2009_04_25_HMS_21_06_00.dsg_RAWD_HMS_21_ 6_ 0__DMY_25_ 4_ 9.wav,3.8724,6.8391,15,3,2,2,
16,Spectrogram 1,1,263.535748847,267.276876398,102.512,282.478,DSG 6_RG 3-000.4595.YMD_2009_04_25_HMS_21_12_00.dsg_RAWD_HMS_21_12_ 0__DMY_25_ 4_ 9.wav,3.7411,3.0301,15,3,2,2,
17,Spectrogram 1,1,284.585518076,285.776303036,79.732,280.2,DSG 6_RG 3-000.4599.YMD_2009_04_25_HMS_21_36_00.dsg_RAWD_HMS_21_36_ 0__DMY_25_ 4_ 9.wav,1.1908,2.3711,9,2,2,2,
18,Spectrogram 1,1,289.325003932,293.028626446,109.346,318.927,DSG 6_RG 3-000.4599.YMD_2009_04_25_HMS_21_36_00.dsg_RAWD_HMS_21_36_ 0__DMY_25_ 4_ 9.wav,3.7036,7.1106,15,3,1,2,
19,Spectrogram 1,1,310.29432368,312.085189249,97.956,312.093,DSG 6_RG 3-000.4601.YMD_2009_04_25_HMS_21_48_00.dsg_RAWD_HMS_21_48_ 0__DMY_25_ 4_ 9.wav,1.7909,6.3711,9,3,2,2,
20,Spectrogram 1,1,306.508283724,308.627318378,116.181,296.147,DSG 6_RG 3-000.4601.YMD_2009_04_25_HMS_21_48_00.dsg_RAWD_HMS_21_48_ 0__DMY_25_ 4_ 9.wav,2.119,2.5851,15,3,2,2,
21,Spectrogram 1,1,315.655098874,318.186688947,86.566,287.034,DSG 6_RG 3-000.4603.YMD_2009_04_25_HMS_22_00_00.dsg_RAWD_HMS_22_ 0_ 0__DMY_25_ 4_ 9.wav,2.5316,0.8775,10,3,2,2,
22,Spectrogram 1,1,323.851923605,325.586531618,107.068,314.371,DSG 6_RG 3-000.4603.YMD_2009_04_25_HMS_22_00_00.dsg_RAWD_HMS_22_ 0_ 0__DMY_25_ 4_ 9.wav,1.7346,9.0743,15,3,1,2,
23,Spectrogram 1,1,332.598010795,334.116964838,75.176,282.478,DSG 6_RG 3-000.4604.YMD_2009_04_25_HMS_22_06_00.dsg_RAWD_HMS_22_ 6_ 0__DMY_25_ 4_ 9.wav,1.519,6.966,9,2,2,2,
24,Spectrogram 1,1,326.587828437,328.059901183,75.176,275.644,DSG 6_RG 3-000.4604.YMD_2009_04_25_HMS_22_06_00.dsg_RAWD_HMS_22_ 6_ 0__DMY_25_ 4_ 9.wav,1.4721,0.9558,9,3,2,2,
25,Spectrogram 1,1,337.434197761,340.078302948,104.79,241.473,DSG 6_RG 3-000.4608.YMD_2009_04_25_HMS_22_30_00.dsg_RAWD_HMS_22_30_ 0__DMY_25_ 4_ 9.wav,2.6441,0.9478,15,3,2,2,
26,Spectrogram 1,1,341.712272997,343.212474521,100.234,257.42,DSG 6_RG 3-000.4608.YMD_2009_04_25_HMS_22_30_00.dsg_RAWD_HMS_22_30_ 0__DMY_25_ 4_ 9.wav,1.5002,5.2259,15,3,2,2,
27,Spectrogram 1,1,348.899444895,350.568419091,75.176,328.039,DSG 6_RG 3-000.4609.YMD_2009_04_25_HMS_22_36_00.dsg_RAWD_HMS_22_36_ 0__DMY_25_ 4_ 9.wav,1.669,1.5587,9,2,2,2,
28,Spectrogram 1,1,350.71202384,353.346752767,100.234,284.756,DSG 6_RG 3-000.4609.YMD_2009_04_25_HMS_22_36_00.dsg_RAWD_HMS_22_36_ 0__DMY_25_ 4_ 9.wav,2.6347,3.3712,15,3,2,2,
29,Spectrogram 1,1,362.431372252,363.884692478,70.62,332.595,DSG 6_RG 3-000.4612.YMD_2009_04_25_HMS_22_54_00.dsg_RAWD_HMS_22_54_ 0__DMY_25_ 4_ 9.wav,1.4533,4.2362,9,2,2,2,
30,Spectrogram 1,1,366.400995534,368.67005034,82.01,305.259,DSG 6_RG 3-000.4612.YMD_2009_04_25_HMS_22_54_00.dsg_RAWD_HMS_22_54_ 0__DMY_25_ 4_ 9.wav,2.2691,8.2058,9,3,2,2,
31,Spectrogram 1,1,369.967439657,373.033476522,97.956,268.81,DSG 6_RG 3-000.4616.YMD_2009_04_25_HMS_23_18_00.dsg_RAWD_HMS_23_18_ 0__DMY_25_ 4_ 9.wav,3.066,0.9179,15,3,2,2,
32,Spectrogram 1,1,376.862982899,379.844633428,120.737,257.42,DSG 6_RG 3-000.4616.YMD_2009_04_25_HMS_23_18_00.dsg_RAWD_HMS_23_18_ 0__DMY_25_ 4_ 9.wav,2.9817,7.8134,15,3,1,2,
33,Spectrogram 1,1,392.440448771,394.353205715,70.62,300.703,DSG 6_RG 3-000.4625.YMD_2009_04_26_HMS_00_12_00.dsg_RAWD_HMS_ 0_12_ 0__DMY_26_ 4_ 9.wav,1.9128,1.6821,9,2,2,2,
34,Spectrogram 1,1,396.3054416,401.584275714,109.346,282.478,DSG 6_RG 3-000.4625.YMD_2009_04_26_HMS_00_12_00.dsg_RAWD_HMS_ 0_12_ 0__DMY_26_ 4_ 9.wav,5.2788,5.547,15,3,1,2,
35,Spectrogram 1,1,406.842876665,407.977404068,88.844,293.868,DSG 6_RG 3-000.4743.YMD_2009_04_26_HMS_12_00_00.dsg_RAWD_HMS_12_ 0_ 0__DMY_26_ 4_ 9.wav,1.1345,5.2301,9,3,2,2,
