Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Begin File,Delta Time (s),File Offset (s),call variant,level,call cutoff @ end,calls overlap,Notes
1,Spectrogram 1,1,4.053322668,5.387831851,84.288,309.815,DSG 6_RG 3-001.1502.YMD_2009_05_24_HMS_15_48_00.dsg_RAWD_HMS_15_48_ 0__DMY_24_ 5_ 9.wav,1.3345,4.0533,9,3,2,2,
2,Spectrogram 1,1,5.487422089,9.212096973,109.346,296.147,DSG 6_RG 3-001.1502.YMD_2009_05_24_HMS_15_48_00.dsg_RAWD_HMS_15_48_ 0__DMY_24_ 5_ 9.wav,3.7247,5.4874,15,3,2,2,
3,Spectrogram 1,1,17.567226155,18.901735338,75.176,330.317,DSG 6_RG 3-001.1505.YMD_2009_05_24_HMS_16_06_00.dsg_RAWD_HMS_16_ 6_ 0__DMY_24_ 5_ 9.wav,1.3345,6.7129,9,3,2,2,
4,Spectrogram 1,1,19.021243623,21.670343942,113.903,325.761,DSG 6_RG 3-001.1505.YMD_2009_05_24_HMS_16_06_00.dsg_RAWD_HMS_16_ 6_ 0__DMY_24_ 5_ 9.wav,2.6491,8.1669,15,3,1,2,
5,Spectrogram 1,1,21.784625358,24.762373461,111.624,325.761,DSG 6_RG 3-001.1524.YMD_2009_05_24_HMS_18_00_00.dsg_RAWD_HMS_18_ 0_ 0__DMY_24_ 5_ 9.wav,2.9777,0.0759,15,3,1,2,
6,Spectrogram 1,1,27.197110378,28.601332727,79.732,280.2,DSG 6_RG 3-001.1524.YMD_2009_05_24_HMS_18_00_00.dsg_RAWD_HMS_18_ 0_ 0__DMY_24_ 5_ 9.wav,1.4042,5.4883,9,3,2,2,
7,Spectrogram 1,1,30.009235971,32.518909957,107.068,291.59,DSG 6_RG 3-001.1524.YMD_2009_05_24_HMS_18_00_00.dsg_RAWD_HMS_18_ 0_ 0__DMY_24_ 5_ 9.wav,2.5097,8.3004,15,3,1,2,
8,Spectrogram 1,1,54.319277754,57.058009286,154.907,355.376,DSG 6_RG 3-001.1540.YMD_2009_05_24_HMS_19_36_00.dsg_RAWD_HMS_19_36_ 0__DMY_24_ 5_ 9.wav,2.7387,0.0473,15,3,1,2,
9,Spectrogram 1,1,59.59023392,62.538104952,154.907,362.21,DSG 6_RG 3-001.1540.YMD_2009_05_24_HMS_19_36_00.dsg_RAWD_HMS_19_36_ 0__DMY_24_ 5_ 9.wav,2.9479,5.3182,15,3,2,2,
10,Spectrogram 1,1,64.07179461,65.087615033,109.346,339.429,DSG 6_RG 3-001.1540.YMD_2009_05_24_HMS_19_36_00.dsg_RAWD_HMS_19_36_ 0__DMY_24_ 5_ 9.wav,1.0158,9.7998,9,3,1,2,
11,Spectrogram 1,1,65.222871689,69.694473355,143.517,337.151,DSG 6_RG 3-001.1543.YMD_2009_05_24_HMS_19_54_00.dsg_RAWD_HMS_19_54_ 0__DMY_24_ 5_ 9.wav,4.4716,0.0964,15,3,1,2,
12,Spectrogram 1,1,70.544147121,72.725173323,148.073,323.483,DSG 6_RG 3-001.1543.YMD_2009_05_24_HMS_19_54_00.dsg_RAWD_HMS_19_54_ 0__DMY_24_ 5_ 9.wav,2.181,5.4177,15,3,2,2,
13,Spectrogram 1,1,73.770870818,75.902101901,152.629,343.986,DSG 6_RG 3-001.1543.YMD_2009_05_24_HMS_19_54_00.dsg_RAWD_HMS_19_54_ 0__DMY_24_ 5_ 9.wav,2.1312,8.6445,15,3,1,2,
