Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	1172.819863378	1176.078247278	61.092	481.633	LH1201275007.WAV	3.2584	2.8198	17	3	2	2	
2	Spectrogram 1	1	1178.850543772	1179.955726615	25.573	338.138	LH1201275007.WAV	1.1052	8.8506	19	3	1	2	
3	Spectrogram 1	1	1180.098360032	1182.318253157	25.573	345.242	LH1201275607.WAV	2.2199	0.0984	17	3	1	1	
4	Spectrogram 1	1	1180.984411794	1181.794244050	24.153	271.363	LH1201275607.WAV	0.8098	0.9845	18	3	2	1	
5	Spectrogram 1	1	1187.472256437	1189.977972711	44.043	275.625	LH1201275607.WAV	2.5057	7.4722	17	3	1	2	
6	Spectrogram 1	1	1190.082496374	1192.378609006	36.939	302.619	LH1201276207.WAV	2.2961	0.0825	17	3	2	2	
8	Spectrogram 1	1	1206.087875778	1207.459826894	26.994	268.521	LH1201276807.WAV	1.3720	6.0879	19	3	2	2	
9	Spectrogram 1	1	1210.755917020	1213.776114963	36.939	331.034	LH1201277407.WAV	3.0202	0.7559	17	3	2	2	
10	Spectrogram 1	1	1214.042605077	1214.909601963	53.988	193.222	LH1201277407.WAV	0.8670	4.0426	17	3	2	2	
11	Spectrogram 1	1	1218.539555957	1219.940089387	35.519	267.101	LH1201277407.WAV	1.4005	8.5396	18	3	1	2	
12	Spectrogram 1	1	1223.150244517	1224.455503564	39.781	299.778	LH1201278007.WAV	1.3053	3.1502	19	3	2	2	
13	Spectrogram 1	1	1224.646052330	1225.932256501	28.415	413.437	LH1201278007.WAV	1.2862	4.6460	18	3	2	2	
14	Spectrogram 1	1	1225.979893693	1228.094984997	26.994	271.363	LH1201278007.WAV	2.1151	5.9799	17	3	2	2	
15	Spectrogram 1	1	1232.334138726	1233.925220923	5.683	451.798	LH1201278607.WAV	1.5911	2.3341	19	1	2	2	
16	Spectrogram 1	1	1234.163128722	1236.459241353	15.628	299.778	LH1201278607.WAV	2.2961	4.1632	19	3	2	2	
17	Spectrogram 1	1	1237.898037327	1239.422427456	34.098	289.832	LH1201278607.WAV	1.5244	7.8981	19	2	2	2	
18	Spectrogram 1	1	1260.038252524	1262.505859045	38.360	387.864	LH1201280407.WAV	2.4676	0.0382	17	3	1	2	
19	Spectrogram 1	1	1263.410968832	1265.783300969	12.787	258.576	LH1201280407.WAV	2.3723	3.4110	17	3	2	2	
20	Spectrogram 1	1	1273.709041279	1276.538690456	51.147	386.443	LH1201281007.WAV	2.8296	3.7091	17	3	2	2	
21	Spectrogram 1	1	1276.605382524	1277.796312312	48.305	329.613	LH1201281007.WAV	1.1909	6.6053	19	3	2	2	
22	Spectrogram 1	1	1280.435287354	1283.998549279	59.671	298.357	LH1201281607.WAV	3.5633	0.4353	17	3	2	2	
23	Spectrogram 1	1	1294.572983270	1296.221230097	41.202	308.302	LH1201282207.WAV	1.6482	4.5730	19	3	2	2	
24	Spectrogram 1	1	1296.335433988	1298.069427759	26.994	261.418	LH1201282207.WAV	1.7340	6.3355	17	3	2	2	
25	Spectrogram 1	1	1302.556447674	1303.566356134	24.153	289.832	LH1201282807.WAV	1.0099	2.5565	19	3	2	2	
26	Spectrogram 1	1	1304.776340799	1308.168108835	14.207	380.760	LH1201282807.WAV	3.3918	4.7763	17	2	2	2	
27	Spectrogram 1	1	1310.092122478	1311.997610138	46.885	278.466	LH1201283407.WAV	1.9055	0.0922	17	3	2	2	
28	Spectrogram 1	1	1317.466081567	1318.771340615	28.415	350.925	LH1201283407.WAV	1.3053	7.4661	19	2	2	2	
29	Spectrogram 1	1	1336.109852275	1337.443693637	28.415	306.881	LH1201284607.WAV	1.3338	6.1099	19	3	2	2	
30	Spectrogram 1	1	1337.519913144	1339.997047103	19.890	313.985	LH1201284607.WAV	2.4771	7.5200	17	3	1	2	
31	Spectrogram 1	1	1346.799324631	1348.104583679	36.939	295.515	LH1201285207.WAV	1.3053	6.7993	19	3	2	2	
32	Spectrogram 1	1	1340.082794048	1342.712367020	18.470	321.089	LH1201285207.WAV	2.6296	0.0828	23	3	2	2	
33	Spectrogram 1	1	1334.157221054	1336.005544085	24.153	345.242	LH1201284607.WAV	1.8483	4.1573	23	3	2	2	
34	Spectrogram 1	1	1353.696723753	1355.183004128	41.202	291.253	LH1201285807.WAV	1.4863	3.6967	19	2	2	2	
35	Spectrogram 1	1	1355.316047422	1357.354919219	48.305	235.844	LH1201285807.WAV	2.0389	5.3161	17	3	2	2	
36	Spectrogram 1	1	1447.488210854	1449.965344813	46.885	316.827	LH1201291207.WAV	2.4771	7.4882	17	3	1	2	
