Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes	false positive
1	Spectrogram 1	1	4.660973738	8.294076707	39.871	190.733	5751.DSG_RAWD_HMS_11_ 5_ 0__DMY_26_ 8_15.wav	3.6331	4.6610	1	2	2	2		2
2	Spectrogram 1	1	33.415496888	33.615899365	0.000	238.147	5754.DSG_RAWD_HMS_11_20_ 0__DMY_26_ 8_15.wav	0.2004	1.0571	3	2	2	2		2
3	Spectrogram 1	1	61.685175338	61.846790239	2.155	149.784	5756.DSG_RAWD_HMS_11_30_ 0__DMY_26_ 8_15.wav	0.1616	8.0276	3	3	2	2		2
4	Spectrogram 1	1	427.144948036	427.338885917	4.310	213.362	5791.DSG_RAWD_HMS_14_25_ 0__DMY_26_ 8_15.wav	0.1939	0.3417	3	2	2	2		2
5	Spectrogram 1	1	580.805162192	581.057281437	2.155	210.129	5805.DSG_RAWD_HMS_15_35_ 0__DMY_26_ 8_15.wav	0.2521	4.9076	3	1	2	2		2
6	Spectrogram 1	1	982.136961871	982.266253792	0.000	159.483	5843.DSG_RAWD_HMS_18_45_ 0__DMY_26_ 8_15.wav	0.1293	0.7354	3	2	2	2		2
7	Spectrogram 1	1	1091.579339152	1091.773277033	0.000	223.060	5853.DSG_RAWD_HMS_19_35_ 0__DMY_26_ 8_15.wav	0.1939	3.6817	3	1	2	2		2
8	Spectrogram 1	1	1343.504642998	1345.999977066	30.172	207.974	5877.DSG_RAWD_HMS_21_35_ 0__DMY_26_ 8_15.wav	2.4953	0.0166	1	2	1	2		2
9	Spectrogram 1	1	1394.019010273	1396.675959242	26.940	140.086	5881.DSG_RAWD_HMS_21_55_ 0__DMY_26_ 8_15.wav	2.6569	7.9326	1	2	2	2		2
10	Spectrogram 1	1	1475.770300144	1475.938379641	0.000	186.422	5889.DSG_RAWD_HMS_22_35_ 0__DMY_26_ 8_15.wav	0.1681	4.4871	3	2	2	2		2
11	Spectrogram 1	1	1649.170159515	1649.377026588	4.310	253.233	5905.DSG_RAWD_HMS_23_55_ 0__DMY_26_ 8_15.wav	0.2069	7.0838	3	1	2	2		2
12	Spectrogram 1	1	1651.762462523	1651.930542020	0.000	195.043	5905.DSG_RAWD_HMS_23_55_ 0__DMY_26_ 8_15.wav	0.1681	9.6761	3	2	2	2		2
13	Spectrogram 1	1	2008.685748307	2008.827969420	1.078	159.483	5939.DSG_RAWD_HMS_ 2_45_ 0__DMY_27_ 8_15.wav	0.1422	4.5129	3	2	2	2		2
14	Spectrogram 1	1	2469.802128533	2470.028389394	0.000	173.491	5982.DSG_RAWD_HMS_ 6_20_ 0__DMY_27_ 8_15.wav	0.2263	7.6965	3	2	2	2		2
