Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	80.568440500	83.274232979	42.194	538.476	LH1201479607.WAV	2.7058	0.5685	17	2	2	2	
2	Spectrogram 1	1	151.510288908	153.182354330	39.781	937.693	LH1201483807.WAV	1.6721	1.5103	17	1	2	2	
3	Spectrogram 1	1	188.212312552	189.984416077	36.166	468.153	LH1201485607.WAV	1.7721	8.2124	17	2	1	2	
4	Spectrogram 1	1	205.446311812	207.818643950	44.203	313.441	LH1201486807.WAV	2.3723	5.4463	17	3	2	2	
5	Spectrogram 1	1	290.120744667	292.435912175	46.213	411.894	LH1201492207.WAV	2.3152	0.1207	17	3	2	2	
6	Spectrogram 1	1	311.117922900	313.652221489	52.240	490.255	LH1201493407.WAV	2.5343	1.1179	17	3	2	2	
7	Spectrogram 1	1	317.844061237	319.339869051	70.323	618.846	LH1201493407.WAV	1.4958	7.8441	23	3	2	2	
8	Spectrogram 1	1	351.888088753	353.636373682	28.129	608.800	LH1201495807.WAV	1.7483	1.8881	17	2	2	2	
9	Spectrogram 1	1	380.015917924	383.064698181	38.176	446.051	LH1201497607.WAV	3.0488	0.0159	17	3	1	2	
10	Spectrogram 1	1	390.285859784	391.419624942	48.222	638.938	LH1201498207.WAV	1.1338	0.2858	23	3	2	2	
11	Spectrogram 1	1	425.687524731	426.764125260	32.148	713.280	LH1201500007.WAV	1.0766	5.6875	23	3	2	2	
12	Spectrogram 1	1	480.038161623	481.305310918	44.203	650.994	LH1201503607.WAV	1.2671	0.0382	23	3	2	2	
13	Spectrogram 1	1	483.791864578	485.278144954	68.314	675.105	LH1201503607.WAV	1.4863	3.7918	23	3	2	2	
14	Spectrogram 1	1	535.312960031	537.266084883	18.083	399.839	LH1201506607.WAV	1.9531	5.3129	17	3	2	2	
15	Spectrogram 1	1	560.015885710	561.969010563	34.157	351.617	LH1201508407.WAV	1.9531	0.0159	17	3	1	2	
16	Spectrogram 1	1	562.016647754	566.056281595	38.176	436.005	LH1201508407.WAV	4.0396	2.0167	17	2	2	2	
17	Spectrogram 1	1	572.943920173	575.583020583	34.157	763.511	LH1201509007.WAV	2.6391	2.9439	23	3	2	2	
18	Spectrogram 1	1	591.692770860	597.151993009	24.111	681.132	LH1201510207.WAV	5.4592	1.6927	17	2	2	2	
19	Spectrogram 1	1	610.260600220	613.071194520	42.194	433.996	LH1201511407.WAV	2.8106	0.2605	17	3	2	2	
20	Spectrogram 1	1	630.038243823	631.943731484	32.148	663.049	LH1201512607.WAV	1.9055	0.0382	17	2	1	2	
21	Spectrogram 1	1	657.971016140	659.609735529	54.249	634.920	LH1201513807.WAV	1.6387	7.9710	23	3	2	2	
22	Spectrogram 1	1	680.044584322	682.921870690	32.148	572.633	LH1201515607.WAV	2.8773	0.0446	17	2	1	2	
23	Spectrogram 1	1	733.375740263	734.671471872	42.194	705.243	LH1201518607.WAV	1.2957	3.3757	23	3	2	2	
24	Spectrogram 1	1	741.845229389	743.007576862	40.185	743.419	LH1201519207.WAV	1.1623	1.8452	23	3	2	2	
25	Spectrogram 1	1	764.300065523	765.938784912	52.240	659.031	LH1201520407.WAV	1.6387	4.3001	23	3	2	2	
26	Spectrogram 1	1	790.098601555	791.823067888	48.222	715.290	LH1201522207.WAV	1.7245	0.0986	23	3	2	2	
27	Spectrogram 1	1	796.662603020	799.053990035	46.213	626.883	LH1201522207.WAV	2.3914	6.6626	17	3	2	2	
28	Spectrogram 1	1	802.330962601	805.227303845	50.231	707.253	LH1201522807.WAV	2.8963	2.3310	23	3	2	2	
29	Spectrogram 1	1	812.667614160	813.868071387	44.203	669.077	LH1201523407.WAV	1.2005	2.6676	23	3	2	2	
30	Spectrogram 1	1	826.176742044	827.682077296	36.166	650.994	LH1201524007.WAV	1.5053	6.1768	23	3	2	2	
31	Spectrogram 1	1	848.745691965	849.974731506	50.231	470.162	LH1201525207.WAV	1.2290	8.7457	18	2	1	2	
32	Spectrogram 1	1	852.518404743	854.833572251	44.203	723.326	LH1201525807.WAV	2.3152	2.5184	23	3	2	2	
33	Spectrogram 1	1	890.035035626	891.549898316	44.203	679.123	LH1201528207.WAV	1.5149	0.0350	23	3	2	2	
34	Spectrogram 1	1	905.725794092	907.097745207	36.166	723.326	LH1201528807.WAV	1.3720	5.7259	23	3	2	2	
35	Spectrogram 1	1	1122.299301737	1124.633524122	28.129	403.857	LH1201542007.WAV	2.3342	2.2993	17	3	2	2	
36	Spectrogram 1	1	1126.567253255	1127.643853784	24.111	502.310	LH1201542007.WAV	1.0766	6.5672	19	2	2	2	
37	Spectrogram 1	1	1128.930057955	1129.949493853	34.157	438.014	LH1201542007.WAV	1.0194	8.9300	19	3	1	2	
38	Spectrogram 1	1	1134.217382687	1136.418220935	50.231	630.901	LH1201542607.WAV	2.2008	4.2173	23	3	2	2	
39	Spectrogram 1	1	1147.212001481	1148.488678214	38.176	640.948	LH1201543207.WAV	1.2767	7.2120	23	3	2	2	
40	Spectrogram 1	1	1191.645023677	1192.883590657	26.120	725.336	LH1201546207.WAV	1.2386	1.6450	23	3	2	2	
42	Spectrogram 1	1	1233.029641722	1234.334900770	46.213	417.922	LH1201548607.WAV	1.3053	3.0296	18	3	2	2	
43	Spectrogram 1	1	1234.411120276	1235.973620158	36.166	452.079	LH1201548607.WAV	1.5625	4.4111	17	3	2	2	
44	Spectrogram 1	1	1337.538905336	1339.987456980	28.415	858.131	LH1201554607.WAV	2.4486	7.5389	17	1	1	2	
45	Spectrogram 1	1	1380.171582536	1381.009997106	48.222	506.329	LH1201557607.WAV	0.8384	0.1715	19	2	2	2	
46	Spectrogram 1	1	1382.086597635	1382.905957329	50.231	498.292	LH1201557607.WAV	0.8194	2.0866	19	2	2	2	
47	Spectrogram 1	1	1383.029814027	1384.363655389	42.194	506.329	LH1201557607.WAV	1.3338	3.0298	18	1	2	2	
48	Spectrogram 1	1	1432.388180984	1433.264705308	38.176	667.068	LH1201560607.WAV	0.8765	2.3882	19	1	2	2	
49	Spectrogram 1	1	1435.274994791	1436.161046553	22.102	723.326	LH1201560607.WAV	0.8861	5.2749	19	1	2	2	
50	Spectrogram 1	1	350.868652855	351.821396685	25.573	535.622	LH1201495807.WAV	0.9527	0.8687	19	1	2	2	
51	Spectrogram 1	1	150.748093843	151.481706593	40.185	598.754	LH1201483807.WAV	0.7336	0.7481	19	1	2	2	
