Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	16.062449704	17.119914369	22.102	538.476	LH1201385407.WAV	1.0575	6.0625	19	2	2	2	
2	Spectrogram 1	1	60.095352610	60.933767181	26.120	460.116	LH1201388407.WAV	0.8384	0.0954	19	2	2	2	
3	Spectrogram 1	1	68.146037977	68.993979986	36.166	450.070	LH1201388407.WAV	0.8479	8.1460	19	2	2	2	
4	Spectrogram 1	1	72.013365244	73.089965773	32.148	442.033	LH1201389007.WAV	1.0766	2.0134	19	3	2	2	
5	Spectrogram 1	1	75.386078404	76.281657604	30.139	470.162	LH1201389007.WAV	0.8956	5.3861	19	2	2	2	
6	Spectrogram 1	1	76.338822234	77.863212363	40.185	464.135	LH1201389007.WAV	1.5244	6.3388	18	2	2	2	
7	Spectrogram 1	1	125.567166817	126.110230800	44.203	472.171	LH1201392007.WAV	0.5431	5.5671	19	2	2	2	
8	Spectrogram 1	1	126.176922868	127.853752010	36.166	468.153	LH1201392007.WAV	1.6768	6.1769	18	2	2	2	
9	Spectrogram 1	1	128.520672691	129.216175687	26.120	454.088	LH1201392007.WAV	0.6955	8.5206	19	2	2	2	
10	Spectrogram 1	1	163.147077322	164.261787604	42.194	389.793	LH1201394407.WAV	1.1147	3.1471	19	2	2	2	
11	Spectrogram 1	1	181.400512481	184.601731751	36.166	526.421	LH1201395607.WAV	3.2012	1.4006	17	2	2	2	
12	Spectrogram 1	1	211.905426245	214.763657737	34.157	397.830	LH1201397407.WAV	2.8582	1.9054	17	3	2	2	
13	Spectrogram 1	1	256.129032852	258.691913756	30.139	421.940	LH1201399807.WAV	2.5629	6.1290	17	3	2	2	
14	Spectrogram 1	1	340.308061442	341.594265613	30.139	446.051	LH1201405207.WAV	1.2862	0.3080	19	3	2	2	
15	Spectrogram 1	1	673.118602886	675.595736845	42.194	458.107	LH1201425007.WAV	2.4771	3.1186	19	3	2	2	
16	Spectrogram 1	1	675.643374036	678.101453119	36.166	456.098	LH1201425007.WAV	2.4581	5.6434	17	3	2	2	
17	Spectrogram 1	1	713.074150237	716.542137780	17.049	1071.244	LH1201427407.WAV	3.4680	3.0741	17	1	2	2	
18	Spectrogram 1	1	723.191545347	724.249090999	18.470	461.743	LH1201428007.WAV	1.0575	3.1915	19	2	2	2	
19	Spectrogram 1	1	724.544441587	725.783008566	22.732	483.054	LH1201428007.WAV	1.2386	4.5444	18	2	2	2	
20	Spectrogram 1	1	772.535916937	776.323073663	36.939	1048.512	LH1201431007.WAV	3.7872	2.5359	17	1	2	2	
21	Spectrogram 1	1	803.578994334	807.275640396	42.622	431.907	LH1201432807.WAV	3.6966	3.5790	17	3	2	2	
22	Spectrogram 1	1	875.087570138	876.974002922	31.256	539.884	LH1201437007.WAV	1.8864	5.0875	23	3	2	2	
23	Spectrogram 1	1	894.236357760	895.932241778	35.519	500.103	LH1201438207.WAV	1.6959	4.2364	23	3	2	2	
24	Spectrogram 1	1	913.490099993	916.205419910	45.464	352.345	LH1201439407.WAV	2.7153	3.4901	17	3	2	2	
25	Spectrogram 1	1	916.481590252	918.387077913	48.305	529.939	LH1201439407.WAV	1.9055	6.4816	23	3	2	2	
26	Spectrogram 1	1	980.225644680	983.017184103	26.994	365.132	LH1201443607.WAV	2.7915	0.2256	17	3	2	2	
27	Spectrogram 1	1	1088.526613266	1089.965256450	32.677	490.158	LH1201449607.WAV	1.4386	8.5266	23	3	2	2	
28	Spectrogram 1	1	1099.253827112	1099.977912423	29.836	512.890	LH1201450207.WAV	0.7241	9.2539	19	1	1	2	
29	Spectrogram 1	1	1114.782646547	1118.060085324	39.781	539.884	LH1201451407.WAV	3.2774	4.7827	17	3	2	2	
30	Spectrogram 1	1	1122.070705902	1123.318800320	31.256	498.682	LH1201452007.WAV	1.2481	2.0707	19	2	2	2	
31	Spectrogram 1	1	1140.543135510	1142.324766473	39.781	524.256	LH1201453207.WAV	1.7816	0.5431	23	3	2	2	
32	Spectrogram 1	1	1175.554265593	1177.793213594	46.885	522.835	LH1201455007.WAV	2.2389	5.5543	23	3	2	2	
33	Spectrogram 1	1	1191.140194816	1194.712984180	44.043	545.567	LH1201456207.WAV	3.5728	1.1402	17	3	2	2	
34	Spectrogram 1	1	1236.164106240	1238.603130446	48.305	419.120	LH1201458607.WAV	2.4390	6.1641	17	3	2	2	
35	Spectrogram 1	1	1247.215002251	1248.853721639	51.147	529.939	LH1201459207.WAV	1.6387	7.2150	23	3	2	2	
36	Spectrogram 1	1	1327.526402153	1329.489054443	34.098	538.463	LH1201464007.WAV	1.9627	7.5264	23	3	2	2	
37	Spectrogram 1	1	17.143813952	18.325216301	36.656	523.053	LH1201385407.WAV	1.1814	7.1438	18	2	2	2	
38	Spectrogram 1	1	771.287822519	772.535916937	28.197	1065.844	LH1201431007.WAV	1.2481	1.2879	19	1	2	2	
