Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	10.822602301	12.213608294	62.611	387.917	LH1201925407.WAV	1.3910	0.8226	19	3	2	2	
2	Spectrogram 1	1	50.349510699	52.636095892	47.639	360.694	LH1201927807.WAV	2.2866	0.3495	17	3	2	2	
3	Spectrogram 1	1	68.174375924	69.698766052	36.750	404.250	LH1201928407.WAV	1.5244	8.1744	19	3	2	2	
4	Spectrogram 1	1	90.876641665	92.591580560	43.556	447.806	LH1201930207.WAV	1.7149	0.8766	23	3	2	2	
5	Spectrogram 1	1	100.079578751	101.975538973	54.444	441.000	LH1201930807.WAV	1.8960	0.0796	23	3	2	2	
6	Spectrogram 1	1	135.871817248	137.643920772	49.000	372.944	LH1201932607.WAV	1.7721	5.8718	23	3	2	2	
7	Spectrogram 1	1	240.895636478	242.886871083	53.083	245.000	LH1201939207.WAV	1.9912	0.8957	17	3	2	2	
8	Spectrogram 1	1	245.306840413	246.307221435	49.000	340.278	LH1201939207.WAV	1.0004	5.3068	19	3	2	2	
9	Spectrogram 1	1	325.579596771	327.361227734	49.000	434.194	LH1201944007.WAV	1.7816	5.5796	19	2	2	2	
10	Spectrogram 1	1	380.130457762	382.579009407	54.444	328.028	LH1201947607.WAV	2.4486	0.1305	17	3	2	2	
11	Spectrogram 1	1	400.098547289	401.546717912	57.167	337.556	LH1201948807.WAV	1.4482	0.0985	17	3	2	2	
12	Spectrogram 1	1	451.581550620	452.867754791	49.000	385.194	LH1201951807.WAV	1.2862	1.5815	23	3	2	2	
13	Spectrogram 1	1	453.172632817	454.611276001	49.000	387.917	LH1201951807.WAV	1.4386	3.1727	23	3	2	2	
14	Spectrogram 1	1	455.173394861	459.279720770	61.250	387.917	LH1201951807.WAV	4.1063	5.1734	23	3	2	2	
15	Spectrogram 1	1	464.595161606	467.234262017	59.889	338.917	LH1201952407.WAV	2.6391	4.5951	23	3	2	2	
16	Spectrogram 1	1	512.324695088	515.792682630	36.750	372.944	LH1201955407.WAV	3.4680	2.3247	23	3	2	2	
17	Spectrogram 1	1	567.046902074	569.285850075	39.472	360.694	LH1201958407.WAV	2.2389	7.0469	23	3	2	2	
18	Spectrogram 1	1	643.270985890	645.614735713	49.000	372.944	LH1201963207.WAV	2.3437	3.2710	23	3	2	2	
19	Spectrogram 1	1	721.714855094	724.115769547	57.167	379.750	LH1201968007.WAV	2.4009	1.7149	23	3	2	2	
20	Spectrogram 1	1	740.359119434	742.702869257	53.083	341.639	LH1201969207.WAV	2.3437	0.3591	23	3	2	2	
21	Spectrogram 1	1	1177.173777315	1177.573929724	27.222	393.361	LH1201995007.WAV	0.4002	7.1738	18	3	2	2	
22	Spectrogram 1	1	1190.216186090	1191.216567112	38.111	393.361	LH1201996207.WAV	1.0004	0.2162	19	3	2	2	
23	Spectrogram 1	1	1191.369006125	1192.636155419	31.306	390.639	LH1201996207.WAV	1.2671	1.3690	19	3	2	2	
24	Spectrogram 1	1	1355.992620910	1358.888962154	34.028	379.750	LH1202005807.WAV	2.8963	5.9926	23	3	2	2	
