Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	199.101526639	199.997105839	10.046	697.206	LH1201216207.WAV	0.8956	9.1015	19	1	2	2	
2	Spectrogram 1	1	202.826755016	203.760443970	36.166	689.169	LH1201216807.WAV	0.9337	2.8268	19	1	2	2	
3	Spectrogram 1	1	215.201686793	216.087738556	34.157	482.218	LH1201217407.WAV	0.8861	5.2017	19	2	2	2	
4	Spectrogram 1	1	219.403287085	219.993988260	30.139	554.550	LH1201217407.WAV	0.5907	9.4033	19	2	1	2	
5	Spectrogram 1	1	222.350053303	223.165220167	50.231	450.070	LH1201218007.WAV	0.8152	2.3500	19	2	2	2	
6	Spectrogram 1	1	223.192167832	224.182494518	52.240	456.098	LH1201218007.WAV	0.9903	3.1922	19	2	2	2	
7	Spectrogram 1	1	240.279601467	241.135189829	17.049	960.425	LH1201219207.WAV	0.8556	0.2796	19	1	2	2	
8	Spectrogram 1	1	244.988705914	245.851031191	28.415	701.849	LH1201219207.WAV	0.8623	4.9887	19	2	2	2	
9	Spectrogram 1	1	248.626343419	249.313508875	28.415	483.054	LH1201219207.WAV	0.6872	8.6263	19	2	2	2	
10	Spectrogram 1	1	280.929803279	281.920129965	22.732	548.409	LH1201221607.WAV	0.9903	0.9298	19	2	2	2	
11	Spectrogram 1	1	286.541642582	287.518495436	24.111	596.744	LH1201221607.WAV	0.9769	6.5416	19	1	2	2	
12	Spectrogram 1	1	288.913037096	289.660834798	16.074	755.474	LH1201221607.WAV	0.7478	8.9130	19	1	2	2	
13	Spectrogram 1	1	345.765450990	346.526722525	10.046	490.255	LH1201225207.WAV	0.7613	5.7654	19	2	2	2	
14	Spectrogram 1	1	736.824827998	737.862313098	44.203	502.310	LH1201248607.WAV	1.0375	6.8248	19	2	2	2	
15	Spectrogram 1	1	1238.887336614	1239.830504887	46.213	466.144	LH1201278607.WAV	0.9432	8.8873	19	3	2	2	
