Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	21.502293028	23.788878221	55.409	369.394	LH1202106007.WAV	2.2866	1.5023	23	3	2	2	
2	Spectrogram 1	1	53.760174454	55.989595017	35.519	323.930	LH1202107807.WAV	2.2294	3.7602	23	3	2	2	
3	Spectrogram 1	1	56.732490836	59.295371740	45.464	329.613	LH1202107807.WAV	2.5629	6.7325	23	3	2	2	
4	Spectrogram 1	1	246.487839236	248.240887884	45.464	286.991	LH1202119207.WAV	1.7530	6.4879	19	3	2	2	
5	Spectrogram 1	1	248.621985416	249.774805451	52.568	294.095	LH1202119207.WAV	1.1528	8.6220	17	3	2	2	
6	Spectrogram 1	1	376.757937550	379.654278795	34.098	356.608	LH1202127007.WAV	2.8963	6.7579	23	3	2	2	
7	Spectrogram 1	1	472.550339485	474.922671623	58.251	340.979	LH1202133007.WAV	2.3723	2.5503	23	3	2	2	
8	Spectrogram 1	1	506.703847331	508.523588047	28.415	386.443	LH1202134807.WAV	1.8197	6.7039	19	3	2	2	
9	Spectrogram 1	1	552.375346401	554.642876718	47.595	387.154	LH1202137807.WAV	2.2675	2.3754	23	3	2	2	
10	Spectrogram 1	1	975.709826977	976.900756765	56.830	360.870	LH1202163007.WAV	1.1909	5.7099	18	3	2	2	
