Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	147.837535389	149.971681569	34.157	458.107	LH1201573207.WAV	2.1341	7.8375	17	3	1	2	
2	Spectrogram 1	1	168.491651895	169.987459708	48.222	417.922	LH1201574407.WAV	1.4958	8.4916	17	3	1	2	
3	Spectrogram 1	1	173.245843609	175.646758061	48.222	401.848	LH1201575007.WAV	2.4009	3.2458	17	3	2	2	
4	Spectrogram 1	1	207.647150061	209.981372445	34.157	683.142	LH1201576807.WAV	2.3342	7.6472	17	2	1	2	
5	Spectrogram 1	1	270.571907479	271.905748841	28.129	502.310	LH1201581007.WAV	1.3338	0.5719	19	2	2	2	
6	Spectrogram 1	1	297.885288569	299.952742681	50.231	448.061	LH1201582207.WAV	2.0675	7.8853	17	3	1	2	
7	Spectrogram 1	1	321.321257902	323.912721121	28.129	431.987	LH1201584007.WAV	2.5915	1.3212	17	3	2	2	
8	Spectrogram 1	1	326.780139208	327.961541558	24.111	703.234	LH1201584007.WAV	1.1814	6.7802	23	3	2	2	
9	Spectrogram 1	1	342.089862826	344.967063983	24.111	554.550	LH1201585207.WAV	2.8772	2.0899	17	2	2	2	
10	Spectrogram 1	1	340.022323503	342.032612985	30.139	379.746	LH1201585207.WAV	2.0103	0.0223	17	3	1	2	
11	Spectrogram 1	1	351.873797595	353.960306584	22.102	767.530	LH1201585807.WAV	2.0865	1.8738	17	2	2	2	
12	Spectrogram 1	1	375.662367356	376.977153842	44.203	659.031	LH1201587007.WAV	1.3148	5.6624	23	3	2	2	
13	Spectrogram 1	1	405.690767679	406.700676139	64.296	721.317	LH1201588807.WAV	1.0099	5.6908	23	3	2	2	
14	Spectrogram 1	1	530.044690175	532.140726602	34.098	934.852	LH1201596607.WAV	2.0960	0.0447	17	1	1	2	
15	Spectrogram 1	1	617.091262220	618.425103583	26.120	659.031	LH1201601407.WAV	1.3338	7.0913	19	1	2	2	
16	Spectrogram 1	1	710.092232469	711.845281117	26.120	715.290	LH1201607407.WAV	1.7530	0.0922	23	3	2	2	
17	Spectrogram 1	1	770.063546697	770.997235651	28.129	679.123	LH1201611007.WAV	0.9337	0.0635	23	3	2	2	
18	Spectrogram 1	1	771.082982596	773.179019023	58.268	444.042	LH1201611007.WAV	2.0960	1.0830	17	3	2	2	
19	Spectrogram 1	1	777.875767948	779.495432460	66.305	659.031	LH1201611007.WAV	1.6197	7.8757	23	3	2	2	
20	Spectrogram 1	1	781.552892923	784.620728057	40.185	431.987	LH1201611607.WAV	3.0678	1.5529	17	3	2	2	
21	Spectrogram 1	1	787.040509334	788.555372024	56.259	644.966	LH1201611607.WAV	1.5149	7.0405	23	3	2	2	
22	Spectrogram 1	1	806.922909705	808.047147425	48.222	588.707	LH1201612807.WAV	1.1242	6.9229	23	3	2	2	
23	Spectrogram 1	1	850.784410972	854.843099690	20.092	442.033	LH1201615807.WAV	4.0587	0.7845	17	2	2	2	
24	Spectrogram 1	1	856.719601509	859.339647043	24.111	409.885	LH1201615807.WAV	2.6200	6.7196	17	3	2	2	
25	Spectrogram 1	1	865.541543168	869.142789478	42.194	417.922	LH1201616407.WAV	3.6012	5.5415	17	3	2	2	
26	Spectrogram 1	1	875.982933865	877.269138036	30.139	604.781	LH1201617007.WAV	1.2862	5.9829	23	3	2	2	
27	Spectrogram 1	1	880.127028685	882.747074218	30.139	586.698	LH1201617607.WAV	2.6200	0.1270	17	2	2	2	
28	Spectrogram 1	1	886.176763955	888.148943684	42.194	339.562	LH1201617607.WAV	1.9722	6.1768	17	3	2	2	
29	Spectrogram 1	1	894.741464780	897.075687164	34.157	419.931	LH1201618207.WAV	2.3342	4.7415	17	3	2	2	
30	Spectrogram 1	1	948.034510967	949.501736466	42.194	570.624	LH1201621207.WAV	1.4672	8.0345	23	3	2	2	
31	Spectrogram 1	1	965.249318719	967.478739282	56.259	602.772	LH1201622407.WAV	2.2294	5.2493	23	3	2	2	
32	Spectrogram 1	1	1058.850660581	1059.984425739	26.120	598.754	LH1201627807.WAV	1.1338	8.8507	19	1	1	2	
33	Spectrogram 1	1	1060.098414156	1061.575167094	42.194	592.726	LH1201628407.WAV	1.4768	0.0984	23	3	2	2	
34	Spectrogram 1	1	1124.938276779	1127.339191232	32.148	747.437	LH1201632007.WAV	2.4009	4.9383	17	2	2	2	
35	Spectrogram 1	1	1161.349787503	1163.979360475	38.176	419.931	LH1201634407.WAV	2.6296	1.3498	17	3	2	2	
36	Spectrogram 1	1	1312.007200261	1312.797977640	34.245	467.348	LH1201643407.WAV	0.7908	2.0073	19	2	2	2	
37	Spectrogram 1	1	1320.028621628	1320.838453884	26.188	487.493	LH1201644007.WAV	0.8098	0.0286	18	2	1	2	
38	Spectrogram 1	1	1345.503377548	1346.484703693	26.188	541.882	LH1201645207.WAV	0.9813	5.5034	19	1	2	2	
39	Spectrogram 1	1	1372.350147267	1373.179034400	28.202	763.470	LH1201647007.WAV	0.8289	2.3501	19	1	2	2	
40	Spectrogram 1	1	1381.838668765	1382.505589446	38.274	451.233	LH1201647607.WAV	0.6669	1.8387	19	2	2	2	
41	Spectrogram 1	1	1463.750462828	1466.532474813	40.289	350.511	LH1201652407.WAV	2.7820	3.7505	17	3	2	2	
42	Spectrogram 1	1	1476.111569659	1478.193314928	38.274	427.060	LH1201653007.WAV	2.0817	6.1116	17	3	2	2	
43	Spectrogram 1	1	350.463736726	351.826160404	34.245	457.276	LH1201585807.WAV	1.3624	0.4637	19	1	2	2	
44	Spectrogram 1	1	1474.863475241	1475.930548331	46.332	467.348	LH1201653007.WAV	1.0671	4.8635	19	2	2	2	
