Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	64.847054138	66.026014478	32.148	564.597	LH1201298407.WAV	1.1790	4.8471	19	2	2	2	
2	Spectrogram 1	1	67.184764070	68.397408992	34.157	532.449	LH1201298407.WAV	1.2126	7.1848	19	2	2	2	
3	Spectrogram 1	1	68.929625375	69.987321223	28.129	520.393	LH1201298407.WAV	1.0577	8.9296	18	2	1	2	
4	Spectrogram 1	1	100.336740198	101.251374275	12.055	707.253	LH1201300807.WAV	0.9146	0.3367	19	1	2	2	
5	Spectrogram 1	1	101.318066343	102.327974803	14.207	1068.402	LH1201300807.WAV	1.0099	1.3180	19	1	2	2	
6	Spectrogram 1	1	105.929346482	106.843980560	25.573	724.581	LH1201300807.WAV	0.9146	5.9294	19	1	2	2	
7	Spectrogram 1	1	208.656973310	209.657354332	39.781	500.103	LH1201306807.WAV	1.0004	8.6570	19	2	2	2	
8	Spectrogram 1	1	234.446049483	235.322573807	44.043	510.048	LH1201308607.WAV	0.8765	4.4460	19	3	2	2	
9	Spectrogram 1	1	235.751308531	236.475393842	36.939	457.481	LH1201308607.WAV	0.7241	5.7514	19	3	2	2	
10	Spectrogram 1	1	278.260061453	279.403354049	24.111	687.160	LH1201311007.WAV	1.1433	8.2601	19	1	2	2	
11	Spectrogram 1	1	326.865800942	327.647050883	30.139	448.061	LH1201314007.WAV	0.7812	6.8658	19	2	2	2	
12	Spectrogram 1	1	362.858189591	363.887152928	42.194	442.033	LH1201316407.WAV	1.0290	2.8582	19	3	2	2	
13	Spectrogram 1	1	651.764492093	652.916504769	46.213	681.132	LH1201333807.WAV	1.1520	1.7645	19	2	2	2	
14	Spectrogram 1	1	652.950189350	653.893357623	48.222	679.123	LH1201333807.WAV	0.9432	2.9502	18	2	2	2	
15	Spectrogram 1	1	653.927042204	655.112739461	40.185	675.105	LH1201333807.WAV	1.1857	3.9271	18	2	2	2	
16	Spectrogram 1	1	655.200319372	656.177172225	40.185	671.086	LH1201333807.WAV	0.9769	5.2003	18	2	2	2	
17	Spectrogram 1	1	664.308150898	665.864378548	32.148	667.068	LH1201334407.WAV	1.5562	4.3082	23	3	2	2	
18	Spectrogram 1	1	748.283834568	749.314582751	50.231	663.049	LH1201339207.WAV	1.0307	8.2838	23	3	2	2	
19	Spectrogram 1	1	784.466364505	785.456691191	46.213	608.800	LH1201341607.WAV	0.9903	4.4663	23	3	2	2	
20	Spectrogram 1	1	847.770788260	848.828484109	46.213	594.735	LH1201345207.WAV	1.0577	7.7707	23	3	2	2	
21	Spectrogram 1	1	850.155443450	851.597143523	54.249	602.772	LH1201345807.WAV	1.4417	0.1554	23	3	2	2	
22	Spectrogram 1	1	871.908183237	873.376830976	40.185	616.837	LH1201347007.WAV	1.4686	1.9082	23	3	2	2	
23	Spectrogram 1	1	874.010101102	875.013901620	46.213	665.059	LH1201347007.WAV	1.0038	4.0101	23	3	2	2	
24	Spectrogram 1	1	890.039793939	891.131174368	56.259	655.012	LH1201348207.WAV	1.0914	0.0398	23	3	2	2	
25	Spectrogram 1	1	905.911419013	907.285749924	40.185	763.511	LH1201348807.WAV	1.3743	5.9115	23	3	2	2	
26	Spectrogram 1	1	932.258522514	933.403798274	44.203	715.290	LH1201350607.WAV	1.1453	2.2585	23	3	2	2	
27	Spectrogram 1	1	956.493656066	957.416613590	46.213	600.763	LH1201351807.WAV	0.9230	6.4937	23	3	2	2	
28	Spectrogram 1	1	958.854695437	959.885443621	40.185	638.938	LH1201351807.WAV	1.0307	8.8546	23	3	2	2	
29	Spectrogram 1	1	968.582466064	969.619951164	44.203	663.049	LH1201352408.WAV	1.0375	8.5824	23	3	2	2	
