Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	11.696334876	11.862240563	0.000	159.472	2001.DSG_DECD_HMS_18_45_ 0__DMY_24_ 8_18.wav	0.1659	11.6963	25	1	2	2	
2	Spectrogram 1	1	47.058896074	47.249687615	0.000	167.526	2003.DSG_DECD_HMS_18_55_ 0__DMY_24_ 8_18.wav	0.1908	5.2797	25	1	2	2	
3	Spectrogram 1	1	73.827667206	74.059935169	0.000	323.776	2004.DSG_DECD_HMS_19_ 0_ 0__DMY_24_ 8_18.wav	0.2323	11.1589	25	1	2	2	
4	Spectrogram 1	1	74.242431425	74.482994673	0.000	326.997	2004.DSG_DECD_HMS_19_ 0_ 0__DMY_24_ 8_18.wav	0.2406	11.5736	25	1	2	2	
5	Spectrogram 1	1	74.723557920	74.939235314	0.000	109.536	2004.DSG_DECD_HMS_19_ 0_ 0__DMY_24_ 8_18.wav	0.2157	12.0548	25	3	2	2	
6	Spectrogram 1	1	75.237865553	75.420361809	0.000	93.428	2004.DSG_DECD_HMS_19_ 0_ 0__DMY_24_ 8_18.wav	0.1825	12.5691	25	3	2	2	
7	Spectrogram 1	1	75.495019369	75.677515625	0.000	119.201	2004.DSG_DECD_HMS_19_ 0_ 0__DMY_24_ 8_18.wav	0.1825	12.8262	25	3	2	2	
8	Spectrogram 1	1	76.830560156	77.013056413	0.000	222.294	2004.DSG_DECD_HMS_19_ 0_ 0__DMY_24_ 8_18.wav	0.1825	14.1618	25	1	2	2	
9	Spectrogram 1	1	77.776222577	78.000195256	0.000	206.186	2004.DSG_DECD_HMS_19_ 0_ 0__DMY_24_ 8_18.wav	0.2240	15.1074	25	1	2	2	
10	Spectrogram 1	1	79.103468080	79.261078484	0.000	112.758	2004.DSG_DECD_HMS_19_ 0_ 0__DMY_24_ 8_18.wav	0.1576	16.4347	25	3	2	2	
11	Spectrogram 1	1	146.618531263	146.784436951	0.000	96.649	2008.DSG_DECD_HMS_19_20_ 0__DMY_24_ 8_18.wav	0.1659	0.3913	25	3	2	2	
12	Spectrogram 1	1	213.926223269	214.083833672	0.000	191.688	2011.DSG_DECD_HMS_19_35_ 0__DMY_24_ 8_18.wav	0.1576	5.0302	25	1	2	2	
13	Spectrogram 1	1	214.374168626	214.531779030	0.000	270.619	2011.DSG_DECD_HMS_19_35_ 0__DMY_24_ 8_18.wav	0.1576	5.4782	25	1	2	2	
14	Spectrogram 1	1	214.971429103	215.137334790	0.000	103.093	2011.DSG_DECD_HMS_19_35_ 0__DMY_24_ 8_18.wav	0.1659	6.0754	25	3	2	2	
15	Spectrogram 1	1	252.200551315	252.457705131	0.000	119.201	2013.DSG_DECD_HMS_19_45_ 0__DMY_24_ 8_18.wav	0.2572	1.5254	25	3	2	2	
16	Spectrogram 1	1	357.309434456	357.574883557	0.000	231.959	2018.DSG_DECD_HMS_20_10_ 0__DMY_24_ 8_18.wav	0.2654	2.1862	25	1	2	2	
17	Spectrogram 1	1	362.311490946	362.485691918	0.000	74.098	2018.DSG_DECD_HMS_20_10_ 0__DMY_24_ 8_18.wav	0.1742	7.1883	25	3	2	2	
18	Spectrogram 1	1	414.870297175	415.102565138	0.000	169.137	2020.DSG_DECD_HMS_20_20_ 0__DMY_24_ 8_18.wav	0.2323	17.9679	25	1	2	2	
19	Spectrogram 1	1	437.823307819	438.063871067	0.000	405.928	2021.DSG_DECD_HMS_20_25_ 0__DMY_24_ 8_18.wav	0.2406	20.0313	25	1	2	2	
20	Spectrogram 1	1	506.881406977	507.130265508	0.000	280.284	2025.DSG_DECD_HMS_20_45_ 0__DMY_24_ 8_18.wav	0.2489	5.5310	25	1	2	2	
21	Spectrogram 1	1	507.271285343	507.520143875	0.000	296.392	2025.DSG_DECD_HMS_20_45_ 0__DMY_24_ 8_18.wav	0.2489	5.9209	25	1	2	2	
22	Spectrogram 1	1	507.677754278	507.843659966	0.000	199.742	2025.DSG_DECD_HMS_20_45_ 0__DMY_24_ 8_18.wav	0.1659	6.3274	25	1	2	2	
23	Spectrogram 1	1	507.910022241	508.051042076	1.611	119.201	2025.DSG_DECD_HMS_20_45_ 0__DMY_24_ 8_18.wav	0.1410	6.5596	25	3	2	2	
24	Spectrogram 1	1	515.574814988	515.740720676	0.000	220.683	2025.DSG_DECD_HMS_20_45_ 0__DMY_24_ 8_18.wav	0.1659	14.2244	25	1	2	2	
25	Spectrogram 1	1	516.122303758	516.329685868	0.000	206.186	2025.DSG_DECD_HMS_20_45_ 0__DMY_24_ 8_18.wav	0.2074	14.7719	25	1	2	2	
26	Spectrogram 1	1	523.836889120	524.094042936	0.000	296.392	2026.DSG_DECD_HMS_20_50_ 0__DMY_24_ 8_18.wav	0.2572	1.5969	25	1	2	2	
27	Spectrogram 1	1	642.127055265	642.301256238	0.000	106.314	2031.DSG_DECD_HMS_21_15_ 0__DMY_24_ 8_18.wav	0.1742	15.4391	25	3	2	2	
28	Spectrogram 1	1	642.359323228	642.525228916	0.000	77.320	2031.DSG_DECD_HMS_21_15_ 0__DMY_24_ 8_18.wav	0.1659	15.6713	25	3	2	2	
29	Spectrogram 1	1	642.591591191	642.782382733	0.000	109.536	2031.DSG_DECD_HMS_21_15_ 0__DMY_24_ 8_18.wav	0.1908	15.9036	25	3	2	2	
30	Spectrogram 1	1	644.159399942	644.383372621	0.000	165.915	2031.DSG_DECD_HMS_21_15_ 0__DMY_24_ 8_18.wav	0.2240	17.4714	25	1	2	2	
31	Spectrogram 1	1	852.395507343	852.602889453	1.611	133.698	2041.DSG_DECD_HMS_22_ 5_ 0__DMY_24_ 8_18.wav	0.2074	16.8115	25	3	2	2	
32	Spectrogram 1	1	877.886874786	878.077666327	0.000	199.742	2043.DSG_DECD_HMS_22_15_ 0__DMY_24_ 8_18.wav	0.1908	0.5237	25	1	2	2	
33	Spectrogram 1	1	894.842407086	895.016608059	0.000	119.201	2043.DSG_DECD_HMS_22_15_ 0__DMY_24_ 8_18.wav	0.1742	17.4792	25	3	2	2	
34	Spectrogram 1	1	902.017808782	902.258372029	0.000	333.441	2044.DSG_DECD_HMS_22_20_ 0__DMY_24_ 8_18.wav	0.2406	3.7650	25	1	2	2	
35	Spectrogram 1	1	905.891706594	906.099088704	0.000	161.082	2044.DSG_DECD_HMS_22_20_ 0__DMY_24_ 8_18.wav	0.2074	7.6389	25	1	2	2	
36	Spectrogram 1	1	911.366578314	911.623732130	0.000	467.139	2044.DSG_DECD_HMS_22_20_ 0__DMY_24_ 8_18.wav	0.2572	13.1138	25	1	2	2	
37	Spectrogram 1	1	933.091884571	933.357333671	0.000	343.106	2045.DSG_DECD_HMS_22_25_ 0__DMY_24_ 8_18.wav	0.2654	13.9495	25	1	2	2	
38	Spectrogram 1	1	935.480926476	935.680013301	0.000	83.763	2045.DSG_DECD_HMS_22_25_ 0__DMY_24_ 8_18.wav	0.1991	16.3385	25	3	2	2	
39	Spectrogram 1	1	938.201779757	938.458933573	0.000	90.206	2045.DSG_DECD_HMS_22_25_ 0__DMY_24_ 8_18.wav	0.2572	19.0594	25	3	2	2	
40	Spectrogram 1	1	1028.097573567	1028.271774539	0.000	262.564	2050.DSG_DECD_HMS_22_50_ 0__DMY_24_ 8_18.wav	0.1742	4.5072	25	1	2	2	
41	Spectrogram 1	1	1030.743769289	1031.042399527	0.000	344.716	2050.DSG_DECD_HMS_22_50_ 0__DMY_24_ 8_18.wav	0.2986	7.1534	25	1	2	2	
42	Spectrogram 1	1	1141.410811803	1141.659670335	0.000	534.794	2055.DSG_DECD_HMS_23_15_ 0__DMY_24_ 8_18.wav	0.2489	13.3724	25	1	2	2	
43	Spectrogram 1	1	1152.319069680	1152.584518780	0.000	115.979	2056.DSG_DECD_HMS_23_20_ 0__DMY_24_ 8_18.wav	0.2654	3.3911	25	3	2	2	
44	Spectrogram 1	1	1200.116364905	1200.323747015	0.000	109.536	2058.DSG_DECD_HMS_23_30_ 0__DMY_24_ 8_18.wav	0.2074	8.9996	25	3	2	2	
45	Spectrogram 1	1	1214.185120427	1214.384207252	1.611	132.088	2059.DSG_DECD_HMS_23_35_ 0__DMY_24_ 8_18.wav	0.1991	2.1787	25	3	2	2	
46	Spectrogram 1	1	1324.163703988	1324.387676667	0.000	162.693	2064.DSG_DECD_HMS_ 0_ 0_ 0__DMY_25_ 8_18.wav	0.2240	7.7093	25	1	2	2	
47	Spectrogram 1	1	1368.879349985	1369.111617948	0.000	320.554	2066.DSG_DECD_HMS_ 0_10_ 0__DMY_25_ 8_18.wav	0.2323	10.6457	25	1	2	2	
48	Spectrogram 1	1	1402.450302233	1402.649389058	0.000	115.979	2068.DSG_DECD_HMS_ 0_20_ 0__DMY_25_ 8_18.wav	0.1991	2.4375	25	3	2	2	
49	Spectrogram 1	1	1416.792825212	1416.967026185	0.000	141.753	2068.DSG_DECD_HMS_ 0_20_ 0__DMY_25_ 8_18.wav	0.1742	16.7800	25	3	2	2	
50	Spectrogram 1	1	1417.970755596	1418.203023559	0.000	182.023	2068.DSG_DECD_HMS_ 0_20_ 0__DMY_25_ 8_18.wav	0.2323	17.9580	25	1	2	2	
51	Spectrogram 1	1	1435.519391803	1435.693592776	0.000	175.580	2069.DSG_DECD_HMS_ 0_25_ 0__DMY_25_ 8_18.wav	0.1742	14.6170	25	1	2	2	
52	Spectrogram 1	1	1462.968437556	1463.142638528	0.000	143.363	2071.DSG_DECD_HMS_ 0_35_ 0__DMY_25_ 8_18.wav	0.1742	0.2868	25	3	2	2	
53	Spectrogram 1	1	1465.539975718	1465.722471974	0.000	98.260	2071.DSG_DECD_HMS_ 0_35_ 0__DMY_25_ 8_18.wav	0.1825	2.8584	25	3	2	2	
54	Spectrogram 1	1	1482.777546138	1482.976632963	0.000	101.482	2071.DSG_DECD_HMS_ 0_35_ 0__DMY_25_ 8_18.wav	0.1991	20.0959	25	3	2	2	
55	Spectrogram 1	1	1701.059258194	1701.283230873	0.000	136.920	2082.DSG_DECD_HMS_ 1_30_ 0__DMY_25_ 8_18.wav	0.2240	8.5921	25	3	2	2	
