Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	0.522643892	0.663674784	0.000	93.428	1251.DSG_DECD_HMS_ 4_15_ 0__DMY_22_ 8_18.wav	0.1410	0.5226	25	3	2	2	
2	Spectrogram 1	1	13.165634323	13.381328628	0.000	215.851	1251.DSG_DECD_HMS_ 4_15_ 0__DMY_22_ 8_18.wav	0.2157	13.1656	25	1	2	2	
3	Spectrogram 1	1	37.671652871	37.870755306	0.000	85.374	1252.DSG_DECD_HMS_ 4_20_ 0__DMY_22_ 8_18.wav	0.1991	16.7821	25	3	2	2	
4	Spectrogram 1	1	40.998322726	41.180833292	0.000	128.866	1252.DSG_DECD_HMS_ 4_20_ 0__DMY_22_ 8_18.wav	0.1825	20.1087	25	3	2	2	
5	Spectrogram 1	1	64.683119520	64.882221955	0.000	135.309	1254.DSG_DECD_HMS_ 4_30_ 0__DMY_22_ 8_18.wav	0.1991	2.0143	25	3	2	2	
6	Spectrogram 1	1	71.394504606	71.601902976	0.000	212.629	1254.DSG_DECD_HMS_ 4_30_ 0__DMY_22_ 8_18.wav	0.2074	8.7257	25	1	2	2	
7	Spectrogram 1	1	96.804833745	96.954160571	0.000	136.920	1255.DSG_DECD_HMS_ 4_35_ 0__DMY_22_ 8_18.wav	0.1493	13.2464	25	3	2	2	
8	Spectrogram 1	1	99.318501989	99.492716620	0.000	135.309	1255.DSG_DECD_HMS_ 4_35_ 0__DMY_22_ 8_18.wav	0.1742	15.7601	25	3	2	2	
9	Spectrogram 1	1	101.334414146	101.467149103	0.000	96.649	1255.DSG_DECD_HMS_ 4_35_ 0__DMY_22_ 8_18.wav	0.1327	17.7760	25	3	2	2	
10	Spectrogram 1	1	111.098685637	111.306084007	0.000	520.296	1256.DSG_DECD_HMS_ 4_40_ 0__DMY_22_ 8_18.wav	0.2074	6.6507	25	1	2	2	
11	Spectrogram 1	1	111.820431965	112.019534400	0.000	107.925	1256.DSG_DECD_HMS_ 4_40_ 0__DMY_22_ 8_18.wav	0.1991	7.3724	25	3	2	2	
12	Spectrogram 1	1	113.960783144	114.151589644	0.000	91.817	1256.DSG_DECD_HMS_ 4_40_ 0__DMY_22_ 8_18.wav	0.1908	9.5128	25	3	2	2	
13	Spectrogram 1	1	116.789696911	116.988799346	0.000	257.732	1256.DSG_DECD_HMS_ 4_40_ 0__DMY_22_ 8_18.wav	0.1991	12.3417	25	1	2	2	
14	Spectrogram 1	1	120.954225940	121.111848701	3.222	136.920	1256.DSG_DECD_HMS_ 4_40_ 0__DMY_22_ 8_18.wav	0.1576	16.5062	25	3	2	2	
15	Spectrogram 1	1	130.046549189	130.253947559	0.000	127.255	1257.DSG_DECD_HMS_ 4_45_ 0__DMY_22_ 8_18.wav	0.2074	4.7089	25	3	2	2	
16	Spectrogram 1	1	134.078373502	134.302363741	0.000	194.910	1257.DSG_DECD_HMS_ 4_45_ 0__DMY_22_ 8_18.wav	0.2240	8.7408	25	1	2	2	
17	Spectrogram 1	1	148.836766700	149.044165070	0.000	77.320	1258.DSG_DECD_HMS_ 4_50_ 0__DMY_22_ 8_18.wav	0.2074	2.6096	25	3	2	2	
18	Spectrogram 1	1	158.476613812	158.642532508	0.000	136.920	1258.DSG_DECD_HMS_ 4_50_ 0__DMY_22_ 8_18.wav	0.1659	12.2494	25	3	2	2	
19	Spectrogram 1	1	170.041116317	170.306586230	0.000	115.979	1259.DSG_DECD_HMS_ 4_55_ 0__DMY_22_ 8_18.wav	0.2655	2.9243	25	3	2	2	
20	Spectrogram 1	1	191.461141523	191.693427697	0.000	112.758	1260.DSG_DECD_HMS_ 5_ 0_ 0__DMY_22_ 8_18.wav	0.2323	3.4547	25	3	2	2	
21	Spectrogram 1	1	192.357102481	192.597684591	0.000	248.067	1260.DSG_DECD_HMS_ 5_ 0_ 0__DMY_22_ 8_18.wav	0.2406	4.3507	25	1	2	2	
22	Spectrogram 1	1	197.218520275	197.376143036	0.000	128.866	1260.DSG_DECD_HMS_ 5_ 0_ 0__DMY_22_ 8_18.wav	0.1576	9.2121	25	3	2	2	
23	Spectrogram 1	1	200.229917030	200.412427595	0.000	202.964	1260.DSG_DECD_HMS_ 5_ 0_ 0__DMY_22_ 8_18.wav	0.1825	12.2235	25	3	2	2	
24	Spectrogram 1	1	204.933712062	205.124518562	0.000	173.969	1260.DSG_DECD_HMS_ 5_ 0_ 0__DMY_22_ 8_18.wav	0.1908	16.9273	25	1	2	2	
25	Spectrogram 1	1	207.339533154	207.546931524	0.000	119.201	1260.DSG_DECD_HMS_ 5_ 0_ 0__DMY_22_ 8_18.wav	0.2074	19.3331	25	3	2	2	
26	Spectrogram 1	1	210.823795825	211.014602326	0.000	199.742	1261.DSG_DECD_HMS_ 5_ 5_ 0__DMY_22_ 8_18.wav	0.1908	1.9278	25	1	2	2	
27	Spectrogram 1	1	211.363031587	211.562134022	0.000	201.353	1261.DSG_DECD_HMS_ 5_ 5_ 0__DMY_22_ 8_18.wav	0.1991	2.4670	25	1	2	2	
28	Spectrogram 1	1	217.145298143	217.369288383	0.000	202.964	1261.DSG_DECD_HMS_ 5_ 5_ 0__DMY_22_ 8_18.wav	0.2240	8.2493	25	1	2	2	
29	Spectrogram 1	1	233.853241923	234.110415902	0.000	191.688	1262.DSG_DECD_HMS_ 5_10_ 0__DMY_22_ 8_18.wav	0.2572	4.0676	25	1	2	2	
30	Spectrogram 1	1	239.967345871	240.141560502	0.000	83.763	1262.DSG_DECD_HMS_ 5_10_ 0__DMY_22_ 8_18.wav	0.1742	10.1817	25	3	2	2	
31	Spectrogram 1	1	240.996013321	241.195115756	3.222	246.456	1262.DSG_DECD_HMS_ 5_10_ 0__DMY_22_ 8_18.wav	0.1991	11.2104	25	1	2	2	
