Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	63.183292406	63.315996143	0.000	91.817	0754.DSG_DECD_HMS_10_50_ 0__DMY_20_ 8_18.wav	0.1327	0.5145	25	3	2	2	
2	Spectrogram 1	1	202.969577786	203.110575507	0.000	83.763	0760.DSG_DECD_HMS_11_20_ 0__DMY_20_ 8_18.wav	0.1410	14.9632	25	3	2	2	
3	Spectrogram 1	1	224.973449702	225.131035390	0.000	132.088	0761.DSG_DECD_HMS_11_25_ 0__DMY_20_ 8_18.wav	0.1576	16.0774	25	3	2	2	
4	Spectrogram 1	1	306.760169444	307.000694968	0.000	364.046	0765.DSG_DECD_HMS_11_45_ 0__DMY_20_ 8_18.wav	0.2405	14.3058	25	1	2	2	
5	Spectrogram 1	1	477.632552301	477.798431972	0.000	259.343	0773.DSG_DECD_HMS_12_25_ 0__DMY_20_ 8_18.wav	0.1659	18.0614	25	1	2	2	
6	Spectrogram 1	1	477.980899611	478.163367250	0.000	243.235	0773.DSG_DECD_HMS_12_25_ 0__DMY_20_ 8_18.wav	0.1825	18.4097	25	1	2	2	
7	Spectrogram 1	1	499.064167635	499.271517225	0.000	125.644	0774.DSG_DECD_HMS_12_30_ 0__DMY_20_ 8_18.wav	0.2073	18.6034	25	3	2	2	
8	Spectrogram 1	1	544.091983333	544.241275037	0.000	109.536	0777.DSG_DECD_HMS_12_45_ 0__DMY_20_ 8_18.wav	0.1493	0.9624	25	3	2	2	
9	Spectrogram 1	1	644.374018622	644.597956179	0.000	372.101	0781.DSG_DECD_HMS_13_ 5_ 0__DMY_20_ 8_18.wav	0.2239	17.6860	25	1	2	2	
10	Spectrogram 1	1	649.391827044	649.557706715	0.000	96.649	0782.DSG_DECD_HMS_13_10_ 0__DMY_20_ 8_18.wav	0.1659	1.8142	25	3	2	2	
11	Spectrogram 1	1	649.872878091	650.055345730	0.000	186.856	0782.DSG_DECD_HMS_13_10_ 0__DMY_20_ 8_18.wav	0.1825	2.2953	25	1	2	2	
12	Spectrogram 1	1	652.236663412	652.444013001	0.000	289.948	0782.DSG_DECD_HMS_13_10_ 0__DMY_20_ 8_18.wav	0.2073	4.6591	25	1	2	2	
13	Spectrogram 1	1	909.449177899	909.631645538	0.000	272.229	0794.DSG_DECD_HMS_14_10_ 0__DMY_20_ 8_18.wav	0.1825	11.1964	25	1	2	2	
14	Spectrogram 1	1	910.983564861	911.190914451	1.611	230.348	0794.DSG_DECD_HMS_14_10_ 0__DMY_20_ 8_18.wav	0.2073	12.7308	25	1	2	2	
15	Spectrogram 1	1	915.080780915	915.296424488	0.000	484.858	0794.DSG_DECD_HMS_14_10_ 0__DMY_20_ 8_18.wav	0.2156	16.8280	25	1	2	2	
16	Spectrogram 1	1	918.705251740	918.945777264	0.000	283.505	0794.DSG_DECD_HMS_14_10_ 0__DMY_20_ 8_18.wav	0.2405	20.4525	25	1	2	2	
17	Spectrogram 1	1	971.562706291	971.753467913	0.000	154.639	0797.DSG_DECD_HMS_14_25_ 0__DMY_20_ 8_18.wav	0.1908	10.6411	25	3	2	2	
18	Spectrogram 1	1	1170.617426277	1170.783305949	0.000	91.817	0807.DSG_DECD_HMS_15_15_ 0__DMY_20_ 8_18.wav	0.1659	0.7998	25	3	2	2	
19	Spectrogram 1	1	1181.059493677	1181.275137250	0.000	264.175	0807.DSG_DECD_HMS_15_15_ 0__DMY_20_ 8_18.wav	0.2156	11.2419	25	1	2	2	
20	Spectrogram 1	1	1206.289655108	1206.521886648	0.000	481.637	0808.DSG_DECD_HMS_15_20_ 0__DMY_20_ 8_18.wav	0.2322	15.5825	25	1	2	2	
21	Spectrogram 1	1	1224.163122694	1224.337296350	0.000	165.915	0809.DSG_DECD_HMS_15_25_ 0__DMY_20_ 8_18.wav	0.1742	12.5663	25	3	2	2	
22	Spectrogram 1	1	1256.343601809	1256.609009283	0.000	418.814	0811.DSG_DECD_HMS_15_35_ 0__DMY_20_ 8_18.wav	0.2654	2.9676	25	1	2	2	
