Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	1174.075877703	1174.283227293	1.611	230.348	0307.DSG_DECD_HMS_21_35_ 0__DMY_18_ 8_18.wav	0.2073	4.2583	25	1	2	2	
2	Spectrogram 1	1	1370.941017269	1371.247894662	0.000	251.289	0316.DSG_DECD_HMS_22_20_ 0__DMY_18_ 8_18.wav	0.3069	13.1170	25	1	2	2	
3	Spectrogram 1	1	1407.368120300	1407.583763874	0.000	199.742	0318.DSG_DECD_HMS_22_30_ 0__DMY_18_ 8_18.wav	0.2156	7.7649	25	1	2	2	
4	Spectrogram 1	1	1560.317200646	1560.499668285	0.000	135.309	0325.DSG_DECD_HMS_23_ 5_ 0__DMY_18_ 8_18.wav	0.1825	14.4868	25	3	2	2	
5	Spectrogram 1	1	1564.082669192	1564.314900733	0.000	122.549	0325.DSG_DECD_HMS_23_ 5_ 0__DMY_18_ 8_18.wav	0.2322	18.2523	25	3	2	2	
6	Spectrogram 1	1	1573.604132755	1573.861246246	0.000	243.235	0326.DSG_DECD_HMS_23_10_ 0__DMY_18_ 8_18.wav	0.2571	6.8841	25	1	2	2	
7	Spectrogram 1	1	1575.760568486	1575.893272223	0.000	141.753	0326.DSG_DECD_HMS_23_10_ 0__DMY_18_ 8_18.wav	0.1327	9.0406	25	3	2	2	
8	Spectrogram 1	1	1615.239858433	1615.463795989	0.000	159.472	0328.DSG_DECD_HMS_23_20_ 0__DMY_18_ 8_18.wav	0.2239	6.7407	25	3	2	2	
9	Spectrogram 1	1	1867.276970821	1867.567260246	0.000	173.969	0340.DSG_DECD_HMS_ 0_20_ 0__DMY_19_ 8_18.wav	0.2903	8.1026	25	1	2	2	
10	Spectrogram 1	1	1887.514257916	1887.713313522	3.222	193.299	0341.DSG_DECD_HMS_ 0_25_ 0__DMY_19_ 8_18.wav	0.1991	7.4503	25	3	2	2	
11	Spectrogram 1	1	2049.578355792	2049.810587332	1.611	138.305	0349.DSG_DECD_HMS_ 1_ 5_ 0__DMY_19_ 8_18.wav	0.2322	2.3976	25	3	2	2	
12	Spectrogram 1	1	2070.877189997	2071.142597472	0.000	228.737	0350.DSG_DECD_HMS_ 1_10_ 0__DMY_19_ 8_18.wav	0.2654	2.8068	25	1	2	2	
13	Spectrogram 1	1	2073.133153531	2073.357091088	0.000	212.629	0350.DSG_DECD_HMS_ 1_10_ 0__DMY_19_ 8_18.wav	0.2239	5.0628	25	1	2	2	
14	Spectrogram 1	1	2076.293161275	2076.525392816	0.000	244.845	0350.DSG_DECD_HMS_ 1_10_ 0__DMY_19_ 8_18.wav	0.2322	8.2228	25	1	2	2	
15	Spectrogram 1	1	2094.954467257	2095.211580748	0.000	257.732	0351.DSG_DECD_HMS_ 1_15_ 0__DMY_19_ 8_18.wav	0.2571	5.9945	25	1	2	2	
16	Spectrogram 1	1	2119.761623566	2119.985561123	0.000	193.299	0352.DSG_DECD_HMS_ 1_20_ 0__DMY_19_ 8_18.wav	0.2239	9.9120	25	1	2	2	
17	Spectrogram 1	1	2239.667088150	2239.841261805	0.000	172.358	0358.DSG_DECD_HMS_ 1_50_ 0__DMY_19_ 8_18.wav	0.1742	4.4799	25	1	2	2	
18	Spectrogram 1	1	2302.908377865	2303.148903389	0.000	286.727	0361.DSG_DECD_HMS_ 2_ 5_ 0__DMY_19_ 8_18.wav	0.2405	5.0524	25	1	2	2	
19	Spectrogram 1	1	2311.069636056	2311.293573612	1.611	341.495	0361.DSG_DECD_HMS_ 2_ 5_ 0__DMY_19_ 8_18.wav	0.2239	13.2136	25	1	2	2	
20	Spectrogram 1	1	2331.572235496	2331.804467036	0.000	193.299	0362.DSG_DECD_HMS_ 2_10_ 0__DMY_19_ 8_18.wav	0.2322	12.8266	25	1	2	2	
21	Spectrogram 1	1	2336.598365456	2336.805715045	0.000	294.781	0362.DSG_DECD_HMS_ 2_10_ 0__DMY_19_ 8_18.wav	0.2073	17.8528	25	1	2	2	
22	Spectrogram 1	1	2337.328236011	2337.502409666	0.000	244.845	0362.DSG_DECD_HMS_ 2_10_ 0__DMY_19_ 8_18.wav	0.1742	18.5826	25	1	2	2	
23	Spectrogram 1	1	2342.072394619	2342.254862258	0.000	214.240	0363.DSG_DECD_HMS_ 2_15_ 0__DMY_19_ 8_18.wav	0.1825	2.4372	25	1	2	2	
24	Spectrogram 1	1	2484.960296931	2485.109588636	0.000	238.402	0369.DSG_DECD_HMS_ 2_45_ 0__DMY_19_ 8_18.wav	0.1493	19.9875	25	1	2	2	
25	Spectrogram 1	1	2485.947280978	2486.121454633	0.000	260.954	0370.DSG_DECD_HMS_ 2_50_ 0__DMY_19_ 8_18.wav	0.1742	0.0849	25	1	2	2	
26	Spectrogram 1	1	2491.894020364	2492.068194019	0.000	99.852	0370.DSG_DECD_HMS_ 2_50_ 0__DMY_19_ 8_18.wav	0.1742	6.0316	25	3	2	2	
27	Spectrogram 1	1	2495.277965665	2495.452139321	0.000	202.964	0370.DSG_DECD_HMS_ 2_50_ 0__DMY_19_ 8_18.wav	0.1742	9.4156	25	1	2	2	
28	Spectrogram 1	1	2497.857394559	2498.039862198	0.000	107.249	0370.DSG_DECD_HMS_ 2_50_ 0__DMY_19_ 8_18.wav	0.1825	11.9950	25	3	2	2	
29	Spectrogram 1	1	2512.554248783	2512.711834471	0.000	136.834	0371.DSG_DECD_HMS_ 2_55_ 0__DMY_19_ 8_18.wav	0.1576	5.8022	25	3	2	2	
30	Spectrogram 1	1	2515.589846774	2515.797196363	0.000	223.905	0371.DSG_DECD_HMS_ 2_55_ 0__DMY_19_ 8_18.wav	0.2073	8.8378	25	1	2	2	
31	Spectrogram 1	1	2594.083629039	2594.299272612	0.000	383.376	0375.DSG_DECD_HMS_ 3_15_ 0__DMY_19_ 8_18.wav	0.2156	3.7732	25	1	2	2	
32	Spectrogram 1	1	2594.987673249	2595.253080724	0.000	394.652	0375.DSG_DECD_HMS_ 3_15_ 0__DMY_19_ 8_18.wav	0.2654	4.6773	25	1	2	2	
33	Spectrogram 1	1	2597.110933046	2597.293400685	0.000	177.191	0375.DSG_DECD_HMS_ 3_15_ 0__DMY_19_ 8_18.wav	0.1825	6.8005	25	1	2	2	
34	Spectrogram 1	1	2598.073035141	2598.238914813	0.000	167.526	0375.DSG_DECD_HMS_ 3_15_ 0__DMY_19_ 8_18.wav	0.1659	7.7626	25	1	2	2	
35	Spectrogram 1	1	2599.001961302	2599.167840974	0.000	123.891	0375.DSG_DECD_HMS_ 3_15_ 0__DMY_19_ 8_18.wav	0.1659	8.6916	25	3	2	2	
36	Spectrogram 1	1	2603.580201441	2603.729493145	0.000	273.840	0375.DSG_DECD_HMS_ 3_15_ 0__DMY_19_ 8_18.wav	0.1493	13.2698	25	1	2	2	
37	Spectrogram 1	1	2603.887078833	2604.044664521	0.000	270.619	0375.DSG_DECD_HMS_ 3_15_ 0__DMY_19_ 8_18.wav	0.1576	13.5767	25	1	2	2	
38	Spectrogram 1	1	2605.545875550	2605.761519123	0.000	269.008	0375.DSG_DECD_HMS_ 3_15_ 0__DMY_19_ 8_18.wav	0.2156	15.2355	25	1	2	2	
39	Spectrogram 1	1	2609.858747012	2610.032920667	0.000	267.397	0375.DSG_DECD_HMS_ 3_15_ 0__DMY_19_ 8_18.wav	0.1742	19.5483	25	1	2	2	
40	Spectrogram 1	1	2624.464357808	2624.688295365	0.000	283.505	0376.DSG_DECD_HMS_ 3_20_ 0__DMY_19_ 8_18.wav	0.2239	13.2644	25	1	2	2	
41	Spectrogram 1	1	2625.849453066	2626.015332738	0.000	262.564	0376.DSG_DECD_HMS_ 3_20_ 0__DMY_19_ 8_18.wav	0.1659	14.6495	25	1	2	2	
42	Spectrogram 1	1	2632.808090497	2633.048616021	0.000	302.835	0377.DSG_DECD_HMS_ 3_25_ 0__DMY_19_ 8_18.wav	0.2405	0.7185	25	1	2	2	
43	Spectrogram 1	1	2634.242949656	2634.450299246	0.000	185.245	0377.DSG_DECD_HMS_ 3_25_ 0__DMY_19_ 8_18.wav	0.2073	2.1533	25	1	2	2	
44	Spectrogram 1	1	2636.938494320	2637.096080008	0.000	280.284	0377.DSG_DECD_HMS_ 3_25_ 0__DMY_19_ 8_18.wav	0.1576	4.8489	25	1	2	2	
45	Spectrogram 1	1	2642.769147025	2642.926732713	0.000	252.899	0377.DSG_DECD_HMS_ 3_25_ 0__DMY_19_ 8_18.wav	0.1576	10.6795	25	1	2	2	
46	Spectrogram 1	1	2643.714661153	2643.872246841	0.000	154.639	0377.DSG_DECD_HMS_ 3_25_ 0__DMY_19_ 8_18.wav	0.1576	11.6251	25	3	2	2	
47	Spectrogram 1	1	2648.608097785	2648.724213555	0.000	249.678	0377.DSG_DECD_HMS_ 3_25_ 0__DMY_19_ 8_18.wav	0.1161	16.5185	25	1	2	2	
48	Spectrogram 1	1	2656.445912269	2656.611791941	0.000	227.126	0378.DSG_DECD_HMS_ 3_30_ 0__DMY_19_ 8_18.wav	0.1659	3.4667	25	1	2	2	
49	Spectrogram 1	1	2660.153302514	2660.360652104	0.000	272.229	0378.DSG_DECD_HMS_ 3_30_ 0__DMY_19_ 8_18.wav	0.2073	7.1741	25	1	2	2	
50	Spectrogram 1	1	2662.558557753	2662.765907342	0.000	201.353	0378.DSG_DECD_HMS_ 3_30_ 0__DMY_19_ 8_18.wav	0.2073	9.5794	25	1	2	2	
51	Spectrogram 1	1	2665.486333957	2665.826387283	0.000	560.567	0378.DSG_DECD_HMS_ 3_30_ 0__DMY_19_ 8_18.wav	0.3401	12.5071	25	1	2	2	
52	Spectrogram 1	1	2668.173584637	2668.356052276	0.000	246.456	0378.DSG_DECD_HMS_ 3_30_ 0__DMY_19_ 8_18.wav	0.1825	15.1944	25	1	2	2	
53	Spectrogram 1	1	2670.130948489	2670.338298078	0.000	225.515	0378.DSG_DECD_HMS_ 3_30_ 0__DMY_19_ 8_18.wav	0.2073	17.1517	25	1	2	2	
54	Spectrogram 1	1	2673.166546479	2673.365602085	0.000	225.515	0378.DSG_DECD_HMS_ 3_30_ 0__DMY_19_ 8_18.wav	0.1991	20.1873	25	1	2	2	
55	Spectrogram 1	1	2673.946180936	2674.145236542	0.000	219.072	0379.DSG_DECD_HMS_ 3_35_ 0__DMY_19_ 8_18.wav	0.1991	0.0774	25	1	2	2	
