Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	128.440117525	128.688937033	0.000	243.751	0007.DSG_DECD_HMS_20_35_ 0__DMY_17_ 8_18.wav	0.2488	3.1025	25	1	2	2	
2	Spectrogram 1	1	476.064888303	476.297119844	0.000	195.912	0023.DSG_DECD_HMS_21_55_ 0__DMY_17_ 8_18.wav	0.2322	16.4937	25	1	2	2	
3	Spectrogram 1	1	476.587409269	476.778170891	0.000	190.217	0023.DSG_DECD_HMS_21_55_ 0__DMY_17_ 8_18.wav	0.1908	17.0162	25	1	2	2	
4	Spectrogram 1	1	1372.890094534	1373.051827214	0.000	94.539	0066.DSG_DECD_HMS_ 1_30_ 0__DMY_18_ 8_18.wav	0.1617	15.0661	25	3	2	2	
5	Spectrogram 1	1	1699.805163463	1700.070570938	0.000	133.266	0082.DSG_DECD_HMS_ 2_50_ 0__DMY_18_ 8_18.wav	0.2654	7.7476	25	3	2	2	
6	Spectrogram 1	1	1720.150263990	1720.374201547	0.000	216.415	0083.DSG_DECD_HMS_ 2_55_ 0__DMY_18_ 8_18.wav	0.2239	7.2031	25	1	2	2	
7	Spectrogram 1	1	1725.815051225	1725.972636913	0.000	158.324	0083.DSG_DECD_HMS_ 2_55_ 0__DMY_18_ 8_18.wav	0.1576	12.8679	25	3	2	2	
8	Spectrogram 1	1	1750.713541115	1750.904302737	0.000	190.217	0084.DSG_DECD_HMS_ 3_ 0_ 0__DMY_18_ 8_18.wav	0.1908	16.8767	25	1	2	2	
9	Spectrogram 1	1	1780.455709131	1780.853820343	0.000	422.198	0086.DSG_DECD_HMS_ 3_10_ 0__DMY_18_ 8_18.wav	0.3981	4.8397	25	1	2	2	
10	Spectrogram 1	1	1793.336248402	1793.551891975	0.000	380.434	0086.DSG_DECD_HMS_ 3_10_ 0__DMY_18_ 8_18.wav	0.2156	17.7202	25	1	2	2	
11	Spectrogram 1	1	1795.874193175	1795.998602929	0.000	116.150	0086.DSG_DECD_HMS_ 3_10_ 0__DMY_18_ 8_18.wav	0.1244	20.2582	25	3	2	2	
12	Spectrogram 1	1	1800.394414227	1800.593469833	0.000	97.956	0087.DSG_DECD_HMS_ 3_15_ 0__DMY_18_ 8_18.wav	0.1991	3.8888	25	3	2	2	
13	Spectrogram 1	1	1847.404627358	1847.587094997	0.000	92.183	0089.DSG_DECD_HMS_ 3_25_ 0__DMY_18_ 8_18.wav	0.1825	9.1198	25	3	2	2	
14	Spectrogram 1	1	1845.480423168	1845.621420888	0.000	191.356	0089.DSG_DECD_HMS_ 3_25_ 0__DMY_18_ 8_18.wav	0.1410	7.1956	25	3	2	2	
15	Spectrogram 1	1	1857.705731887	1857.888199526	0.000	236.917	0089.DSG_DECD_HMS_ 3_25_ 0__DMY_18_ 8_18.wav	0.1825	19.4209	25	1	2	2	
16	Spectrogram 1	1	1857.904787493	1858.124578058	0.000	214.137	0089.DSG_DECD_HMS_ 3_25_ 0__DMY_18_ 8_18.wav	0.2198	19.6200	25	1	2	2	
17	Spectrogram 1	1	1859.414292505	1859.588466160	0.000	177.688	0090.DSG_DECD_HMS_ 3_30_ 0__DMY_18_ 8_18.wav	0.1742	0.2399	25	1	2	2	
18	Spectrogram 1	1	1882.828161335	1883.052098892	0.000	284.756	0091.DSG_DECD_HMS_ 3_35_ 0__DMY_18_ 8_18.wav	0.2239	2.7642	25	1	2	2	
19	Spectrogram 1	1	1892.125700656	1892.366226180	0.000	125.369	0091.DSG_DECD_HMS_ 3_35_ 0__DMY_18_ 8_18.wav	0.2405	12.0617	25	3	2	2	
20	Spectrogram 1	1	1904.732535283	1905.122352511	1.139	224.926	0092.DSG_DECD_HMS_ 3_40_ 0__DMY_18_ 8_18.wav	0.3898	3.7789	25	1	2	2	
21	Spectrogram 1	1	1912.852328935	1913.258734131	0.000	418.524	0092.DSG_DECD_HMS_ 3_40_ 0__DMY_18_ 8_18.wav	0.4064	11.8987	25	1	2	2	
22	Spectrogram 1	1	1918.807409147	1919.023052720	0.000	164.020	0092.DSG_DECD_HMS_ 3_40_ 0__DMY_18_ 8_18.wav	0.2156	17.8538	25	3	2	2	
23	Spectrogram 1	1	1921.842992639	1922.025460278	0.000	347.403	0092.DSG_DECD_HMS_ 3_40_ 0__DMY_18_ 8_18.wav	0.1825	20.8894	25	1	1	2	
24	Spectrogram 1	1	1937.576648355	1937.734234043	0.000	133.266	0093.DSG_DECD_HMS_ 3_45_ 0__DMY_18_ 8_18.wav	0.1576	15.7334	25	3	2	2	
25	Spectrogram 1	1	1944.585049982	1944.891927375	0.000	282.478	0094.DSG_DECD_HMS_ 3_50_ 0__DMY_18_ 8_18.wav	0.3069	1.8522	25	1	2	2	
26	Spectrogram 1	1	1950.349368571	1950.523542226	0.000	135.544	0094.DSG_DECD_HMS_ 3_50_ 0__DMY_18_ 8_18.wav	0.1742	7.6166	25	3	2	2	
27	Spectrogram 1	1	1955.101801931	1955.309151520	0.000	705.306	0094.DSG_DECD_HMS_ 3_50_ 0__DMY_18_ 8_18.wav	0.2073	12.3690	25	1	2	2	
28	Spectrogram 1	1	1960.418245406	1960.609007029	0.000	190.217	0094.DSG_DECD_HMS_ 3_50_ 0__DMY_18_ 8_18.wav	0.1908	17.6854	25	1	2	2	
29	Spectrogram 1	1	1960.650476947	1960.907590438	0.000	200.468	0094.DSG_DECD_HMS_ 3_50_ 0__DMY_18_ 8_18.wav	0.2571	17.9177	25	1	2	2	
30	Spectrogram 1	1	1965.071155105	1965.394620465	2.278	238.056	0095.DSG_DECD_HMS_ 3_55_ 0__DMY_18_ 8_18.wav	0.3235	1.4488	25	1	2	2	
31	Spectrogram 1	1	1966.771421739	1967.028535230	0.000	606.621	0095.DSG_DECD_HMS_ 3_55_ 0__DMY_18_ 8_18.wav	0.2571	3.1490	25	1	2	2	
32	Spectrogram 1	1	1968.065283178	1968.355572603	0.000	174.271	0095.DSG_DECD_HMS_ 3_55_ 0__DMY_18_ 8_18.wav	0.2903	4.4429	25	1	2	2	
33	Spectrogram 1	1	1968.919563487	1969.093737142	0.000	189.078	0095.DSG_DECD_HMS_ 3_55_ 0__DMY_18_ 8_18.wav	0.1742	5.2972	25	1	2	2	
34	Spectrogram 1	1	1970.752533858	1970.876943612	1.139	183.383	0095.DSG_DECD_HMS_ 3_55_ 0__DMY_18_ 8_18.wav	0.1244	7.1301	25	1	2	2	
35	Spectrogram 1	1	1971.051117267	1971.275054824	0.000	152.629	0095.DSG_DECD_HMS_ 3_55_ 0__DMY_18_ 8_18.wav	0.2239	7.4287	25	1	2	2	
36	Spectrogram 1	1	1972.817721568	1973.166068878	0.000	365.044	0095.DSG_DECD_HMS_ 3_55_ 0__DMY_18_ 8_18.wav	0.3483	9.1953	25	1	2	2	
37	Spectrogram 1	1	1977.072535145	1977.304766685	0.000	103.245	0095.DSG_DECD_HMS_ 3_55_ 0__DMY_18_ 8_18.wav	0.2322	13.4501	25	3	2	2	
38	Spectrogram 1	1	1977.313060669	1977.478940340	0.000	211.859	0095.DSG_DECD_HMS_ 3_55_ 0__DMY_18_ 8_18.wav	0.1659	13.6907	25	3	2	2	
39	Spectrogram 1	1	1981.327336295	1981.601037753	0.000	264.254	0095.DSG_DECD_HMS_ 3_55_ 0__DMY_18_ 8_18.wav	0.2737	17.7049	25	1	2	2	
40	Spectrogram 1	1	1987.755158184	1987.937625823	0.000	164.020	0096.DSG_DECD_HMS_ 4_ 0_ 0__DMY_18_ 8_18.wav	0.1825	3.2432	25	1	2	2	
41	Spectrogram 1	1	1991.022987715	1991.280101206	0.000	211.859	0096.DSG_DECD_HMS_ 4_ 0_ 0__DMY_18_ 8_18.wav	0.2571	6.5110	25	1	2	2	
42	Spectrogram 1	1	1994.025409771	1994.232759361	0.000	258.559	0096.DSG_DECD_HMS_ 4_ 0_ 0__DMY_18_ 8_18.wav	0.2073	9.5134	25	1	2	2	
43	Spectrogram 1	1	1998.819317191	1999.051548732	0.000	239.195	0096.DSG_DECD_HMS_ 4_ 0_ 0__DMY_18_ 8_18.wav	0.2322	14.3073	25	1	2	2	
44	Spectrogram 1	1	2007.187927688	2007.519687031	0.000	192.495	0097.DSG_DECD_HMS_ 4_ 5_ 0__DMY_18_ 8_18.wav	0.3318	1.7863	25	1	2	2	
45	Spectrogram 1	1	2008.398849291	2008.573022946	0.000	154.907	0097.DSG_DECD_HMS_ 4_ 5_ 0__DMY_18_ 8_18.wav	0.1742	2.9972	25	1	2	2	
46	Spectrogram 1	1	2009.452185206	2009.692710730	0.000	187.939	0097.DSG_DECD_HMS_ 4_ 5_ 0__DMY_18_ 8_18.wav	0.2405	4.0506	25	1	2	2	
47	Spectrogram 1	1	2010.165467794	2010.356229416	0.000	212.998	0097.DSG_DECD_HMS_ 4_ 5_ 0__DMY_18_ 8_18.wav	0.1908	4.7639	25	1	2	2	
48	Spectrogram 1	1	2010.936808267	2011.077805988	0.000	120.737	0097.DSG_DECD_HMS_ 4_ 5_ 0__DMY_18_ 8_18.wav	0.1410	5.5352	25	3	2	2	
49	Spectrogram 1	1	2011.832558493	2012.147729870	0.000	265.393	0097.DSG_DECD_HMS_ 4_ 5_ 0__DMY_18_ 8_18.wav	0.3152	6.4310	25	1	2	2	
50	Spectrogram 1	1	2017.430976037	2017.630031643	4.556	136.683	0097.DSG_DECD_HMS_ 4_ 5_ 0__DMY_18_ 8_18.wav	0.1991	12.0294	25	3	2	2	
51	Spectrogram 1	1	2017.878851151	2018.094494724	0.000	184.522	0097.DSG_DECD_HMS_ 4_ 5_ 0__DMY_18_ 8_18.wav	0.2156	12.4773	25	3	2	2	
52	Spectrogram 1	1	2018.525781870	2018.816071295	0.000	192.495	0097.DSG_DECD_HMS_ 4_ 5_ 0__DMY_18_ 8_18.wav	0.2903	13.1242	25	1	2	2	
53	Spectrogram 1	1	2022.672773660	2022.913299184	0.000	291.590	0097.DSG_DECD_HMS_ 4_ 5_ 0__DMY_18_ 8_18.wav	0.2405	17.2712	25	1	2	2	
54	Spectrogram 1	1	2028.146783296	2028.461954672	0.000	162.881	0098.DSG_DECD_HMS_ 4_10_ 0__DMY_18_ 8_18.wav	0.3152	1.8556	25	3	2	2	
55	Spectrogram 1	1	2031.754666154	2032.044955579	0.000	282.478	0098.DSG_DECD_HMS_ 4_10_ 0__DMY_18_ 8_18.wav	0.2903	5.4635	25	1	2	2	
56	Spectrogram 1	1	2036.208535337	2036.391002975	0.000	257.420	0098.DSG_DECD_HMS_ 4_10_ 0__DMY_18_ 8_18.wav	0.1825	9.9173	25	1	2	2	
57	Spectrogram 1	1	2042.022591649	2042.196765305	0.000	242.612	0098.DSG_DECD_HMS_ 4_10_ 0__DMY_18_ 8_18.wav	0.1742	15.7314	25	1	2	2	
58	Spectrogram 1	1	2046.493048800	2046.791632208	0.000	187.939	0098.DSG_DECD_HMS_ 4_10_ 0__DMY_18_ 8_18.wav	0.2986	20.2018	25	1	2	2	
59	Spectrogram 1	1	2059.191030821	2059.398380411	0.000	214.137	0099.DSG_DECD_HMS_ 4_15_ 0__DMY_18_ 8_18.wav	0.2073	12.0102	25	1	2	2	
60	Spectrogram 1	1	2067.310809346	2067.543040886	0.000	383.851	0099.DSG_DECD_HMS_ 4_15_ 0__DMY_18_ 8_18.wav	0.2322	20.1300	25	1	2	2	
61	Spectrogram 1	1	2072.486203752	2072.718435292	0.000	136.683	0100.DSG_DECD_HMS_ 4_20_ 0__DMY_18_ 8_18.wav	0.2322	4.4158	25	3	2	2	
62	Spectrogram 1	1	2073.863005026	2074.261116238	0.000	250.586	0100.DSG_DECD_HMS_ 4_20_ 0__DMY_18_ 8_18.wav	0.3981	5.7926	25	1	2	2	
