Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	1583.701314068	1583.892120568	0.000	198.131	0576.DSG_DECD_HMS_20_ 0_ 0__DMY_19_ 8_18.wav	0.1908	15.7525	25	3	2	2	
2	Spectrogram 1	1	1592.511583508	1592.660910335	0.000	154.907	0577.DSG_DECD_HMS_20_ 5_ 0__DMY_19_ 8_18.wav	0.1493	3.6732	25	3	2	2	
3	Spectrogram 1	1	1678.133772324	1678.374354433	0.000	165.159	0581.DSG_DECD_HMS_20_25_ 0__DMY_19_ 8_18.wav	0.2406	5.7370	25	3	2	2	
4	Spectrogram 1	1	1685.309742905	1685.616692492	0.000	109.346	0581.DSG_DECD_HMS_20_25_ 0__DMY_19_ 8_18.wav	0.3069	12.9129	25	3	2	2	
5	Spectrogram 1	1	1727.776554356	1728.066912074	0.000	135.544	0583.DSG_DECD_HMS_20_35_ 0__DMY_19_ 8_18.wav	0.2904	13.6006	25	3	2	2	
6	Spectrogram 1	1	1801.112482377	1801.502391312	0.000	614.646	0587.DSG_DECD_HMS_20_55_ 0__DMY_19_ 8_18.wav	0.3899	3.3781	25	1	2	2	
7	Spectrogram 1	1	1804.347896949	1804.795877428	0.000	459.080	0587.DSG_DECD_HMS_20_55_ 0__DMY_19_ 8_18.wav	0.4480	6.6135	25	1	2	2	
8	Spectrogram 1	1	1808.578823697	1808.993620437	0.000	712.258	0587.DSG_DECD_HMS_20_55_ 0__DMY_19_ 8_18.wav	0.4148	10.8444	25	1	2	2	
9	Spectrogram 1	1	1812.618927668	1813.091795951	0.000	714.933	0587.DSG_DECD_HMS_20_55_ 0__DMY_19_ 8_18.wav	0.4729	14.8845	25	1	2	2	
10	Spectrogram 1	1	1818.898939657	1819.288848593	0.000	219.832	0588.DSG_DECD_HMS_21_ 0_ 0__DMY_19_ 8_18.wav	0.3899	0.2749	25	1	2	2	
11	Spectrogram 1	1	1870.300454540	1870.582516323	0.000	318.927	0590.DSG_DECD_HMS_21_10_ 0__DMY_19_ 8_18.wav	0.2821	9.8973	25	1	2	2	
12	Spectrogram 1	1	2108.716701784	2108.874324545	0.000	117.413	0601.DSG_DECD_HMS_22_ 5_ 0__DMY_19_ 8_18.wav	0.1576	18.5279	25	3	2	2	
13	Spectrogram 1	1	2315.566731258	2315.749241824	0.000	323.776	0611.DSG_DECD_HMS_22_55_ 0__DMY_19_ 8_18.wav	0.1825	16.4819	25	1	2	2	
14	Spectrogram 1	1	2374.442733573	2374.633540074	0.000	108.207	0614.DSG_DECD_HMS_23_10_ 0__DMY_19_ 8_18.wav	0.1908	12.6891	25	3	2	2	
15	Spectrogram 1	1	2432.563768161	2432.762870596	0.000	186.335	0617.DSG_DECD_HMS_23_25_ 0__DMY_19_ 8_18.wav	0.1991	8.1414	25	1	2	2	
16	Spectrogram 1	1	2437.176307910	2437.367114410	0.000	172.748	0617.DSG_DECD_HMS_23_25_ 0__DMY_19_ 8_18.wav	0.1908	12.7539	25	1	2	2	
17	Spectrogram 1	1	2437.367114410	2437.557920911	0.000	149.457	0617.DSG_DECD_HMS_23_25_ 0__DMY_19_ 8_18.wav	0.1908	12.9447	25	1	2	2	
18	Spectrogram 1	1	2452.830665549	2453.079543593	0.000	281.339	0618.DSG_DECD_HMS_23_30_ 0__DMY_19_ 8_18.wav	0.2489	7.5187	25	1	2	2	
19	Spectrogram 1	1	2455.319445989	2455.468772815	0.000	182.244	0618.DSG_DECD_HMS_23_30_ 0__DMY_19_ 8_18.wav	0.1493	10.0074	25	3	2	2	
20	Spectrogram 1	1	2469.389279925	2469.588382360	0.000	177.688	0619.DSG_DECD_HMS_23_35_ 0__DMY_19_ 8_18.wav	0.1991	3.1877	25	3	2	2	
21	Spectrogram 1	1	2470.227169339	2470.476047383	0.000	191.356	0619.DSG_DECD_HMS_23_35_ 0__DMY_19_ 8_18.wav	0.2489	4.0256	25	3	2	2	
22	Spectrogram 1	1	2494.285282102	2494.559047950	0.000	247.168	0620.DSG_DECD_HMS_23_40_ 0__DMY_19_ 8_18.wav	0.2738	7.1941	25	3	2	2	
23	Spectrogram 1	1	2501.544186245	2501.851135832	0.000	217.554	0620.DSG_DECD_HMS_23_40_ 0__DMY_19_ 8_18.wav	0.3069	14.4530	25	3	2	2	
24	Spectrogram 1	1	2552.522483248	2552.796249096	0.000	515.446	0623.DSG_DECD_HMS_23_55_ 0__DMY_19_ 8_18.wav	0.2738	2.7625	25	1	2	2	
