Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	721.210549044	722.340413350	0.000	618.154	0712.DSG_DECD_HMS_ 1_40_ 0__DMY_25_10_19.wav	1.1299	50.9411	9	2	2	2	
2	Spectrogram 1	1	756.344744640	757.404959777	0.000	549.694	0713.DSG_DECD_HMS_ 1_45_ 0__DMY_25_10_19.wav	1.0602	25.2087	9	2	2	2	
3	Spectrogram 1	1	789.056696895	790.031785269	0.000	581.910	0713.DSG_DECD_HMS_ 1_45_ 0__DMY_25_10_19.wav	0.9751	57.9207	9	2	2	2	
4	Spectrogram 1	1	935.761318219	936.790578169	0.000	710.776	0716.DSG_DECD_HMS_ 2_ 0_ 0__DMY_25_10_19.wav	1.0293	22.0256	9	1	2	2	
5	Spectrogram 1	1	722.417801317	723.508971640	0.000	616.140	0712.DSG_DECD_HMS_ 1_40_ 0__DMY_25_10_19.wav	1.0912	52.1484	15	3	2	2	
6	Spectrogram 1	1	723.570882013	724.785873083	0.000	612.113	0712.DSG_DECD_HMS_ 1_40_ 0__DMY_25_10_19.wav	1.2150	53.3014	15	3	2	2	
7	Spectrogram 1	1	724.894216235	725.915737389	0.000	610.100	0712.DSG_DECD_HMS_ 1_40_ 0__DMY_25_10_19.wav	1.0215	54.6248	15	3	2	2	
8	Spectrogram 1	1	726.024088198	727.300989640	0.000	610.100	0712.DSG_DECD_HMS_ 1_40_ 0__DMY_25_10_19.wav	1.2769	55.7546	15	3	2	2	
9	Spectrogram 1	1	727.448026776	728.608846269	0.000	610.100	0712.DSG_DECD_HMS_ 1_40_ 0__DMY_25_10_19.wav	1.1608	57.1786	15	3	2	2	
10	Spectrogram 1	1	728.709438759	729.792882152	0.000	616.140	0712.DSG_DECD_HMS_ 1_40_ 0__DMY_25_10_19.wav	1.0834	58.4400	15	3	2	2	
11	Spectrogram 1	1	729.901213439	731.077510525	0.000	614.127	0712.DSG_DECD_HMS_ 1_40_ 0__DMY_25_10_19.wav	1.1763	59.6318	15	3	2	2	
12	Spectrogram 1	1	731.170388733	732.408596193	0.000	612.113	0713.DSG_DECD_HMS_ 1_45_ 0__DMY_25_10_19.wav	1.2382	0.0344	15	3	2	2	
13	Spectrogram 1	1	732.462767769	733.592632076	0.000	604.059	0713.DSG_DECD_HMS_ 1_45_ 0__DMY_25_10_19.wav	1.1299	1.3268	15	3	2	2	
14	Spectrogram 1	1	733.646803652	734.830839535	0.000	596.005	0713.DSG_DECD_HMS_ 1_45_ 0__DMY_25_10_19.wav	1.1840	2.5108	15	3	2	2	
15	Spectrogram 1	1	734.931443891	736.154173757	0.000	600.032	0713.DSG_DECD_HMS_ 1_45_ 0__DMY_25_10_19.wav	1.2227	3.7954	15	3	2	2	
16	Spectrogram 1	1	736.247039317	737.578112335	0.000	600.032	0713.DSG_DECD_HMS_ 1_45_ 0__DMY_25_10_19.wav	1.3311	5.1110	15	3	2	2	
17	Spectrogram 1	1	737.694205049	738.986584085	0.000	602.046	0713.DSG_DECD_HMS_ 1_45_ 0__DMY_25_10_19.wav	1.2924	6.5582	15	3	2	2	
18	Spectrogram 1	1	739.125882424	740.480171833	0.000	600.032	0713.DSG_DECD_HMS_ 1_45_ 0__DMY_25_10_19.wav	1.3543	7.9899	15	3	2	2	
19	Spectrogram 1	1	740.580776189	741.764812072	0.000	596.005	0713.DSG_DECD_HMS_ 1_45_ 0__DMY_25_10_19.wav	1.1840	9.4448	15	3	2	2	
20	Spectrogram 1	1	741.873155225	743.057191108	0.000	598.019	0713.DSG_DECD_HMS_ 1_45_ 0__DMY_25_10_19.wav	1.1840	10.7372	15	3	2	2	
21	Spectrogram 1	1	743.281626167	744.349580101	0.000	593.992	0713.DSG_DECD_HMS_ 1_45_ 0__DMY_25_10_19.wav	1.0680	12.1456	15	3	2	2	
22	Spectrogram 1	1	744.426968067	745.773518679	0.000	604.059	0713.DSG_DECD_HMS_ 1_45_ 0__DMY_25_10_19.wav	1.3466	13.2910	15	3	2	2	
23	Spectrogram 1	1	745.858645442	747.058158918	0.000	610.100	0713.DSG_DECD_HMS_ 1_45_ 0__DMY_25_10_19.wav	1.1995	14.7226	15	3	2	2	
24	Spectrogram 1	1	747.212934851	748.412448327	0.000	616.140	0713.DSG_DECD_HMS_ 1_45_ 0__DMY_25_10_19.wav	1.1995	16.0769	15	3	2	2	
25	Spectrogram 1	1	748.497585047	749.820919269	0.000	612.113	0713.DSG_DECD_HMS_ 1_45_ 0__DMY_25_10_19.wav	1.3233	17.3616	15	3	2	2	
26	Spectrogram 1	1	749.906046032	751.237119051	0.000	608.086	0713.DSG_DECD_HMS_ 1_45_ 0__DMY_25_10_19.wav	1.3311	18.7700	15	3	2	2	
27	Spectrogram 1	1	751.345462204	752.599147256	0.000	612.113	0713.DSG_DECD_HMS_ 1_45_ 0__DMY_25_10_19.wav	1.2537	20.2095	15	3	2	2	
28	Spectrogram 1	1	752.715237279	753.937967145	0.000	612.113	0713.DSG_DECD_HMS_ 1_45_ 0__DMY_25_10_19.wav	1.2227	21.5792	15	3	2	2	
29	Spectrogram 1	1	754.061787891	755.354166927	0.000	618.154	0713.DSG_DECD_HMS_ 1_45_ 0__DMY_25_10_19.wav	1.2924	22.9258	15	3	2	2	
30	Spectrogram 1	1	757.575208285	758.681856202	0.000	553.721	0713.DSG_DECD_HMS_ 1_45_ 0__DMY_25_10_19.wav	1.1066	26.4392	15	3	2	2	
31	Spectrogram 1	1	758.782460558	759.811720509	0.000	545.667	0713.DSG_DECD_HMS_ 1_45_ 0__DMY_25_10_19.wav	1.0293	27.6465	15	3	2	2	
