Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	calls overlap	call cutoff @ end	Notes
1	Waveform 1	1	22.564	227.195	9701.DSG_RAWD_HMS_21_30_ 0__DMY_13_10_15.wav	10.5530	0.0000	6	1	1	1	
1	Spectrogram 1	1	22.564	227.195	9701.DSG_RAWD_HMS_21_30_ 0__DMY_13_10_15.wav	10.5530	0.0000	6	1	1	1	
2	Waveform 1	1	23.342	225.639	9702.DSG_RAWD_HMS_21_35_ 0__DMY_13_10_15.wav	10.6377	0.0036	6	1	1	1	
2	Spectrogram 1	1	23.342	225.639	9702.DSG_RAWD_HMS_21_35_ 0__DMY_13_10_15.wav	10.6377	0.0036	6	1	1	1	
3	Waveform 1	1	31.123	303.446	9703.DSG_RAWD_HMS_21_40_ 0__DMY_13_10_15.wav	10.4914	0.0909	6	1	1	1	
3	Spectrogram 1	1	31.123	303.446	9703.DSG_RAWD_HMS_21_40_ 0__DMY_13_10_15.wav	10.4914	0.0909	6	1	1	1	
4	Waveform 1	1	29.567	280.104	9704.DSG_RAWD_HMS_21_45_ 0__DMY_13_10_15.wav	10.4230	0.1526	6	1	1	1	
4	Spectrogram 1	1	29.567	280.104	9704.DSG_RAWD_HMS_21_45_ 0__DMY_13_10_15.wav	10.4230	0.1526	6	1	1	1	
5	Waveform 1	1	24.898	283.216	9705.DSG_RAWD_HMS_21_50_ 0__DMY_13_10_15.wav	10.6284	0.0212	6	1	1	1	
5	Spectrogram 1	1	24.898	283.216	9705.DSG_RAWD_HMS_21_50_ 0__DMY_13_10_15.wav	10.6284	0.0212	6	1	1	1	
6	Waveform 1	1	20.230	197.629	9706.DSG_RAWD_HMS_21_55_ 0__DMY_13_10_15.wav	10.9364	0.0866	6	2	1	1	
6	Spectrogram 1	1	20.230	197.629	9706.DSG_RAWD_HMS_21_55_ 0__DMY_13_10_15.wav	10.9364	0.0866	6	2	1	1	
7	Waveform 1	1	40.459	171.175	9707.DSG_RAWD_HMS_22_ 0_ 0__DMY_13_10_15.wav	2.0880	1.5900	1	3	2	2	
7	Spectrogram 1	1	40.459	171.175	9707.DSG_RAWD_HMS_22_ 0_ 0__DMY_13_10_15.wav	2.0880	1.5900	1	3	2	2	
8	Waveform 1	1	26.454	178.955	9707.DSG_RAWD_HMS_22_ 0_ 0__DMY_13_10_15.wav	2.1993	8.4466	1	2	2	1	
8	Spectrogram 1	1	26.454	178.955	9707.DSG_RAWD_HMS_22_ 0_ 0__DMY_13_10_15.wav	2.1993	8.4466	1	2	2	1	
9	Waveform 1	1	29.567	154.057	9708.DSG_RAWD_HMS_22_ 5_ 0__DMY_13_10_15.wav	1.4804	9.1473	1	2	2	1	
9	Spectrogram 1	1	29.567	154.057	9708.DSG_RAWD_HMS_22_ 5_ 0__DMY_13_10_15.wav	1.4804	9.1473	1	2	2	1	
10	Waveform 1	1	35.791	174.287	9710.DSG_RAWD_HMS_22_15_ 0__DMY_13_10_15.wav	10.6481	0.0007	5	3	1	1	
10	Spectrogram 1	1	35.791	174.287	9710.DSG_RAWD_HMS_22_15_ 0__DMY_13_10_15.wav	10.6481	0.0007	5	3	1	1	
11	Waveform 1	1	28.010	163.394	9713.DSG_RAWD_HMS_22_30_ 0__DMY_13_10_15.wav	3.4487	1.8813	2	3	2	2	
11	Spectrogram 1	1	28.010	163.394	9713.DSG_RAWD_HMS_22_30_ 0__DMY_13_10_15.wav	3.4487	1.8813	2	3	2	2	
12	Waveform 1	1	48.240	390.589	9717.DSG_RAWD_HMS_22_50_ 0__DMY_13_10_15.wav	0.4535	0.4621	8	2	2	2	
12	Spectrogram 1	1	48.240	390.589	9717.DSG_RAWD_HMS_22_50_ 0__DMY_13_10_15.wav	0.4535	0.4621	8	2	2	2	
13	Waveform 1	1	35.791	172.731	9718.DSG_RAWD_HMS_22_55_ 0__DMY_13_10_15.wav	1.7885	6.6818	1	3	2	2	
13	Spectrogram 1	1	35.791	172.731	9718.DSG_RAWD_HMS_22_55_ 0__DMY_13_10_15.wav	1.7885	6.6818	1	3	2	2	
14	Waveform 1	1	32.679	163.394	9719.DSG_RAWD_HMS_23_ 0_ 0__DMY_13_10_15.wav	2.7726	2.9230	2	2	2	2	
14	Spectrogram 1	1	32.679	163.394	9719.DSG_RAWD_HMS_23_ 0_ 0__DMY_13_10_15.wav	2.7726	2.9230	2	2	2	2	
15	Waveform 1	1	1.556	297.221	9745.DSG_RAWD_HMS_ 1_10_ 0__DMY_14_10_15.wav	0.2653	4.6596	3	2	2	2	
15	Spectrogram 1	1	1.556	297.221	9745.DSG_RAWD_HMS_ 1_10_ 0__DMY_14_10_15.wav	0.2653	4.6596	3	2	2	2	
16	Waveform 1	1	0.000	174.287	9747.DSG_RAWD_HMS_ 1_20_ 0__DMY_14_10_15.wav	0.1968	8.9651	3	2	2	2	
16	Spectrogram 1	1	0.000	174.287	9747.DSG_RAWD_HMS_ 1_20_ 0__DMY_14_10_15.wav	0.1968	8.9651	3	2	2	2	
