Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	calls overlap	call cutoff @ end	Notes
1	Waveform 1	1	42.016	200.741	1503.DSG_RAWD_HMS_12_ 5_ 0__DMY_16_ 5_16.wav	1.5501	0.5409	1	3	2	2	
1	Spectrogram 1	1	42.016	200.741	1503.DSG_RAWD_HMS_12_ 5_ 0__DMY_16_ 5_16.wav	1.5501	0.5409	1	3	2	2	
2	Waveform 1	1	0.000	132.271	1503.DSG_RAWD_HMS_12_ 5_ 0__DMY_16_ 5_16.wav	0.2138	7.2865	3	2	2	2	
2	Spectrogram 1	1	0.000	132.271	1503.DSG_RAWD_HMS_12_ 5_ 0__DMY_16_ 5_16.wav	0.2138	7.2865	3	2	2	2	
3	Waveform 1	1	21.786	182.068	1508.DSG_RAWD_HMS_12_30_ 0__DMY_16_ 5_16.wav	1.8708	0.0279	1	2	2	1	
3	Spectrogram 1	1	21.786	182.068	1508.DSG_RAWD_HMS_12_30_ 0__DMY_16_ 5_16.wav	1.8708	0.0279	1	2	2	1	
4	Waveform 1	1	35.791	154.057	1508.DSG_RAWD_HMS_12_30_ 0__DMY_16_ 5_16.wav	2.8757	7.7248	1	2	2	1	
4	Spectrogram 1	1	35.791	154.057	1508.DSG_RAWD_HMS_12_30_ 0__DMY_16_ 5_16.wav	2.8757	7.7248	1	2	2	1	
5	Waveform 1	1	0.000	175.843	1509.DSG_RAWD_HMS_12_35_ 0__DMY_16_ 5_16.wav	0.1390	5.8412	3	2	1	2	
5	Spectrogram 1	1	0.000	175.843	1509.DSG_RAWD_HMS_12_35_ 0__DMY_16_ 5_16.wav	0.1390	5.8412	3	2	1	2	
6	Waveform 1	1	52.909	178.955	1509.DSG_RAWD_HMS_12_35_ 0__DMY_16_ 5_16.wav	2.1487	5.1463	1	3	1	2	
6	Spectrogram 1	1	52.909	178.955	1509.DSG_RAWD_HMS_12_35_ 0__DMY_16_ 5_16.wav	2.1487	5.1463	1	3	1	2	
7	Waveform 1	1	31.123	147.833	1510.DSG_RAWD_HMS_12_40_ 0__DMY_16_ 5_16.wav	2.5229	1.1033	1	2	2	2	
7	Spectrogram 1	1	31.123	147.833	1510.DSG_RAWD_HMS_12_40_ 0__DMY_16_ 5_16.wav	2.5229	1.1033	1	2	2	2	
8	Waveform 1	1	35.791	143.164	1522.DSG_RAWD_HMS_13_40_ 0__DMY_16_ 5_16.wav	5.0351	0.0312	1	2	2	1	
8	Spectrogram 1	1	35.791	143.164	1522.DSG_RAWD_HMS_13_40_ 0__DMY_16_ 5_16.wav	5.0351	0.0312	1	2	2	1	
9	Waveform 1	1	1.556	113.598	1523.DSG_RAWD_HMS_13_45_ 0__DMY_16_ 5_16.wav	0.1924	7.7261	3	2	2	2	
9	Spectrogram 1	1	1.556	113.598	1523.DSG_RAWD_HMS_13_45_ 0__DMY_16_ 5_16.wav	0.1924	7.7261	3	2	2	2	
10	Waveform 1	1	0.000	163.394	1529.DSG_RAWD_HMS_14_15_ 0__DMY_16_ 5_16.wav	0.1497	5.4791	3	2	2	2	
10	Spectrogram 1	1	0.000	163.394	1529.DSG_RAWD_HMS_14_15_ 0__DMY_16_ 5_16.wav	0.1497	5.4791	3	2	2	2	
11	Waveform 1	1	3.112	197.629	1530.DSG_RAWD_HMS_14_20_ 0__DMY_16_ 5_16.wav	0.2673	9.0582	3	1	2	2	
11	Spectrogram 1	1	3.112	197.629	1530.DSG_RAWD_HMS_14_20_ 0__DMY_16_ 5_16.wav	0.2673	9.0582	3	1	2	2	
12	Waveform 1	1	37.347	189.848	1533.DSG_RAWD_HMS_14_35_ 0__DMY_16_ 5_16.wav	10.4230	0.0507	1	3	2	2	
