Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	calls overlap	call cutoff @ end	Notes
1	Waveform 1	1	23.342	194.517	0151.DSG_RAWD_HMS_17_40_ 0__DMY_10_ 9_15.wav	5.5410	0.0257	2	1	2	1	
1	Spectrogram 1	1	23.342	194.517	0151.DSG_RAWD_HMS_17_40_ 0__DMY_10_ 9_15.wav	5.5410	0.0257	2	1	2	1	
2	Waveform 1	1	1.556	224.083	0151.DSG_RAWD_HMS_17_40_ 0__DMY_10_ 9_15.wav	0.1454	6.9732	3	1	2	2	
2	Spectrogram 1	1	1.556	224.083	0151.DSG_RAWD_HMS_17_40_ 0__DMY_10_ 9_15.wav	0.1454	6.9732	3	1	2	2	
3	Waveform 1	1	43.572	136.940	0152.DSG_RAWD_HMS_17_45_ 0__DMY_10_ 9_15.wav	2.4284	0.1244	1	3	1	2	
3	Spectrogram 1	1	43.572	136.940	0152.DSG_RAWD_HMS_17_45_ 0__DMY_10_ 9_15.wav	2.4284	0.1244	1	3	1	2	
4	Waveform 1	1	1.556	244.313	0152.DSG_RAWD_HMS_17_45_ 0__DMY_10_ 9_15.wav	0.1283	0.5178	3	2	1	2	
4	Spectrogram 1	1	1.556	244.313	0152.DSG_RAWD_HMS_17_45_ 0__DMY_10_ 9_15.wav	0.1283	0.5178	3	2	1	2	
5	Waveform 1	1	0.000	228.752	0153.DSG_RAWD_HMS_17_50_ 0__DMY_10_ 9_15.wav	0.2394	3.6478	3	1	2	2	
5	Spectrogram 1	1	0.000	228.752	0153.DSG_RAWD_HMS_17_50_ 0__DMY_10_ 9_15.wav	0.2394	3.6478	3	1	2	2	
6	Waveform 1	1	38.903	166.506	0153.DSG_RAWD_HMS_17_50_ 0__DMY_10_ 9_15.wav	5.4384	4.9849	2	2	2	1	
6	Spectrogram 1	1	38.903	166.506	0153.DSG_RAWD_HMS_17_50_ 0__DMY_10_ 9_15.wav	5.4384	4.9849	2	2	2	1	
7	Waveform 1	1	0.000	283.216	0154.DSG_RAWD_HMS_17_55_ 0__DMY_10_ 9_15.wav	0.2052	1.7478	3	1	2	2	
7	Spectrogram 1	1	0.000	283.216	0154.DSG_RAWD_HMS_17_55_ 0__DMY_10_ 9_15.wav	0.2052	1.7478	3	1	2	2	
8	Waveform 1	1	3.112	210.078	0154.DSG_RAWD_HMS_17_55_ 0__DMY_10_ 9_15.wav	0.1967	1.9445	3	2	2	2	
8	Spectrogram 1	1	3.112	210.078	0154.DSG_RAWD_HMS_17_55_ 0__DMY_10_ 9_15.wav	0.1967	1.9445	3	2	2	2	
9	Waveform 1	1	40.459	197.629	0154.DSG_RAWD_HMS_17_55_ 0__DMY_10_ 9_15.wav	5.5153	4.6989	2	2	2	2	
9	Spectrogram 1	1	40.459	197.629	0154.DSG_RAWD_HMS_17_55_ 0__DMY_10_ 9_15.wav	5.5153	4.6989	2	2	2	2	
10	Waveform 1	1	46.684	168.062	0155.DSG_RAWD_HMS_18_ 0_ 0__DMY_10_ 9_15.wav	2.9843	0.0001	2	2	2	1	
10	Spectrogram 1	1	46.684	168.062	0155.DSG_RAWD_HMS_18_ 0_ 0__DMY_10_ 9_15.wav	2.9843	0.0001	2	2	2	1	
11	Waveform 1	1	0.000	154.057	0155.DSG_RAWD_HMS_18_ 0_ 0__DMY_10_ 9_15.wav	0.1454	3.7438	3	2	2	2	
11	Spectrogram 1	1	0.000	154.057	0155.DSG_RAWD_HMS_18_ 0_ 0__DMY_10_ 9_15.wav	0.1454	3.7438	3	2	2	2	
12	Waveform 1	1	28.010	172.731	0155.DSG_RAWD_HMS_18_ 0_ 0__DMY_10_ 9_15.wav	3.2493	4.5903	2	3	2	2	
12	Spectrogram 1	1	28.010	172.731	0155.DSG_RAWD_HMS_18_ 0_ 0__DMY_10_ 9_15.wav	3.2493	4.5903	2	3	2	2	
13	Waveform 1	1	1.556	188.292	0157.DSG_RAWD_HMS_18_10_ 0__DMY_10_ 9_15.wav	0.1368	4.4634	3	1	2	2	
13	Spectrogram 1	1	1.556	188.292	0157.DSG_RAWD_HMS_18_10_ 0__DMY_10_ 9_15.wav	0.1368	4.4634	3	1	2	2	
14	Waveform 1	1	37.347	191.404	0157.DSG_RAWD_HMS_18_10_ 0__DMY_10_ 9_15.wav	5.8402	4.7750	6	1	1	1	
14	Spectrogram 1	1	37.347	191.404	0157.DSG_RAWD_HMS_18_10_ 0__DMY_10_ 9_15.wav	5.8402	4.7750	6	1	1	1	
15	Waveform 1	1	24.898	191.404	0158.DSG_RAWD_HMS_18_15_ 0__DMY_10_ 9_15.wav	2.9928	0.0094	2	1	2	1	
15	Spectrogram 1	1	24.898	191.404	0158.DSG_RAWD_HMS_18_15_ 0__DMY_10_ 9_15.wav	2.9928	0.0094	2	1	2	1	
16	Waveform 1	1	38.903	174.287	0158.DSG_RAWD_HMS_18_15_ 0__DMY_10_ 9_15.wav	4.2241	3.9160	2	2	2	2	
16	Spectrogram 1	1	38.903	174.287	0158.DSG_RAWD_HMS_18_15_ 0__DMY_10_ 9_15.wav	4.2241	3.9160	2	2	2	2	
17	Waveform 1	1	21.786	186.736	0159.DSG_RAWD_HMS_18_20_ 0__DMY_10_ 9_15.wav	3.2579	4.2345	2	1	2	2	
17	Spectrogram 1	1	21.786	186.736	0159.DSG_RAWD_HMS_18_20_ 0__DMY_10_ 9_15.wav	3.2579	4.2345	2	1	2	2	
18	Waveform 1	1	34.235	160.282	0159.DSG_RAWD_HMS_18_20_ 0__DMY_10_ 9_15.wav	6.2849	10.6353	5	1	1	1	
18	Spectrogram 1	1	34.235	160.282	0159.DSG_RAWD_HMS_18_20_ 0__DMY_10_ 9_15.wav	6.2849	10.6353	5	1	1	1	
19	Waveform 1	1	31.123	161.838	0161.DSG_RAWD_HMS_18_30_ 0__DMY_10_ 9_15.wav	3.7624	0.2731	2	1	2	2	
19	Spectrogram 1	1	31.123	161.838	0161.DSG_RAWD_HMS_18_30_ 0__DMY_10_ 9_15.wav	3.7624	0.2731	2	1	2	2	
20	Waveform 1	1	28.010	161.838	0162.DSG_RAWD_HMS_18_35_ 0__DMY_10_ 9_15.wav	2.4028	8.2530	1	2	2	1	
20	Spectrogram 1	1	28.010	161.838	0162.DSG_RAWD_HMS_18_35_ 0__DMY_10_ 9_15.wav	2.4028	8.2530	1	2	2	1	
21	Waveform 1	1	28.010	152.501	0163.DSG_RAWD_HMS_18_40_ 0__DMY_10_ 9_15.wav	4.9082	0.4348	2	2	2	2	
21	Spectrogram 1	1	28.010	152.501	0163.DSG_RAWD_HMS_18_40_ 0__DMY_10_ 9_15.wav	4.9082	0.4348	2	2	2	2	
22	Waveform 1	1	0.000	225.639	0164.DSG_RAWD_HMS_18_45_ 0__DMY_10_ 9_15.wav	0.1625	2.7402	3	1	1	2	
22	Spectrogram 1	1	0.000	225.639	0164.DSG_RAWD_HMS_18_45_ 0__DMY_10_ 9_15.wav	0.1625	2.7402	3	1	1	2	
23	Waveform 1	1	56.021	116.710	0164.DSG_RAWD_HMS_18_45_ 0__DMY_10_ 9_15.wav	3.0612	2.2443	1	3	1	2	
23	Spectrogram 1	1	56.021	116.710	0164.DSG_RAWD_HMS_18_45_ 0__DMY_10_ 9_15.wav	3.0612	2.2443	1	3	1	2	
24	Waveform 1	1	31.123	206.966	0165.DSG_RAWD_HMS_18_50_ 0__DMY_10_ 9_15.wav	10.5689	0.0632	6	2	1	1	
24	Spectrogram 1	1	31.123	206.966	0165.DSG_RAWD_HMS_18_50_ 0__DMY_10_ 9_15.wav	10.5689	0.0632	6	2	1	1	
25	Waveform 1	1	12.449	178.955	0167.DSG_RAWD_HMS_19_ 0_ 0__DMY_10_ 9_15.wav	6.5756	0.0132	2	2	2	2	
25	Spectrogram 1	1	12.449	178.955	0167.DSG_RAWD_HMS_19_ 0_ 0__DMY_10_ 9_15.wav	6.5756	0.0132	2	2	2	2	
26	Waveform 1	1	14.005	210.078	0167.DSG_RAWD_HMS_19_ 0_ 0__DMY_10_ 9_15.wav	3.6940	6.6305	2	2	2	2	
26	Spectrogram 1	1	14.005	210.078	0167.DSG_RAWD_HMS_19_ 0_ 0__DMY_10_ 9_15.wav	3.6940	6.6305	2	2	2	2	
27	Waveform 1	1	49.796	135.384	0168.DSG_RAWD_HMS_19_ 5_ 0__DMY_10_ 9_15.wav	3.0612	1.2872	1	2	2	2	
27	Spectrogram 1	1	49.796	135.384	0168.DSG_RAWD_HMS_19_ 5_ 0__DMY_10_ 9_15.wav	3.0612	1.2872	1	2	2	2	
28	Waveform 1	1	17.117	194.517	0169.DSG_RAWD_HMS_19_10_ 0__DMY_10_ 9_15.wav	10.3551	0.0007	5	1	1	1	
28	Spectrogram 1	1	17.117	194.517	0169.DSG_RAWD_HMS_19_10_ 0__DMY_10_ 9_15.wav	10.3551	0.0007	5	1	1	1	
29	Waveform 1	1	20.230	242.757	0170.DSG_RAWD_HMS_19_15_ 0__DMY_10_ 9_15.wav	10.6287	0.0028	5	1	1	1	
29	Spectrogram 1	1	20.230	242.757	0170.DSG_RAWD_HMS_19_15_ 0__DMY_10_ 9_15.wav	10.6287	0.0028	5	1	1	1	
30	Waveform 1	1	20.230	242.757	0171.DSG_RAWD_HMS_19_20_ 0__DMY_10_ 9_15.wav	10.6287	10.6425	5	1	1	1	
30	Spectrogram 1	1	20.230	242.757	0171.DSG_RAWD_HMS_19_20_ 0__DMY_10_ 9_15.wav	10.6287	10.6425	5	1	1	1	
31	Waveform 1	1	34.235	234.976	0173.DSG_RAWD_HMS_19_30_ 0__DMY_10_ 9_15.wav	5.9343	0.0184	5	2	1	1	
31	Spectrogram 1	1	34.235	234.976	0173.DSG_RAWD_HMS_19_30_ 0__DMY_10_ 9_15.wav	5.9343	0.0184	5	2	1	1	
32	Waveform 1	1	21.786	175.843	0173.DSG_RAWD_HMS_19_30_ 0__DMY_10_ 9_15.wav	5.8744	9.1080	2	3	2	2	
32	Spectrogram 1	1	21.786	175.843	0173.DSG_RAWD_HMS_19_30_ 0__DMY_10_ 9_15.wav	5.8744	9.1080	2	3	2	2	
33	Waveform 1	1	20.230	163.394	0174.DSG_RAWD_HMS_19_35_ 0__DMY_10_ 9_15.wav	4.7372	5.8943	1	1	2	1	
33	Spectrogram 1	1	20.230	163.394	0174.DSG_RAWD_HMS_19_35_ 0__DMY_10_ 9_15.wav	4.7372	5.8943	1	1	2	1	
34	Waveform 1	1	31.123	202.297	0175.DSG_RAWD_HMS_19_40_ 0__DMY_10_ 9_15.wav	6.7979	3.8314	5	1	1	1	
34	Spectrogram 1	1	31.123	202.297	0175.DSG_RAWD_HMS_19_40_ 0__DMY_10_ 9_15.wav	6.7979	3.8314	5	1	1	1	
35	Waveform 1	1	31.123	197.629	0176.DSG_RAWD_HMS_19_45_ 0__DMY_10_ 9_15.wav	10.6373	0.0192	6	2	1	1	
35	Spectrogram 1	1	31.123	197.629	0176.DSG_RAWD_HMS_19_45_ 0__DMY_10_ 9_15.wav	10.6373	0.0192	6	2	1	1	
36	Waveform 1	1	40.459	202.297	0156.DSG_RAWD_HMS_18_ 5_ 0__DMY_10_ 9_15.wav	4.3655	0.0161	1	2	2	1	
36	Spectrogram 1	1	40.459	202.297	0156.DSG_RAWD_HMS_18_ 5_ 0__DMY_10_ 9_15.wav	4.3655	0.0161	1	2	2	1	
