Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	calls overlap	call cutoff @ end	Notes
1	Waveform 1	1	34.235	158.726	4601.DSG_RAWD_HMS_21_45_ 0__DMY_30_10_15.wav	3.8051	1.3938	1	3	2	2	
1	Spectrogram 1	1	34.235	158.726	4601.DSG_RAWD_HMS_21_45_ 0__DMY_30_10_15.wav	3.8051	1.3938	1	3	2	2	
2	Waveform 1	1	42.016	175.843	4601.DSG_RAWD_HMS_21_45_ 0__DMY_30_10_15.wav	3.3690	7.2441	1	2	2	1	
2	Spectrogram 1	1	42.016	175.843	4601.DSG_RAWD_HMS_21_45_ 0__DMY_30_10_15.wav	3.3690	7.2441	1	2	2	1	
3	Waveform 1	1	48.240	138.496	4602.DSG_RAWD_HMS_21_50_ 0__DMY_30_10_15.wav	2.2232	0.0501	1	2	1	1	
3	Spectrogram 1	1	48.240	138.496	4602.DSG_RAWD_HMS_21_50_ 0__DMY_30_10_15.wav	2.2232	0.0501	1	2	1	1	
4	Waveform 1	1	32.679	177.399	4602.DSG_RAWD_HMS_21_50_ 0__DMY_30_10_15.wav	4.6175	0.0159	8	2	1	1	
4	Spectrogram 1	1	32.679	177.399	4602.DSG_RAWD_HMS_21_50_ 0__DMY_30_10_15.wav	4.6175	0.0159	8	2	1	1	
5	Waveform 1	1	0.000	152.501	4602.DSG_RAWD_HMS_21_50_ 0__DMY_30_10_15.wav	0.1796	9.8013	3	2	2	2	
5	Spectrogram 1	1	0.000	152.501	4602.DSG_RAWD_HMS_21_50_ 0__DMY_30_10_15.wav	0.1796	9.8013	3	2	2	2	
6	Waveform 1	1	59.133	132.271	4603.DSG_RAWD_HMS_21_55_ 0__DMY_30_10_15.wav	6.2250	0.0067	1	3	2	1	
6	Spectrogram 1	1	59.133	132.271	4603.DSG_RAWD_HMS_21_55_ 0__DMY_30_10_15.wav	6.2250	0.0067	1	3	2	1	
7	Waveform 1	1	43.572	160.282	4604.DSG_RAWD_HMS_22_ 0_ 0__DMY_30_10_15.wav	3.2750	3.0625	1	3	2	2	
7	Spectrogram 1	1	43.572	160.282	4604.DSG_RAWD_HMS_22_ 0_ 0__DMY_30_10_15.wav	3.2750	3.0625	1	3	2	2	
8	Waveform 1	1	40.459	150.945	4605.DSG_RAWD_HMS_22_ 5_ 0__DMY_30_10_15.wav	3.9077	4.9724	1	3	2	2	
8	Spectrogram 1	1	40.459	150.945	4605.DSG_RAWD_HMS_22_ 5_ 0__DMY_30_10_15.wav	3.9077	4.9724	1	3	2	2	
