Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	calls overlap	call cutoff @ end	Notes
1	Waveform 1	1	31.123	164.950	6507.DSG_RAWD_HMS_10_35_ 0__DMY_25_ 3_16.wav	6.1060	0.7710	1	2	2	2	
1	Spectrogram 1	1	31.123	164.950	6507.DSG_RAWD_HMS_10_35_ 0__DMY_25_ 3_16.wav	6.1060	0.7710	1	2	2	2	
2	Waveform 1	1	34.235	157.169	6508.DSG_RAWD_HMS_10_40_ 0__DMY_25_ 3_16.wav	4.4271	0.0129	2	2	2	1	
2	Spectrogram 1	1	34.235	157.169	6508.DSG_RAWD_HMS_10_40_ 0__DMY_25_ 3_16.wav	4.4271	0.0129	2	2	2	1	
3	Waveform 1	1	0.000	188.292	6510.DSG_RAWD_HMS_10_50_ 0__DMY_25_ 3_16.wav	0.3208	5.1160	3	1	2	2	
3	Spectrogram 1	1	0.000	188.292	6510.DSG_RAWD_HMS_10_50_ 0__DMY_25_ 3_16.wav	0.3208	5.1160	3	1	2	2	
4	Waveform 1	1	0.000	192.960	6512.DSG_RAWD_HMS_11_ 0_ 0__DMY_25_ 3_16.wav	0.2460	6.6903	3	1	2	2	
4	Spectrogram 1	1	0.000	192.960	6512.DSG_RAWD_HMS_11_ 0_ 0__DMY_25_ 3_16.wav	0.2460	6.6903	3	1	2	2	
5	Waveform 1	1	0.000	169.618	6513.DSG_RAWD_HMS_11_ 5_ 0__DMY_25_ 3_16.wav	0.1818	3.1412	3	1	2	2	
5	Spectrogram 1	1	0.000	169.618	6513.DSG_RAWD_HMS_11_ 5_ 0__DMY_25_ 3_16.wav	0.1818	3.1412	3	1	2	2	
6	Waveform 1	1	0.000	136.940	6524.DSG_RAWD_HMS_12_ 0_ 0__DMY_25_ 3_16.wav	0.1818	7.3816	3	2	2	2	
6	Spectrogram 1	1	0.000	136.940	6524.DSG_RAWD_HMS_12_ 0_ 0__DMY_25_ 3_16.wav	0.1818	7.3816	3	2	2	2	
7	Waveform 1	1	0.000	147.833	6539.DSG_RAWD_HMS_13_15_ 0__DMY_25_ 3_16.wav	0.2460	6.6811	3	2	1	2	
