Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	calls overlap	call cutoff @ end	Notes
1	Waveform 1	1	4.401	182.658	2004.DSG_RAWD_HMS_ 7_50_ 0__DMY_30_12_15.wav	0.2495	6.1363	3	2	2	2	
1	Spectrogram 1	1	4.401	182.658	2004.DSG_RAWD_HMS_ 7_50_ 0__DMY_30_12_15.wav	0.2495	6.1363	3	2	2	2	
2	Waveform 1	1	0.000	182.658	2004.DSG_RAWD_HMS_ 7_50_ 0__DMY_30_12_15.wav	0.2042	6.3859	3	3	2	2	
2	Spectrogram 1	1	0.000	182.658	2004.DSG_RAWD_HMS_ 7_50_ 0__DMY_30_12_15.wav	0.2042	6.3859	3	3	2	2	
3	Waveform 1	1	6.602	200.264	2004.DSG_RAWD_HMS_ 7_50_ 0__DMY_30_12_15.wav	0.2722	6.6581	3	1	2	2	
3	Spectrogram 1	1	6.602	200.264	2004.DSG_RAWD_HMS_ 7_50_ 0__DMY_30_12_15.wav	0.2722	6.6581	3	1	2	2	
4	Waveform 1	1	68.470	141.608	2037.DSG_RAWD_HMS_10_35_ 0__DMY_30_12_15.wav	3.8711	6.6838	1	3	2	2	
4	Spectrogram 1	1	68.470	141.608	2037.DSG_RAWD_HMS_10_35_ 0__DMY_30_12_15.wav	3.8711	6.6838	1	3	2	2	
5	Waveform 1	1	0.000	208.522	2052.DSG_RAWD_HMS_11_50_ 0__DMY_30_12_15.wav	0.2032	3.5478	3	1	2	2	
5	Spectrogram 1	1	0.000	208.522	2052.DSG_RAWD_HMS_11_50_ 0__DMY_30_12_15.wav	0.2032	3.5478	3	1	2	2	
6	Waveform 1	1	1.556	166.506	2057.DSG_RAWD_HMS_12_15_ 0__DMY_30_12_15.wav	0.1497	3.7617	3	2	2	2	
6	Spectrogram 1	1	1.556	166.506	2057.DSG_RAWD_HMS_12_15_ 0__DMY_30_12_15.wav	0.1497	3.7617	3	2	2	2	
7	Waveform 1	1	0.000	175.843	2064.DSG_RAWD_HMS_12_50_ 0__DMY_30_12_15.wav	0.1711	0.6627	3	1	2	2	
7	Spectrogram 1	1	0.000	175.843	2064.DSG_RAWD_HMS_12_50_ 0__DMY_30_12_15.wav	0.1711	0.6627	3	1	2	2	
