Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	calls overlap	call cutoff @ end	Notes
1	Waveform 1	1	0.000	163.394	0751.DSG_RAWD_HMS_14_40_ 0__DMY_17_ 6_16.wav	0.2461	3.4128	3	2	2	2	
1	Spectrogram 1	1	0.000	163.394	0751.DSG_RAWD_HMS_14_40_ 0__DMY_17_ 6_16.wav	0.2461	3.4128	3	2	2	2	
2	Waveform 1	1	0.000	164.950	0751.DSG_RAWD_HMS_14_40_ 0__DMY_17_ 6_16.wav	0.2782	6.5154	3	2	2	2	
2	Spectrogram 1	1	0.000	164.950	0751.DSG_RAWD_HMS_14_40_ 0__DMY_17_ 6_16.wav	0.2782	6.5154	3	2	2	2	
3	Waveform 1	1	0.000	216.302	0752.DSG_RAWD_HMS_14_45_ 0__DMY_17_ 6_16.wav	0.2247	8.2170	3	1	2	2	
3	Spectrogram 1	1	0.000	216.302	0752.DSG_RAWD_HMS_14_45_ 0__DMY_17_ 6_16.wav	0.2247	8.2170	3	1	2	2	
4	Waveform 1	1	0.000	149.389	0753.DSG_RAWD_HMS_14_50_ 0__DMY_17_ 6_16.wav	0.2140	1.8468	3	1	2	2	
4	Spectrogram 1	1	0.000	149.389	0753.DSG_RAWD_HMS_14_50_ 0__DMY_17_ 6_16.wav	0.2140	1.8468	3	1	2	2	
5	Waveform 1	1	0.000	163.394	0757.DSG_RAWD_HMS_15_10_ 0__DMY_17_ 6_16.wav	0.1819	6.6289	3	2	2	2	
5	Spectrogram 1	1	0.000	163.394	0757.DSG_RAWD_HMS_15_10_ 0__DMY_17_ 6_16.wav	0.1819	6.6289	3	2	2	2	
6	Waveform 1	1	43.572	192.960	0762.DSG_RAWD_HMS_15_35_ 0__DMY_17_ 6_16.wav	2.9421	0.1974	1	1	2	2	
6	Spectrogram 1	1	43.572	192.960	0762.DSG_RAWD_HMS_15_35_ 0__DMY_17_ 6_16.wav	2.9421	0.1974	1	1	2	2	
7	Waveform 1	1	38.903	115.154	0764.DSG_RAWD_HMS_15_45_ 0__DMY_17_ 6_16.wav	1.7866	8.8111	1	3	2	1	
