Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	calls overlap	call cutoff @ end	Notes
1	Waveform 1	1	24.898	177.399	5005.DSG_RAWD_HMS_22_40_ 0__DMY_23_ 4_16.wav	10.4492	0.0325	1	1	2	1	
1	Spectrogram 1	1	24.898	177.399	5005.DSG_RAWD_HMS_22_40_ 0__DMY_23_ 4_16.wav	10.4492	0.0325	1	1	2	1	
2	Waveform 1	1	32.679	154.057	5007.DSG_RAWD_HMS_22_50_ 0__DMY_23_ 4_16.wav	9.1016	0.8830	2	2	2	2	
2	Spectrogram 1	1	32.679	154.057	5007.DSG_RAWD_HMS_22_50_ 0__DMY_23_ 4_16.wav	9.1016	0.8830	2	2	2	2	
3	Waveform 1	1	38.903	169.618	5238.DSG_RAWD_HMS_18_ 5_ 0__DMY_24_ 4_16.wav	7.7112	0.0482	1	3	2	1	
3	Spectrogram 1	1	38.903	169.618	5238.DSG_RAWD_HMS_18_ 5_ 0__DMY_24_ 4_16.wav	7.7112	0.0482	1	3	2	1	
4	Waveform 1	1	40.459	278.548	5010.DSG_RAWD_HMS_23_ 5_ 0__DMY_23_ 4_16.wav	3.2086	2.1179	1	2	2	2	
4	Spectrogram 1	1	40.459	278.548	5010.DSG_RAWD_HMS_23_ 5_ 0__DMY_23_ 4_16.wav	3.2086	2.1179	1	2	2	2	
5	Waveform 1	1	34.235	227.195	5010.DSG_RAWD_HMS_23_ 5_ 0__DMY_23_ 4_16.wav	3.0909	5.4227	1	2	2	2	
5	Spectrogram 1	1	34.235	227.195	5010.DSG_RAWD_HMS_23_ 5_ 0__DMY_23_ 4_16.wav	3.0909	5.4227	1	2	2	2	
6	Waveform 1	1	37.347	227.195	5010.DSG_RAWD_HMS_23_ 5_ 0__DMY_23_ 4_16.wav	1.4652	9.1553	1	2	2	1	
6	Spectrogram 1	1	37.347	227.195	5010.DSG_RAWD_HMS_23_ 5_ 0__DMY_23_ 4_16.wav	1.4652	9.1553	1	2	2	1	
7	Waveform 1	1	34.235	192.960	5012.DSG_RAWD_HMS_23_15_ 0__DMY_23_ 4_16.wav	4.4385	10.6261	1	2	2	1	
7	Spectrogram 1	1	34.235	192.960	5012.DSG_RAWD_HMS_23_15_ 0__DMY_23_ 4_16.wav	4.4385	10.6261	1	2	2	1	
8	Waveform 1	1	31.123	224.083	5013.DSG_RAWD_HMS_23_20_ 0__DMY_23_ 4_16.wav	4.0107	5.2386	1	3	2	2	
8	Spectrogram 1	1	31.123	224.083	5013.DSG_RAWD_HMS_23_20_ 0__DMY_23_ 4_16.wav	4.0107	5.2386	1	3	2	2	
9	Waveform 1	1	32.679	174.287	5014.DSG_RAWD_HMS_23_25_ 0__DMY_23_ 4_16.wav	3.9465	6.6745	1	3	2	1	
9	Spectrogram 1	1	32.679	174.287	5014.DSG_RAWD_HMS_23_25_ 0__DMY_23_ 4_16.wav	3.9465	6.6745	1	3	2	1	
10	Waveform 1	1	0.000	448.166	5016.DSG_RAWD_HMS_23_35_ 0__DMY_23_ 4_16.wav	4.6738	0.0277	2	1	2	1	
10	Spectrogram 1	1	0.000	448.166	5016.DSG_RAWD_HMS_23_35_ 0__DMY_23_ 4_16.wav	4.6738	0.0277	2	1	2	1	
11	Waveform 1	1	35.791	163.394	5017.DSG_RAWD_HMS_23_40_ 0__DMY_23_ 4_16.wav	3.2406	0.0091	1	2	2	1	
11	Spectrogram 1	1	35.791	163.394	5017.DSG_RAWD_HMS_23_40_ 0__DMY_23_ 4_16.wav	3.2406	0.0091	1	2	2	1	
12	Waveform 1	1	1.556	160.282	5017.DSG_RAWD_HMS_23_40_ 0__DMY_23_ 4_16.wav	0.1604	6.5225	3	3	2	2	
12	Spectrogram 1	1	1.556	160.282	5017.DSG_RAWD_HMS_23_40_ 0__DMY_23_ 4_16.wav	0.1604	6.5225	3	3	2	2	
13	Waveform 1	1	37.347	180.511	5018.DSG_RAWD_HMS_23_45_ 0__DMY_23_ 4_16.wav	3.7112	0.0333	1	2	2	1	
13	Spectrogram 1	1	37.347	180.511	5018.DSG_RAWD_HMS_23_45_ 0__DMY_23_ 4_16.wav	3.7112	0.0333	1	2	2	1	
14	Waveform 1	1	26.454	191.404	5018.DSG_RAWD_HMS_23_45_ 0__DMY_23_ 4_16.wav	5.1123	4.0761	1	2	2	2	
14	Spectrogram 1	1	26.454	191.404	5018.DSG_RAWD_HMS_23_45_ 0__DMY_23_ 4_16.wav	5.1123	4.0761	1	2	2	2	
15	Waveform 1	1	38.903	175.843	5019.DSG_RAWD_HMS_23_50_ 0__DMY_23_ 4_16.wav	3.1658	0.0147	1	3	2	1	
15	Spectrogram 1	1	38.903	175.843	5019.DSG_RAWD_HMS_23_50_ 0__DMY_23_ 4_16.wav	3.1658	0.0147	1	3	2	1	
16	Waveform 1	1	32.679	180.511	5020.DSG_RAWD_HMS_23_55_ 0__DMY_23_ 4_16.wav	3.4225	2.0380	1	3	2	2	
16	Spectrogram 1	1	32.679	180.511	5020.DSG_RAWD_HMS_23_55_ 0__DMY_23_ 4_16.wav	3.4225	2.0380	1	3	2	2	
17	Waveform 1	1	0.000	197.629	5021.DSG_RAWD_HMS_ 0_ 0_ 0__DMY_24_ 4_16.wav	0.2353	7.4472	3	3	2	2	
17	Spectrogram 1	1	0.000	197.629	5021.DSG_RAWD_HMS_ 0_ 0_ 0__DMY_24_ 4_16.wav	0.2353	7.4472	3	3	2	2	
18	Waveform 1	1	23.342	172.731	5022.DSG_RAWD_HMS_ 0_ 5_ 0__DMY_24_ 4_16.wav	5.8716	3.7174	1	2	2	2	
18	Spectrogram 1	1	23.342	172.731	5022.DSG_RAWD_HMS_ 0_ 5_ 0__DMY_24_ 4_16.wav	5.8716	3.7174	1	2	2	2	
19	Waveform 1	1	0.000	188.292	5023.DSG_RAWD_HMS_ 0_10_ 0__DMY_24_ 4_16.wav	0.1497	5.6988	3	1	2	2	
19	Spectrogram 1	1	0.000	188.292	5023.DSG_RAWD_HMS_ 0_10_ 0__DMY_24_ 4_16.wav	0.1497	5.6988	3	1	2	2	
20	Waveform 1	1	35.791	191.404	5026.DSG_RAWD_HMS_ 0_25_ 0__DMY_24_ 4_16.wav	3.8930	4.0815	1	3	2	2	
