Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	calls overlap	call cutoff @ end	Notes
1	Waveform 1	1	0.000	178.955	4554.DSG_RAWD_HMS_17_50_ 0__DMY_30_10_15.wav	0.1881	2.9401	3	1	2	2	
1	Spectrogram 1	1	0.000	178.955	4554.DSG_RAWD_HMS_17_50_ 0__DMY_30_10_15.wav	0.1881	2.9401	3	1	2	2	
2	Waveform 1	1	129.159	320.563	4554.DSG_RAWD_HMS_17_50_ 0__DMY_30_10_15.wav	5.7376	4.1864	8	2	2	2	
2	Spectrogram 1	1	129.159	320.563	4554.DSG_RAWD_HMS_17_50_ 0__DMY_30_10_15.wav	5.7376	4.1864	8	2	2	2	
3	Waveform 1	1	0.000	127.603	4554.DSG_RAWD_HMS_17_50_ 0__DMY_30_10_15.wav	0.1967	8.7782	3	3	2	2	
3	Spectrogram 1	1	0.000	127.603	4554.DSG_RAWD_HMS_17_50_ 0__DMY_30_10_15.wav	0.1967	8.7782	3	3	2	2	
4	Waveform 1	1	0.000	149.389	4556.DSG_RAWD_HMS_18_ 0_ 0__DMY_30_10_15.wav	0.2052	0.0021	3	3	2	1	
4	Spectrogram 1	1	0.000	149.389	4556.DSG_RAWD_HMS_18_ 0_ 0__DMY_30_10_15.wav	0.2052	0.0021	3	3	2	1	
5	Waveform 1	1	17.117	150.945	4561.DSG_RAWD_HMS_18_25_ 0__DMY_30_10_15.wav	4.5234	10.6457	1	2	2	1	
5	Spectrogram 1	1	17.117	150.945	4561.DSG_RAWD_HMS_18_25_ 0__DMY_30_10_15.wav	4.5234	10.6457	1	2	2	1	
6	Waveform 1	1	35.791	144.720	4562.DSG_RAWD_HMS_18_30_ 0__DMY_30_10_15.wav	5.3956	5.1966	1	2	2	1	
6	Spectrogram 1	1	35.791	144.720	4562.DSG_RAWD_HMS_18_30_ 0__DMY_30_10_15.wav	5.3956	5.1966	1	2	2	1	
7	Waveform 1	1	42.016	188.292	4563.DSG_RAWD_HMS_18_35_ 0__DMY_30_10_15.wav	2.6679	0.0441	2	3	2	1	
7	Spectrogram 1	1	42.016	188.292	4563.DSG_RAWD_HMS_18_35_ 0__DMY_30_10_15.wav	2.6679	0.0441	2	3	2	1	
8	Waveform 1	1	0.000	141.608	4564.DSG_RAWD_HMS_18_40_ 0__DMY_30_10_15.wav	0.2138	3.1223	3	3	2	2	
8	Spectrogram 1	1	0.000	141.608	4564.DSG_RAWD_HMS_18_40_ 0__DMY_30_10_15.wav	0.2138	3.1223	3	3	2	2	
9	Waveform 1	1	32.679	183.624	4564.DSG_RAWD_HMS_18_40_ 0__DMY_30_10_15.wav	2.4541	6.8318	2	3	2	2	
9	Spectrogram 1	1	32.679	183.624	4564.DSG_RAWD_HMS_18_40_ 0__DMY_30_10_15.wav	2.4541	6.8318	2	3	2	2	
10	Waveform 1	1	0.000	183.624	4566.DSG_RAWD_HMS_18_50_ 0__DMY_30_10_15.wav	0.1796	7.5861	3	2	2	2	
10	Spectrogram 1	1	0.000	183.624	4566.DSG_RAWD_HMS_18_50_ 0__DMY_30_10_15.wav	0.1796	7.5861	3	2	2	2	
11	Waveform 1	1	209.585	506.806	4566.DSG_RAWD_HMS_18_50_ 0__DMY_30_10_15.wav	0.9149	7.6973	8	3	2	2	
11	Spectrogram 1	1	209.585	506.806	4566.DSG_RAWD_HMS_18_50_ 0__DMY_30_10_15.wav	0.9149	7.6973	8	3	2	2	
12	Waveform 1	1	43.572	130.715	4567.DSG_RAWD_HMS_18_55_ 0__DMY_30_10_15.wav	2.4199	0.0271	1	3	2	1	
12	Spectrogram 1	1	43.572	130.715	4567.DSG_RAWD_HMS_18_55_ 0__DMY_30_10_15.wav	2.4199	0.0271	1	3	2	1	
13	Waveform 1	1	26.454	168.062	4566.DSG_RAWD_HMS_18_50_ 0__DMY_30_10_15.wav	1.7273	8.6673	1	3	2	2	
13	Spectrogram 1	1	26.454	168.062	4566.DSG_RAWD_HMS_18_50_ 0__DMY_30_10_15.wav	1.7273	8.6673	1	3	2	2	
14	Waveform 1	1	0.000	191.404	4567.DSG_RAWD_HMS_18_55_ 0__DMY_30_10_15.wav	0.1796	10.0145	3	2	2	2	
14	Spectrogram 1	1	0.000	191.404	4567.DSG_RAWD_HMS_18_55_ 0__DMY_30_10_15.wav	0.1796	10.0145	3	2	2	2	
15	Waveform 1	1	0.000	211.634	4569.DSG_RAWD_HMS_19_ 5_ 0__DMY_30_10_15.wav	0.1454	9.6658	3	2	2	2	
15	Spectrogram 1	1	0.000	211.634	4569.DSG_RAWD_HMS_19_ 5_ 0__DMY_30_10_15.wav	0.1454	9.6658	3	2	2	2	
16	Waveform 1	1	31.123	175.843	4571.DSG_RAWD_HMS_19_15_ 0__DMY_30_10_15.wav	2.5909	8.0564	3	1	2	1	
16	Spectrogram 1	1	31.123	175.843	4571.DSG_RAWD_HMS_19_15_ 0__DMY_30_10_15.wav	2.5909	8.0564	3	1	2	1	
17	Waveform 1	1	54.465	149.389	4573.DSG_RAWD_HMS_19_25_ 0__DMY_30_10_15.wav	2.3600	0.0265	1	3	2	1	
17	Spectrogram 1	1	54.465	149.389	4573.DSG_RAWD_HMS_19_25_ 0__DMY_30_10_15.wav	2.3600	0.0265	1	3	2	1	
18	Waveform 1	1	56.021	143.164	4573.DSG_RAWD_HMS_19_25_ 0__DMY_30_10_15.wav	2.2232	5.0303	1	3	2	2	
18	Spectrogram 1	1	56.021	143.164	4573.DSG_RAWD_HMS_19_25_ 0__DMY_30_10_15.wav	2.2232	5.0303	1	3	2	2	
19	Waveform 1	1	34.235	126.047	4573.DSG_RAWD_HMS_19_25_ 0__DMY_30_10_15.wav	1.8812	8.7595	1	2	2	1	
19	Spectrogram 1	1	34.235	126.047	4573.DSG_RAWD_HMS_19_25_ 0__DMY_30_10_15.wav	1.8812	8.7595	1	2	2	1	
20	Waveform 1	1	35.791	135.384	4574.DSG_RAWD_HMS_19_30_ 0__DMY_30_10_15.wav	1.7102	8.9304	1	2	2	1	
20	Spectrogram 1	1	35.791	135.384	4574.DSG_RAWD_HMS_19_30_ 0__DMY_30_10_15.wav	1.7102	8.9304	1	2	2	1	
21	Waveform 1	1	40.459	169.618	4575.DSG_RAWD_HMS_19_35_ 0__DMY_30_10_15.wav	2.3344	0.6665	1	3	2	2	
21	Spectrogram 1	1	40.459	169.618	4575.DSG_RAWD_HMS_19_35_ 0__DMY_30_10_15.wav	2.3344	0.6665	1	3	2	2	
22	Waveform 1	1	35.791	169.618	4575.DSG_RAWD_HMS_19_35_ 0__DMY_30_10_15.wav	1.6589	8.9581	1	3	2	1	
22	Spectrogram 1	1	35.791	169.618	4575.DSG_RAWD_HMS_19_35_ 0__DMY_30_10_15.wav	1.6589	8.9581	1	3	2	1	
23	Waveform 1	1	51.352	158.726	4576.DSG_RAWD_HMS_19_40_ 0__DMY_30_10_15.wav	1.3083	0.6637	1	3	2	2	
23	Spectrogram 1	1	51.352	158.726	4576.DSG_RAWD_HMS_19_40_ 0__DMY_30_10_15.wav	1.3083	0.6637	1	3	2	2	
24	Waveform 1	1	38.903	200.741	4576.DSG_RAWD_HMS_19_40_ 0__DMY_30_10_15.wav	1.9924	6.8737	1	2	2	2	
24	Spectrogram 1	1	38.903	200.741	4576.DSG_RAWD_HMS_19_40_ 0__DMY_30_10_15.wav	1.9924	6.8737	1	2	2	2	
25	Waveform 1	1	29.567	203.853	4576.DSG_RAWD_HMS_19_40_ 0__DMY_30_10_15.wav	1.6760	8.9345	1	2	2	1	
