Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	calls overlap	call cutoff @ end	Notes
1	Waveform 1	1	1.556	278.548	0264.DSG_RAWD_HMS_ 4_50_ 0__DMY_12_ 5_16.wav	0.1176	1.0029	3	1	2	2	
1	Spectrogram 1	1	1.556	278.548	0264.DSG_RAWD_HMS_ 4_50_ 0__DMY_12_ 5_16.wav	0.1176	1.0029	3	1	2	2	
2	Waveform 1	1	0.000	132.271	0285.DSG_RAWD_HMS_ 6_35_ 0__DMY_12_ 5_16.wav	0.1710	0.6992	3	3	2	2	
2	Spectrogram 1	1	0.000	132.271	0285.DSG_RAWD_HMS_ 6_35_ 0__DMY_12_ 5_16.wav	0.1710	0.6992	3	3	2	2	
3	Waveform 1	1	0.000	144.720	0288.DSG_RAWD_HMS_ 6_50_ 0__DMY_12_ 5_16.wav	0.1390	5.9708	3	3	2	2	
3	Spectrogram 1	1	0.000	144.720	0288.DSG_RAWD_HMS_ 6_50_ 0__DMY_12_ 5_16.wav	0.1390	5.9708	3	3	2	2	
4	Waveform 1	1	0.000	136.940	0304.DSG_RAWD_HMS_ 8_10_ 0__DMY_12_ 5_16.wav	0.1817	6.3070	3	3	2	2	
4	Spectrogram 1	1	0.000	136.940	0304.DSG_RAWD_HMS_ 8_10_ 0__DMY_12_ 5_16.wav	0.1817	6.3070	3	3	2	2	
5	Waveform 1	1	0.000	158.726	0305.DSG_RAWD_HMS_ 8_15_ 0__DMY_12_ 5_16.wav	0.1283	6.8125	3	3	2	2	
5	Spectrogram 1	1	0.000	158.726	0305.DSG_RAWD_HMS_ 8_15_ 0__DMY_12_ 5_16.wav	0.1283	6.8125	3	3	2	2	
6	Waveform 1	1	51.352	186.736	0316.DSG_RAWD_HMS_ 9_10_ 0__DMY_12_ 5_16.wav	2.9933	0.0508	1	3	2	1	
6	Spectrogram 1	1	51.352	186.736	0316.DSG_RAWD_HMS_ 9_10_ 0__DMY_12_ 5_16.wav	2.9933	0.0508	1	3	2	1	
