Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	calls overlap	call cutoff @ end	Notes
1	Waveform 1	1	42.016	182.068	2383.DSG_RAWD_HMS_15_25_ 0__DMY_31_12_15.wav	2.9189	0.0356	1	2	2	1	
1	Spectrogram 1	1	42.016	182.068	2383.DSG_RAWD_HMS_15_25_ 0__DMY_31_12_15.wav	2.9189	0.0356	1	2	2	1	
2	Waveform 1	1	32.679	144.720	2397.DSG_RAWD_HMS_16_35_ 0__DMY_31_12_15.wav	1.3686	0.0076	1	1	2	1	
2	Spectrogram 1	1	32.679	144.720	2397.DSG_RAWD_HMS_16_35_ 0__DMY_31_12_15.wav	1.3686	0.0076	1	1	2	1	
3	Waveform 1	1	0.000	166.506	2398.DSG_RAWD_HMS_16_40_ 0__DMY_31_12_15.wav	0.1497	9.3715	3	2	2	2	
3	Spectrogram 1	1	0.000	166.506	2398.DSG_RAWD_HMS_16_40_ 0__DMY_31_12_15.wav	0.1497	9.3715	3	2	2	2	
4	Waveform 1	1	0.000	155.613	2405.DSG_RAWD_HMS_17_15_ 0__DMY_31_12_15.wav	0.1925	10.4587	3	2	2	2	
4	Spectrogram 1	1	0.000	155.613	2405.DSG_RAWD_HMS_17_15_ 0__DMY_31_12_15.wav	0.1925	10.4587	3	2	2	2	
5	Waveform 1	1	0.000	154.057	2406.DSG_RAWD_HMS_17_20_ 0__DMY_31_12_15.wav	0.1604	6.2136	3	3	2	2	
5	Spectrogram 1	1	0.000	154.057	2406.DSG_RAWD_HMS_17_20_ 0__DMY_31_12_15.wav	0.1604	6.2136	3	3	2	2	
6	Waveform 1	1	0.000	157.169	2409.DSG_RAWD_HMS_17_35_ 0__DMY_31_12_15.wav	0.1711	4.6832	3	3	2	2	
6	Spectrogram 1	1	0.000	157.169	2409.DSG_RAWD_HMS_17_35_ 0__DMY_31_12_15.wav	0.1711	4.6832	3	3	2	2	
7	Waveform 1	1	1.556	169.618	2409.DSG_RAWD_HMS_17_35_ 0__DMY_31_12_15.wav	0.2459	9.1514	3	3	2	2	
7	Spectrogram 1	1	1.556	169.618	2409.DSG_RAWD_HMS_17_35_ 0__DMY_31_12_15.wav	0.2459	9.1514	3	3	2	2	
8	Waveform 1	1	28.010	186.736	2412.DSG_RAWD_HMS_17_50_ 0__DMY_31_12_15.wav	3.2931	7.3751	2	3	2	1	
8	Spectrogram 1	1	28.010	186.736	2412.DSG_RAWD_HMS_17_50_ 0__DMY_31_12_15.wav	3.2931	7.3751	2	3	2	1	
