Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	calls overlap	call cutoff @ end	Notes
1	Waveform 1	1	0.000	185.180	6031.DSG_RAWD_HMS_18_55_ 0__DMY_23_ 3_16.wav	0.1176	5.0205	3	2	2	2	
1	Spectrogram 1	1	0.000	185.180	6031.DSG_RAWD_HMS_18_55_ 0__DMY_23_ 3_16.wav	0.1176	5.0205	3	2	2	2	
2	Waveform 1	1	32.679	180.511	6033.DSG_RAWD_HMS_19_ 5_ 0__DMY_23_ 3_16.wav	3.9352	5.9318	1	2	2	2	
2	Spectrogram 1	1	32.679	180.511	6033.DSG_RAWD_HMS_19_ 5_ 0__DMY_23_ 3_16.wav	3.9352	5.9318	1	2	2	2	
3	Waveform 1	1	48.240	174.287	6034.DSG_RAWD_HMS_19_10_ 0__DMY_23_ 3_16.wav	3.7000	6.9381	1	3	2	1	
3	Spectrogram 1	1	48.240	174.287	6034.DSG_RAWD_HMS_19_10_ 0__DMY_23_ 3_16.wav	3.7000	6.9381	1	3	2	1	
4	Waveform 1	1	46.684	164.950	6037.DSG_RAWD_HMS_19_25_ 0__DMY_23_ 3_16.wav	4.7265	3.0385	1	3	2	2	
4	Spectrogram 1	1	46.684	164.950	6037.DSG_RAWD_HMS_19_25_ 0__DMY_23_ 3_16.wav	4.7265	3.0385	1	3	2	2	
5	Waveform 1	1	24.898	211.634	6042.DSG_RAWD_HMS_19_50_ 0__DMY_23_ 3_16.wav	2.7375	4.8729	2	1	2	2	
5	Spectrogram 1	1	24.898	211.634	6042.DSG_RAWD_HMS_19_50_ 0__DMY_23_ 3_16.wav	2.7375	4.8729	2	1	2	2	
6	Waveform 1	1	0.000	129.159	6044.DSG_RAWD_HMS_20_ 0_ 0__DMY_23_ 3_16.wav	0.1283	5.1532	3	3	2	2	
6	Spectrogram 1	1	0.000	129.159	6044.DSG_RAWD_HMS_20_ 0_ 0__DMY_23_ 3_16.wav	0.1283	5.1532	3	3	2	2	
7	Waveform 1	1	48.240	169.618	6046.DSG_RAWD_HMS_20_10_ 0__DMY_23_ 3_16.wav	3.8283	0.0013	1	3	2	2	
7	Spectrogram 1	1	48.240	169.618	6046.DSG_RAWD_HMS_20_10_ 0__DMY_23_ 3_16.wav	3.8283	0.0013	1	3	2	2	
8	Waveform 1	1	21.786	169.618	6047.DSG_RAWD_HMS_20_15_ 0__DMY_23_ 3_16.wav	4.1384	6.5897	2	2	2	1	
8	Spectrogram 1	1	21.786	169.618	6047.DSG_RAWD_HMS_20_15_ 0__DMY_23_ 3_16.wav	4.1384	6.5897	2	2	2	1	
9	Waveform 1	1	31.123	194.517	6049.DSG_RAWD_HMS_20_25_ 0__DMY_23_ 3_16.wav	3.2401	0.1117	1	2	2	2	
9	Spectrogram 1	1	31.123	194.517	6049.DSG_RAWD_HMS_20_25_ 0__DMY_23_ 3_16.wav	3.2401	0.1117	1	2	2	2	
10	Waveform 1	1	43.572	154.057	6051.DSG_RAWD_HMS_20_35_ 0__DMY_23_ 3_16.wav	1.5933	9.0431	1	3	2	1	
10	Spectrogram 1	1	43.572	154.057	6051.DSG_RAWD_HMS_20_35_ 0__DMY_23_ 3_16.wav	1.5933	9.0431	1	3	2	1	
11	Waveform 1	1	46.684	180.511	6053.DSG_RAWD_HMS_20_45_ 0__DMY_23_ 3_16.wav	2.7268	4.8001	1	3	2	2	
11	Spectrogram 1	1	46.684	180.511	6053.DSG_RAWD_HMS_20_45_ 0__DMY_23_ 3_16.wav	2.7268	4.8001	1	3	2	2	
