Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	calls overlap	call cutoff @ end	Notes
1	Waveform 1	1	38.903	149.389	0251.DSG_RAWD_HMS_21_ 0_ 0__DMY_15_ 6_16.wav	3.2844	10.6450	1	3	2	1	
1	Spectrogram 1	1	38.903	149.389	0251.DSG_RAWD_HMS_21_ 0_ 0__DMY_15_ 6_16.wav	3.2844	10.6450	1	3	2	1	
2	Waveform 1	1	46.684	160.282	0252.DSG_RAWD_HMS_21_ 5_ 0__DMY_15_ 6_16.wav	2.1932	8.4578	1	3	2	1	
2	Spectrogram 1	1	46.684	160.282	0252.DSG_RAWD_HMS_21_ 5_ 0__DMY_15_ 6_16.wav	2.1932	8.4578	1	3	2	1	
3	Waveform 1	1	45.128	144.720	0253.DSG_RAWD_HMS_21_10_ 0__DMY_15_ 6_16.wav	3.5626	0.0442	1	3	2	1	
3	Spectrogram 1	1	45.128	144.720	0253.DSG_RAWD_HMS_21_10_ 0__DMY_15_ 6_16.wav	3.5626	0.0442	1	3	2	1	
4	Waveform 1	1	45.128	149.389	0253.DSG_RAWD_HMS_21_10_ 0__DMY_15_ 6_16.wav	2.3430	4.8157	1	3	2	2	
4	Spectrogram 1	1	45.128	149.389	0253.DSG_RAWD_HMS_21_10_ 0__DMY_15_ 6_16.wav	2.3430	4.8157	1	3	2	2	
5	Waveform 1	1	42.016	220.971	0255.DSG_RAWD_HMS_21_20_ 0__DMY_15_ 6_16.wav	3.9049	1.3937	1	2	2	2	
5	Spectrogram 1	1	42.016	220.971	0255.DSG_RAWD_HMS_21_20_ 0__DMY_15_ 6_16.wav	3.9049	1.3937	1	2	2	2	
6	Waveform 1	1	43.572	130.715	0256.DSG_RAWD_HMS_21_25_ 0__DMY_15_ 6_16.wav	2.4285	0.0303	1	3	2	1	
6	Spectrogram 1	1	43.572	130.715	0256.DSG_RAWD_HMS_21_25_ 0__DMY_15_ 6_16.wav	2.4285	0.0303	1	3	2	1	
7	Waveform 1	1	40.459	185.180	0257.DSG_RAWD_HMS_21_30_ 0__DMY_15_ 6_16.wav	7.7623	2.8763	6	3	1	1	
7	Spectrogram 1	1	40.459	185.180	0257.DSG_RAWD_HMS_21_30_ 0__DMY_15_ 6_16.wav	7.7623	2.8763	6	3	1	1	
8	Waveform 1	1	45.128	194.517	0258.DSG_RAWD_HMS_21_35_ 0__DMY_15_ 6_16.wav	2.9635	0.0473	1	3	2	1	
8	Spectrogram 1	1	45.128	194.517	0258.DSG_RAWD_HMS_21_35_ 0__DMY_15_ 6_16.wav	2.9635	0.0473	1	3	2	1	
9	Waveform 1	1	42.016	149.389	0260.DSG_RAWD_HMS_21_45_ 0__DMY_15_ 6_16.wav	3.3593	0.9367	1	2	2	2	
9	Spectrogram 1	1	42.016	149.389	0260.DSG_RAWD_HMS_21_45_ 0__DMY_15_ 6_16.wav	3.3593	0.9367	1	2	2	2	
10	Waveform 1	1	40.459	175.843	0260.DSG_RAWD_HMS_21_45_ 0__DMY_15_ 6_16.wav	2.4392	5.6440	1	2	2	2	
10	Spectrogram 1	1	40.459	175.843	0260.DSG_RAWD_HMS_21_45_ 0__DMY_15_ 6_16.wav	2.4392	5.6440	1	2	2	2	
11	Waveform 1	1	43.572	270.767	0262.DSG_RAWD_HMS_21_55_ 0__DMY_15_ 6_16.wav	6.9861	2.0401	1	3	2	2	
11	Spectrogram 1	1	43.572	270.767	0262.DSG_RAWD_HMS_21_55_ 0__DMY_15_ 6_16.wav	6.9861	2.0401	1	3	2	2	
12	Waveform 1	1	40.459	126.047	0268.DSG_RAWD_HMS_22_25_ 0__DMY_15_ 6_16.wav	3.6696	5.1684	1	2	2	2	
12	Spectrogram 1	1	40.459	126.047	0268.DSG_RAWD_HMS_22_25_ 0__DMY_15_ 6_16.wav	3.6696	5.1684	1	2	2	2	
13	Waveform 1	1	46.684	135.384	0277.DSG_RAWD_HMS_23_10_ 0__DMY_15_ 6_16.wav	3.3914	3.1965	1	3	2	2	
