Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	calls overlap	call cutoff @ end	Notes
1	Waveform 1	1	12.449	172.731	2902.DSG_RAWD_HMS_17_25_ 0__DMY_28_11_15.wav	2.5396	3.6997	2	2	2	2	
1	Spectrogram 1	1	12.449	172.731	2902.DSG_RAWD_HMS_17_25_ 0__DMY_28_11_15.wav	2.5396	3.6997	2	2	2	2	
2	Waveform 1	1	54.465	110.485	2902.DSG_RAWD_HMS_17_25_ 0__DMY_28_11_15.wav	2.3942	7.4664	1	3	2	2	
2	Spectrogram 1	1	54.465	110.485	2902.DSG_RAWD_HMS_17_25_ 0__DMY_28_11_15.wav	2.3942	7.4664	1	3	2	2	
3	Waveform 1	1	31.123	180.511	2905.DSG_RAWD_HMS_17_40_ 0__DMY_28_11_15.wav	2.3515	3.0137	2	2	2	2	
3	Spectrogram 1	1	31.123	180.511	2905.DSG_RAWD_HMS_17_40_ 0__DMY_28_11_15.wav	2.3515	3.0137	2	2	2	2	
4	Waveform 1	1	42.016	129.159	2906.DSG_RAWD_HMS_17_45_ 0__DMY_28_11_15.wav	4.8141	4.2733	1	3	2	2	
4	Spectrogram 1	1	42.016	129.159	2906.DSG_RAWD_HMS_17_45_ 0__DMY_28_11_15.wav	4.8141	4.2733	1	3	2	2	
5	Waveform 1	1	0.000	515.296	2906.DSG_RAWD_HMS_17_45_ 0__DMY_28_11_15.wav	0.4104	9.2226	3	1	2	2	
5	Spectrogram 1	1	0.000	515.296	2906.DSG_RAWD_HMS_17_45_ 0__DMY_28_11_15.wav	0.4104	9.2226	3	1	2	2	
6	Waveform 1	1	0.000	135.384	2912.DSG_RAWD_HMS_18_15_ 0__DMY_28_11_15.wav	0.0684	0.3638	3	2	2	2	
6	Spectrogram 1	1	0.000	135.384	2912.DSG_RAWD_HMS_18_15_ 0__DMY_28_11_15.wav	0.0684	0.3638	3	2	2	2	
7	Waveform 1	1	40.459	191.404	2912.DSG_RAWD_HMS_18_15_ 0__DMY_28_11_15.wav	4.9082	2.8617	1	2	2	2	
7	Spectrogram 1	1	40.459	191.404	2912.DSG_RAWD_HMS_18_15_ 0__DMY_28_11_15.wav	4.9082	2.8617	1	2	2	2	
8	Waveform 1	1	54.465	149.389	2917.DSG_RAWD_HMS_18_40_ 0__DMY_28_11_15.wav	3.9933	3.0584	1	3	2	2	
8	Spectrogram 1	1	54.465	149.389	2917.DSG_RAWD_HMS_18_40_ 0__DMY_28_11_15.wav	3.9933	3.0584	1	3	2	2	
9	Waveform 1	1	62.245	185.180	2920.DSG_RAWD_HMS_18_55_ 0__DMY_28_11_15.wav	2.3515	3.5492	1	3	2	2	
9	Spectrogram 1	1	62.245	185.180	2920.DSG_RAWD_HMS_18_55_ 0__DMY_28_11_15.wav	2.3515	3.5492	1	3	2	2	
10	Waveform 1	1	0.000	200.741	2921.DSG_RAWD_HMS_19_ 0_ 0__DMY_28_11_15.wav	0.1796	4.2476	3	2	2	2	
10	Spectrogram 1	1	0.000	200.741	2921.DSG_RAWD_HMS_19_ 0_ 0__DMY_28_11_15.wav	0.1796	4.2476	3	2	2	2	
11	Waveform 1	1	0.000	200.741	2922.DSG_RAWD_HMS_19_ 5_ 0__DMY_28_11_15.wav	0.1967	3.8274	3	3	2	2	
11	Spectrogram 1	1	0.000	200.741	2922.DSG_RAWD_HMS_19_ 5_ 0__DMY_28_11_15.wav	0.1967	3.8274	3	3	2	2	
12	Waveform 1	1	0.000	141.608	2925.DSG_RAWD_HMS_19_20_ 0__DMY_28_11_15.wav	0.1539	0.0428	3	3	2	2	
12	Spectrogram 1	1	0.000	141.608	2925.DSG_RAWD_HMS_19_20_ 0__DMY_28_11_15.wav	0.1539	0.0428	3	3	2	2	
13	Waveform 1	1	38.903	166.506	2927.DSG_RAWD_HMS_19_30_ 0__DMY_28_11_15.wav	2.7363	3.7879	1	2	2	2	
13	Spectrogram 1	1	38.903	166.506	2927.DSG_RAWD_HMS_19_30_ 0__DMY_28_11_15.wav	2.7363	3.7879	1	2	2	2	
14	Waveform 1	1	43.572	180.511	2930.DSG_RAWD_HMS_19_45_ 0__DMY_28_11_15.wav	1.9154	10.6373	1	2	2	1	
14	Spectrogram 1	1	43.572	180.511	2930.DSG_RAWD_HMS_19_45_ 0__DMY_28_11_15.wav	1.9154	10.6373	1	2	2	1	
15	Waveform 1	1	52.909	189.848	2933.DSG_RAWD_HMS_20_ 0_ 0__DMY_28_11_15.wav	2.4627	3.1427	1	3	2	2	
15	Spectrogram 1	1	52.909	189.848	2933.DSG_RAWD_HMS_20_ 0_ 0__DMY_28_11_15.wav	2.4627	3.1427	1	3	2	2	
16	Waveform 1	1	32.679	208.522	2935.DSG_RAWD_HMS_20_10_ 0__DMY_28_11_15.wav	2.5140	8.1367	1	2	2	1	
16	Spectrogram 1	1	32.679	208.522	2935.DSG_RAWD_HMS_20_10_ 0__DMY_28_11_15.wav	2.5140	8.1367	1	2	2	1	
17	Waveform 1	1	0.000	197.629	2936.DSG_RAWD_HMS_20_15_ 0__DMY_28_11_15.wav	0.1967	0.8257	3	1	2	2	
17	Spectrogram 1	1	0.000	197.629	2936.DSG_RAWD_HMS_20_15_ 0__DMY_28_11_15.wav	0.1967	0.8257	3	1	2	2	
18	Waveform 1	1	35.791	169.618	2936.DSG_RAWD_HMS_20_15_ 0__DMY_28_11_15.wav	2.8389	1.4926	1	2	2	2	
18	Spectrogram 1	1	35.791	169.618	2936.DSG_RAWD_HMS_20_15_ 0__DMY_28_11_15.wav	2.8389	1.4926	1	2	2	2	
19	Waveform 1	1	74.694	194.517	2936.DSG_RAWD_HMS_20_15_ 0__DMY_28_11_15.wav	1.8213	10.5714	1	3	2	2	
19	Spectrogram 1	1	74.694	194.517	2936.DSG_RAWD_HMS_20_15_ 0__DMY_28_11_15.wav	1.8213	10.5714	1	3	2	2	
20	Waveform 1	1	49.796	147.833	2938.DSG_RAWD_HMS_20_25_ 0__DMY_28_11_15.wav	1.5221	0.0125	1	3	2	1	
20	Spectrogram 1	1	49.796	147.833	2938.DSG_RAWD_HMS_20_25_ 0__DMY_28_11_15.wav	1.5221	0.0125	1	3	2	1	
21	Waveform 1	1	40.459	163.394	2938.DSG_RAWD_HMS_20_25_ 0__DMY_28_11_15.wav	5.9343	2.8268	1	3	2	2	
21	Spectrogram 1	1	40.459	163.394	2938.DSG_RAWD_HMS_20_25_ 0__DMY_28_11_15.wav	5.9343	2.8268	1	3	2	2	
22	Waveform 1	1	35.791	178.955	2939.DSG_RAWD_HMS_20_30_ 0__DMY_28_11_15.wav	6.4303	3.0517	2	2	2	2	
22	Spectrogram 1	1	35.791	178.955	2939.DSG_RAWD_HMS_20_30_ 0__DMY_28_11_15.wav	6.4303	3.0517	2	2	2	2	
23	Waveform 1	1	68.470	182.068	2940.DSG_RAWD_HMS_20_35_ 0__DMY_28_11_15.wav	3.1211	0.1737	1	3	2	2	
23	Spectrogram 1	1	68.470	182.068	2940.DSG_RAWD_HMS_20_35_ 0__DMY_28_11_15.wav	3.1211	0.1737	1	3	2	2	
24	Waveform 1	1	40.459	177.399	2942.DSG_RAWD_HMS_20_45_ 0__DMY_28_11_15.wav	6.1395	2.1113	2	2	2	2	
24	Spectrogram 1	1	40.459	177.399	2942.DSG_RAWD_HMS_20_45_ 0__DMY_28_11_15.wav	6.1395	2.1113	2	2	2	2	
25	Waveform 1	1	35.791	127.603	2949.DSG_RAWD_HMS_21_20_ 0__DMY_28_11_15.wav	4.7543	0.4394	1	3	2	2	
25	Spectrogram 1	1	35.791	127.603	2949.DSG_RAWD_HMS_21_20_ 0__DMY_28_11_15.wav	4.7543	0.4394	1	3	2	2	
