Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	calls overlap	call cutoff @ end	Notes
1	Waveform 1	1	0.000	333.000	1586.DSG_RAWD_HMS_ 0_ 0_ 0__DMY_12_ 8_15.wav	8.1023	2.9424	2	1	2	1	Best
1	Spectrogram 1	1	0.000	333.000	1586.DSG_RAWD_HMS_ 0_ 0_ 0__DMY_12_ 8_15.wav	8.1023	2.9424	2	1	2	1	Best
2	Waveform 1	1	30.362	186.736	1587.DSG_RAWD_HMS_ 0_ 5_ 0__DMY_12_ 8_15.wav	9.9780	0.6689	2	2	2	1	
2	Spectrogram 1	1	30.362	186.736	1587.DSG_RAWD_HMS_ 0_ 5_ 0__DMY_12_ 8_15.wav	9.9780	0.6689	2	2	2	1	
3	Waveform 1	1	33.736	194.517	1586.DSG_RAWD_HMS_ 0_ 0_ 0__DMY_12_ 8_15.wav	2.8258	0.0012	1	1	2	2	
3	Spectrogram 1	1	33.736	194.517	1586.DSG_RAWD_HMS_ 0_ 0_ 0__DMY_12_ 8_15.wav	2.8258	0.0012	1	1	2	2	
4	Waveform 1	1	32.049	180.511	1589.DSG_RAWD_HMS_ 0_15_ 0__DMY_12_ 8_15.wav	5.9488	2.1847	5	2	1	2	
4	Spectrogram 1	1	32.049	180.511	1589.DSG_RAWD_HMS_ 0_15_ 0__DMY_12_ 8_15.wav	5.9488	2.1847	5	2	1	2	
5	Waveform 1	1	0.000	1518.786	1589.DSG_RAWD_HMS_ 0_15_ 0__DMY_12_ 8_15.wav	0.1331	9.1552	8	1	2	2	
5	Spectrogram 1	1	0.000	1518.786	1589.DSG_RAWD_HMS_ 0_15_ 0__DMY_12_ 8_15.wav	0.1331	9.1552	8	1	2	2	
6	Waveform 1	1	0.000	1518.786	1589.DSG_RAWD_HMS_ 0_15_ 0__DMY_12_ 8_15.wav	0.1029	9.2944	8	1	2	2	
6	Spectrogram 1	1	0.000	1518.786	1589.DSG_RAWD_HMS_ 0_15_ 0__DMY_12_ 8_15.wav	0.1029	9.2944	8	1	2	2	
7	Waveform 1	1	0.000	1257.355	1589.DSG_RAWD_HMS_ 0_15_ 0__DMY_12_ 8_15.wav	0.1089	10.0629	8	2	2	2	
7	Spectrogram 1	1	0.000	1257.355	1589.DSG_RAWD_HMS_ 0_15_ 0__DMY_12_ 8_15.wav	0.1089	10.0629	8	2	2	2	
8	Waveform 1	1	40.483	217.859	1599.DSG_RAWD_HMS_ 1_ 5_ 0__DMY_12_ 8_15.wav	3.4254	7.2288	1	2	2	1	
8	Spectrogram 1	1	40.483	217.859	1599.DSG_RAWD_HMS_ 1_ 5_ 0__DMY_12_ 8_15.wav	3.4254	7.2288	1	2	2	1	
