Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	0.061885065	10.916525506	0.000	1611.721	0501.DSG_RAWD_HMS_ 1_20_ 0__DMY_ 3_ 9_11.wav	10.8546	0.0619	28	1	1	1	
2	Spectrogram 1	1	11.015524130	21.932049636	0.000	1611.721	0502.DSG_RAWD_HMS_ 1_30_ 0__DMY_ 3_ 9_11.wav	10.9165	0.0382	28	1	1	1	
3	Spectrogram 1	1	21.993914279	32.873308745	0.000	1606.025	0503.DSG_RAWD_HMS_ 1_40_ 0__DMY_ 3_ 9_11.wav	10.8794	0.0394	28	1	1	1	
4	Spectrogram 1	1	32.959936992	43.876462498	0.000	1645.891	0504.DSG_RAWD_HMS_ 1_50_ 0__DMY_ 3_ 9_11.wav	10.9165	0.0281	28	1	1	1	
5	Spectrogram 1	1	43.925948103	54.830096596	0.000	1657.282	0505.DSG_RAWD_HMS_ 2_ 0_ 0__DMY_ 3_ 9_11.wav	10.9041	0.0168	28	1	1	1	
6	Spectrogram 1	1	54.966233634	65.895136153	0.000	1662.977	0506.DSG_RAWD_HMS_ 2_10_ 0__DMY_ 3_ 9_11.wav	10.9289	0.0798	28	1	1	1	
7	Spectrogram 1	1	66.018895627	77.121076329	0.000	1680.062	0507.DSG_RAWD_HMS_ 2_20_ 0__DMY_ 3_ 9_11.wav	11.1022	0.0733	28	1	1	1	
8	Spectrogram 1	1	77.232446810	88.272742447	0.000	1685.757	0508.DSG_RAWD_HMS_ 2_30_ 0__DMY_ 3_ 9_11.wav	11.0403	0.0638	28	1	1	1	
9	Spectrogram 1	1	88.322229337	99.511049130	0.000	1685.757	0509.DSG_RAWD_HMS_ 2_40_ 0__DMY_ 3_ 9_11.wav	11.1888	0.0125	28	1	1	1	
10	Spectrogram 1	1	99.597679595	110.477074062	0.000	1657.282	0510.DSG_RAWD_HMS_ 2_50_ 0__DMY_ 3_ 9_11.wav	10.8794	0.0649	28	1	1	1	
11	Spectrogram 1	1	110.551327692	121.678262420	0.000	1685.757	0511.DSG_RAWD_HMS_ 3_ 0_ 0__DMY_ 3_ 9_11.wav	11.1269	0.0412	28	1	1	1	
12	Spectrogram 1	1	121.777266584	132.681415077	0.000	1697.147	0512.DSG_RAWD_HMS_ 3_10_ 0__DMY_ 3_ 9_11.wav	10.9041	0.0441	28	1	1	1	
