Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	0.000000000	11.091395042	193.634	677.720	1501.DSG_RAWD_HMS_ 0_ 0_ 0__DMY_10_ 9_11.wav	11.0914	0.0000	28	3	1	1	
2	Spectrogram 1	1	11.161497470	22.077673001	142.378	1025.123	1502.DSG_RAWD_HMS_ 0_10_ 0__DMY_10_ 9_11.wav	10.9162	0.0204	28	3	1	1	
3	Spectrogram 1	1	22.200338160	33.046425886	113.903	842.879	1503.DSG_RAWD_HMS_ 0_20_ 0__DMY_10_ 9_11.wav	10.8461	0.0819	28	2	1	1	
4	Spectrogram 1	1	33.204149647	44.015193471	108.207	842.879	1504.DSG_RAWD_HMS_ 0_30_ 0__DMY_10_ 9_11.wav	10.8110	0.1085	28	2	1	1	
5	Spectrogram 1	1	44.137861601	55.054037132	45.561	979.562	1505.DSG_RAWD_HMS_ 0_40_ 0__DMY_10_ 9_11.wav	10.9162	0.0649	28	2	1	1	
6	Spectrogram 1	1	55.334402060	65.935182471	79.732	1224.452	1506.DSG_RAWD_HMS_ 0_50_ 0__DMY_10_ 9_11.wav	10.6008	0.2842	28	2	1	1	
7	Spectrogram 1	1	66.127942822	76.886348477	0.000	1617.416	1507.DSG_RAWD_HMS_ 1_ 0_ 0__DMY_10_ 9_11.wav	10.7584	0.1004	28	2	1	1	
8	Spectrogram 1	1	77.044054873	87.925186501	0.000	1543.379	1508.DSG_RAWD_HMS_ 1_10_ 0__DMY_10_ 9_11.wav	10.8811	0.0393	28	2	1	1	
9	Spectrogram 1	1	88.030332300	98.858913233	0.000	1594.635	1509.DSG_RAWD_HMS_ 1_20_ 0__DMY_10_ 9_11.wav	10.8286	0.0483	28	2	1	1	
10	Spectrogram 1	1	99.034132744	109.897742421	0.000	1623.111	1510.DSG_RAWD_HMS_ 1_30_ 0__DMY_10_ 9_11.wav	10.8636	0.0748	28	1	1	1	
11	Spectrogram 1	1	109.985373503	120.796417327	0.000	1600.330	1511.DSG_RAWD_HMS_ 1_40_ 0__DMY_10_ 9_11.wav	10.8110	0.0487	28	1	1	1	
12	Spectrogram 1	1	120.936614872	131.765180647	0.000	1600.330	1512.DSG_RAWD_HMS_ 1_50_ 0__DMY_10_ 9_11.wav	10.8286	0.0227	28	1	1	1	
