Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	738.129018584	749.135598016	142.378	672.025	1068.DSG_RAWD_HMS_23_50_ 0__DMY_ 6_ 9_11.wav	11.0066	0.0298	28	3	1	1	
2	Spectrogram 1	1	749.258087771	760.037186230	159.464	831.488	1069.DSG_RAWD_HMS_ 0_ 0_ 0__DMY_ 7_ 9_11.wav	10.7791	0.0997	28	3	1	1	
3	Spectrogram 1	1	760.212195321	771.043789389	165.159	820.098	1070.DSG_RAWD_HMS_ 0_10_ 0__DMY_ 7_ 9_11.wav	10.8316	0.0765	28	3	1	1	
4	Spectrogram 1	1	771.148780608	782.312846868	148.073	911.220	1071.DSG_RAWD_HMS_ 0_20_ 0__DMY_ 7_ 9_11.wav	11.1641	0.0358	28	2	1	1	
5	Spectrogram 1	1	782.400339550	793.441930521	85.427	1116.245	1072.DSG_RAWD_HMS_ 0_30_ 0__DMY_ 7_ 9_11.wav	11.0416	0.0643	28	2	1	1	
6	Spectrogram 1	1	793.564420276	804.396014344	108.207	1104.854	1073.DSG_RAWD_HMS_ 0_40_ 0__DMY_ 7_ 9_11.wav	10.8316	0.0873	28	2	1	1	
7	Spectrogram 1	1	804.571025875	815.367622870	96.817	1150.415	1074.DSG_RAWD_HMS_ 0_50_ 0__DMY_ 7_ 9_11.wav	10.7966	0.1166	28	2	1	1	
8	Spectrogram 1	1	815.437617016	828.334063999	0.000	1520.599	1075.DSG_RAWD_HMS_ 1_ 0_ 0__DMY_ 7_ 9_11.wav	12.8964	0.0059	28	1	1	1	
9	Spectrogram 1	1	828.456553754	839.288147822	0.000	1526.294	1076.DSG_RAWD_HMS_ 1_10_ 0__DMY_ 7_ 9_11.wav	10.8316	0.0815	28	1	1	1	
10	Spectrogram 1	1	839.419419472	850.268512076	0.000	1549.074	1077.DSG_RAWD_HMS_ 1_20_ 0__DMY_ 7_ 9_11.wav	10.8491	0.0671	28	1	1	1	
11	Spectrogram 1	1	850.391001831	861.292590045	0.000	1566.160	1078.DSG_RAWD_HMS_ 1_30_ 0__DMY_ 7_ 9_11.wav	10.9016	0.0614	28	1	1	1	
12	Spectrogram 1	1	861.450096363	872.246693358	0.000	1594.635	1079.DSG_RAWD_HMS_ 1_40_ 0__DMY_ 7_ 9_11.wav	10.7966	0.1432	28	1	1	1	
13	Spectrogram 1	1	872.334206121	883.445776772	0.000	2050.245	1080.DSG_RAWD_HMS_ 1_50_ 0__DMY_ 7_ 9_11.wav	11.1116	0.0500	28	1	1	1	
14	Spectrogram 1	1	883.603263600	894.627341569	0.000	1657.282	1081.DSG_RAWD_HMS_ 2_ 0_ 0__DMY_ 7_ 9_11.wav	11.0241	0.0961	28	1	1	1	
15	Spectrogram 1	1	894.802349170	905.598946165	0.000	1708.538	1082.DSG_RAWD_HMS_ 2_10_ 0__DMY_ 7_ 9_11.wav	10.7966	0.0721	28	1	1	1	
16	Spectrogram 1	1	905.791450755	916.640543360	0.000	1645.891	1083.DSG_RAWD_HMS_ 2_20_ 0__DMY_ 7_ 9_11.wav	10.8491	0.0839	28	1	1	1	
17	Spectrogram 1	1	916.745553443	927.577147510	0.000	1623.111	1084.DSG_RAWD_HMS_ 2_30_ 0__DMY_ 7_ 9_11.wav	10.8316	0.0608	28	1	1	1	
18	Spectrogram 1	1	927.699657955	938.828727143	0.000	1628.806	1085.DSG_RAWD_HMS_ 2_40_ 0__DMY_ 7_ 9_11.wav	11.1291	0.0376	28	1	1	1	
19	Spectrogram 1	1	938.968737950	949.817830554	0.000	1617.416	1086.DSG_RAWD_HMS_ 2_50_ 0__DMY_ 7_ 9_11.wav	10.8491	0.0836	28	1	1	1	
20	Spectrogram 1	1	949.905323236	960.771914377	0.000	1600.330	1087.DSG_RAWD_HMS_ 3_ 0_ 0__DMY_ 7_ 9_11.wav	10.8666	0.0429	28	1	1	1	
21	Spectrogram 1	1	960.894431593	971.726025661	0.000	1600.330	1088.DSG_RAWD_HMS_ 3_10_ 0__DMY_ 7_ 9_11.wav	10.8316	0.0548	28	1	1	1	
22	Spectrogram 1	1	971.918509562	982.750103629	0.000	1526.294	1089.DSG_RAWD_HMS_ 3_20_ 0__DMY_ 7_ 9_11.wav	10.8316	0.1015	28	1	1	1	
23	Spectrogram 1	1	982.925113390	993.721710384	0.000	1628.806	1090.DSG_RAWD_HMS_ 3_30_ 0__DMY_ 7_ 9_11.wav	10.7966	0.1309	28	1	1	1	
24	Spectrogram 1	1	993.896715222	1004.728309289	79.732	1036.513	1091.DSG_RAWD_HMS_ 3_40_ 0__DMY_ 7_ 9_11.wav	10.8316	0.1252	28	2	1	1	
25	Spectrogram 1	1	1004.850819126	1015.647416121	74.037	1013.732	1092.DSG_RAWD_HMS_ 3_50_ 0__DMY_ 7_ 9_11.wav	10.7966	0.1020	28	2	1	1	
26	Spectrogram 1	1	1015.822422784	1026.654016851	102.512	956.781	1093.DSG_RAWD_HMS_ 4_ 0_ 0__DMY_ 7_ 9_11.wav	10.8316	0.0963	28	2	1	1	
27	Spectrogram 1	1	1026.724010997	1037.625599211	102.512	939.696	1094.DSG_RAWD_HMS_ 4_10_ 0__DMY_ 7_ 9_11.wav	10.9016	0.0207	28	2	1	1	
28	Spectrogram 1	1	1037.783086039	1048.562184497	102.512	865.659	1095.DSG_RAWD_HMS_ 4_20_ 0__DMY_ 7_ 9_11.wav	10.7791	0.1024	28	2	1	1	
29	Spectrogram 1	1	1048.737187408	1059.603778549	125.293	854.269	1096.DSG_RAWD_HMS_ 4_30_ 0__DMY_ 7_ 9_11.wav	10.8666	0.0793	28	2	1	1	
30	Spectrogram 1	1	1059.743766840	1070.592859445	125.293	939.696	1097.DSG_RAWD_HMS_ 4_40_ 0__DMY_ 7_ 9_11.wav	10.8491	0.1086	28	2	1	1	
31	Spectrogram 1	1	1070.680371785	1081.581959999	125.293	865.659	1098.DSG_RAWD_HMS_ 4_50_ 0__DMY_ 7_ 9_11.wav	10.9016	0.0679	28	2	1	1	
