Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	0.087297560	10.912195043	0.000	1799.660	0501.DSG_RAWD_HMS_ 2_10_ 0__DMY_10_ 7_11.wav	10.8249	0.0873	28	1	1	1	
2	Spectrogram 1	1	11.016952115	21.981525694	0.000	1799.660	0502.DSG_RAWD_HMS_ 2_20_ 0__DMY_10_ 7_11.wav	10.9646	0.0397	28	1	1	1	
3	Spectrogram 1	1	22.068839968	32.981035011	0.000	1822.440	0503.DSG_RAWD_HMS_ 2_30_ 0__DMY_10_ 7_11.wav	10.9122	0.0324	28	1	1	1	
4	Spectrogram 1	1	33.085805594	43.928162588	0.000	1822.440	0504.DSG_RAWD_HMS_ 2_40_ 0__DMY_10_ 7_11.wav	10.8424	0.0720	28	1	1	1	
5	Spectrogram 1	1	44.032935068	54.892751575	0.000	1776.879	0505.DSG_RAWD_HMS_ 2_50_ 0__DMY_10_ 7_11.wav	10.8598	0.0419	28	1	1	1	
6	Spectrogram 1	1	55.032443989	65.909720008	0.000	1845.221	0506.DSG_RAWD_HMS_ 3_ 0_ 0__DMY_10_ 7_11.wav	10.8773	0.0641	28	1	1	1	
7	Spectrogram 1	1	66.014495295	76.839392777	0.000	1754.099	0507.DSG_RAWD_HMS_ 3_10_ 0__DMY_10_ 7_11.wav	10.8249	0.0689	28	1	1	1	
8	Spectrogram 1	1	76.979085723	87.838902229	0.000	1868.001	0508.DSG_RAWD_HMS_ 3_20_ 0__DMY_10_ 7_11.wav	10.8598	0.0562	28	1	1	1	
9	Spectrogram 1	1	98.908262784	109.750619779	0.000	2095.806	0510.DSG_RAWD_HMS_ 3_40_ 0__DMY_10_ 7_11.wav	10.8424	0.0308	28	1	1	1	
10	Spectrogram 1	1	109.907768745	120.732666227	0.000	1822.440	0511.DSG_RAWD_HMS_ 3_50_ 0__DMY_10_ 7_11.wav	10.8249	0.0530	28	1	1	1	
11	Spectrogram 1	1	120.872366003	131.749642022	0.000	1890.782	0512.DSG_RAWD_HMS_ 4_ 0_ 0__DMY_10_ 7_11.wav	10.8773	0.0404	28	1	1	1	
12	Spectrogram 1	1	131.871879174	142.731695680	0.000	1845.221	0513.DSG_RAWD_HMS_ 4_10_ 0__DMY_10_ 7_11.wav	10.8598	0.0626	28	1	1	1	
