Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	110.389122165	121.269284428	0.000	1868.557	1511.DSG_RAWD_HMS_ 2_30_ 0__DMY_17_ 7_11.wav	10.8802	0.0429	28	1	1	1	
2	Spectrogram 1	1	121.426983095	132.359706528	0.000	1924.936	1512.DSG_RAWD_HMS_ 2_40_ 0__DMY_17_ 7_11.wav	10.9327	0.1035	28	1	1	1	
3	Spectrogram 1	1	132.464848899	143.309970381	8.054	1844.394	1513.DSG_RAWD_HMS_ 2_50_ 0__DMY_17_ 7_11.wav	10.8451	0.0821	28	1	1	1	
4	Spectrogram 1	1	143.450149116	154.330311378	0.000	1836.340	1514.DSG_RAWD_HMS_ 3_ 0_ 0__DMY_17_ 7_11.wav	10.8802	0.0901	28	1	1	1	
5	Spectrogram 1	1	154.470489428	165.578416762	0.000	1924.936	1515.DSG_RAWD_HMS_ 3_10_ 0__DMY_17_ 7_11.wav	11.1079	0.0513	28	1	1	1	
6	Spectrogram 1	1	165.701075334	176.598757987	0.000	1852.448	1516.DSG_RAWD_HMS_ 3_20_ 0__DMY_17_ 7_11.wav	10.8977	0.0588	28	1	1	1	
7	Spectrogram 1	1	176.773975749	187.549015671	0.000	1892.719	1517.DSG_RAWD_HMS_ 3_30_ 0__DMY_17_ 7_11.wav	10.7750	0.1545	28	1	1	1	
8	Spectrogram 1	1	187.671682164	198.516803646	8.054	1900.773	1518.DSG_RAWD_HMS_ 3_40_ 0__DMY_17_ 7_11.wav	10.8451	0.0749	28	1	1	1	
9	Spectrogram 1	1	198.621943656	209.607228259	0.000	1932.990	1519.DSG_RAWD_HMS_ 3_50_ 0__DMY_17_ 7_11.wav	10.9853	0.0479	28	1	1	1	
10	Spectrogram 1	1	209.694849098	220.785256042	0.000	1941.044	1520.DSG_RAWD_HMS_ 4_ 0_ 0__DMY_17_ 7_11.wav	11.0904	0.0616	28	1	1	1	
11	Spectrogram 1	1	231.945781712	242.703301244	0.000	1957.152	1522.DSG_RAWD_HMS_ 4_20_ 0__DMY_17_ 7_11.wav	10.7575	0.1122	28	1	1	1	
12	Spectrogram 1	1	242.931088250	253.933893243	0.000	2021.585	1523.DSG_RAWD_HMS_ 4_30_ 0__DMY_17_ 7_11.wav	11.0028	0.1202	28	1	1	1	
13	Spectrogram 1	1	254.161678421	264.884157173	0.000	1916.881	1524.DSG_RAWD_HMS_ 4_40_ 0__DMY_17_ 7_11.wav	10.7225	0.1278	28	1	1	1	
14	Spectrogram 1	1	265.111941589	275.957063071	0.000	1932.990	1525.DSG_RAWD_HMS_ 4_50_ 0__DMY_17_ 7_11.wav	10.8451	0.1007	28	1	1	1	
15	Spectrogram 1	1	276.097243252	286.854762784	0.000	1949.098	1526.DSG_RAWD_HMS_ 5_ 0_ 0__DMY_17_ 7_11.wav	10.7575	0.1088	28	1	1	1	
16	Spectrogram 1	1	286.994944641	297.857586513	0.000	1941.044	1527.DSG_RAWD_HMS_ 5_10_ 0__DMY_17_ 7_11.wav	10.8626	0.0292	28	1	1	1	
17	Spectrogram 1	1	297.980241278	308.877923931	0.000	1932.990	1528.DSG_RAWD_HMS_ 5_20_ 0__DMY_17_ 7_11.wav	10.8977	0.0372	28	1	1	1	
18	Spectrogram 1	1	308.948021942	319.915786155	0.000	1932.990	1529.DSG_RAWD_HMS_ 5_30_ 0__DMY_17_ 7_11.wav	10.9678	0.0277	28	1	1	1	
19	Spectrogram 1	1	320.073490229	330.953652492	0.000	1812.178	1530.DSG_RAWD_HMS_ 5_40_ 0__DMY_17_ 7_11.wav	10.8802	0.0940	28	1	1	1	
20	Spectrogram 1	1	331.076309084	341.938950957	0.000	1868.557	1531.DSG_RAWD_HMS_ 5_50_ 0__DMY_17_ 7_11.wav	10.8626	0.0376	28	1	1	1	
21	Spectrogram 1	1	342.079137155	352.941779027	0.000	1796.070	1532.DSG_RAWD_HMS_ 6_ 0_ 0__DMY_17_ 7_11.wav	10.8626	0.0631	28	1	1	1	
22	Spectrogram 1	1	353.081958523	363.927080005	0.000	1739.691	1533.DSG_RAWD_HMS_ 6_10_ 0__DMY_17_ 7_11.wav	10.8451	0.0887	28	1	1	1	
23	Spectrogram 1	1	364.014699015	374.929902058	0.000	1747.745	1534.DSG_RAWD_HMS_ 6_20_ 0__DMY_17_ 7_11.wav	10.9152	0.0441	28	1	1	1	
24	Spectrogram 1	1	375.070087723	386.178015057	0.000	1739.691	1535.DSG_RAWD_HMS_ 6_30_ 0__DMY_17_ 7_11.wav	11.1079	0.0403	28	1	1	1	
25	Spectrogram 1	1	386.265634067	397.145796330	0.000	1707.474	1536.DSG_RAWD_HMS_ 6_40_ 0__DMY_17_ 7_11.wav	10.8802	0.0128	28	1	1	1	
26	Spectrogram 1	1	397.303500556	408.183662819	0.000	1707.474	1537.DSG_RAWD_HMS_ 6_50_ 0__DMY_17_ 7_11.wav	10.8802	0.0734	28	1	1	1	
27	Spectrogram 1	1	408.358883171	419.186484263	0.000	1224.227	1538.DSG_RAWD_HMS_ 7_ 0_ 0__DMY_17_ 7_11.wav	10.8276	0.0696	28	1	1	1	
28	Spectrogram 1	1	419.361702178	430.241864440	24.162	1192.010	1539.DSG_RAWD_HMS_ 7_10_ 0__DMY_17_ 7_11.wav	10.8802	0.0951	28	1	1	1	
29	Spectrogram 1	1	1589.279034474	1600.071594786	0.000	1183.956	1645.DSG_RAWD_HMS_ 0_50_ 0__DMY_18_ 7_11.wav	10.7926	0.1130	28	1	1	1	
30	Spectrogram 1	1	1611.232125940	1622.129808593	0.000	1820.232	1647.DSG_RAWD_HMS_ 1_10_ 0__DMY_18_ 7_11.wav	10.8977	0.1115	28	1	1	1	
31	Spectrogram 1	1	1622.252469602	1633.185193035	0.000	1836.340	1648.DSG_RAWD_HMS_ 1_20_ 0__DMY_18_ 7_11.wav	10.9327	0.0726	28	1	1	1	
32	Spectrogram 1	1	1633.237776140	1644.170499573	0.000	1924.936	1648.DSG_RAWD_HMS_ 1_20_ 0__DMY_18_ 7_11.wav	10.9327	11.0579	28	1	1	1	
33	Spectrogram 1	1	1644.275635317	1655.120756800	0.000	1884.665	1650.DSG_RAWD_HMS_ 1_40_ 0__DMY_18_ 7_11.wav	10.8451	0.0593	28	1	1	1	
34	Spectrogram 1	1	1655.278481092	1666.123602574	0.000	1868.557	1651.DSG_RAWD_HMS_ 1_50_ 0__DMY_18_ 7_11.wav	10.8451	0.0849	28	1	1	1	
35	Spectrogram 1	1	1666.246258100	1677.038818412	0.000	1828.286	1652.DSG_RAWD_HMS_ 2_ 0_ 0__DMY_18_ 7_11.wav	10.7926	0.0754	28	1	1	1	
36	Spectrogram 1	1	1677.301646807	1688.164288680	0.000	1836.340	1653.DSG_RAWD_HMS_ 2_10_ 0__DMY_18_ 7_11.wav	10.8626	0.1535	28	1	1	1	
37	Spectrogram 1	1	1688.321991688	1699.114552000	0.000	1860.503	1654.DSG_RAWD_HMS_ 2_20_ 0__DMY_18_ 7_11.wav	10.7926	0.1146	28	1	1	1	
38	Spectrogram 1	1	1699.307294569	1710.099854881	0.000	1981.314	1655.DSG_RAWD_HMS_ 2_30_ 0__DMY_18_ 7_11.wav	10.7926	0.1227	28	1	1	1	
39	Spectrogram 1	1	1710.240041155	1721.067642247	0.000	1997.423	1656.DSG_RAWD_HMS_ 2_40_ 0__DMY_18_ 7_11.wav	10.8276	0.0781	28	1	1	1	
