Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	1268.223425760	1279.062439040	0.000	1240.335	1366.DSG_RAWD_HMS_ 2_20_ 0__DMY_16_ 7_11.wav	10.8390	0.0199	28	1	1	1	
2	Spectrogram 1	1	1279.290075591	1290.199119545	16.108	1224.227	1367.DSG_RAWD_HMS_ 2_30_ 0__DMY_16_ 7_11.wav	10.9090	0.1093	28	1	1	1	
3	Spectrogram 1	1	1290.356734999	1301.195736937	0.000	1216.173	1368.DSG_RAWD_HMS_ 2_40_ 0__DMY_16_ 7_11.wav	10.8390	0.1167	28	1	1	1	
4	Spectrogram 1	1	1301.353350958	1312.279905416	0.000	1256.443	1369.DSG_RAWD_HMS_ 2_50_ 0__DMY_16_ 7_11.wav	10.9266	0.0542	28	1	1	1	
5	Spectrogram 1	1	1312.420009999	1323.294032945	0.000	1183.956	1370.DSG_RAWD_HMS_ 3_ 0_ 0__DMY_16_ 7_11.wav	10.8740	0.0616	28	1	1	1	
6	Spectrogram 1	1	1323.521684643	1334.325665573	0.000	1192.010	1371.DSG_RAWD_HMS_ 3_10_ 0__DMY_16_ 7_11.wav	10.8040	0.1041	28	1	1	1	
7	Spectrogram 1	1	1334.483272136	1345.287253065	0.000	1175.902	1372.DSG_RAWD_HMS_ 3_20_ 0__DMY_16_ 7_11.wav	10.8040	0.0884	28	1	1	1	
8	Spectrogram 1	1	1345.444864272	1356.196313689	0.000	1232.281	1373.DSG_RAWD_HMS_ 3_30_ 0__DMY_16_ 7_11.wav	10.7514	0.0727	28	1	1	1	
9	Spectrogram 1	1	1356.406454657	1367.455582641	0.000	1224.227	1374.DSG_RAWD_HMS_ 3_40_ 0__DMY_16_ 7_11.wav	11.0491	0.0570	28	1	1	1	
10	Spectrogram 1	1	1367.718260295	1378.487220217	0.000	1216.173	1375.DSG_RAWD_HMS_ 3_50_ 0__DMY_16_ 7_11.wav	10.7690	0.1458	28	1	1	1	
11	Spectrogram 1	1	1378.767407766	1389.571388696	0.000	1200.064	1376.DSG_RAWD_HMS_ 4_ 0_ 0__DMY_16_ 7_11.wav	10.8040	0.1357	28	1	1	1	
12	Spectrogram 1	1	1389.816545039	1400.585504961	0.000	1224.227	1377.DSG_RAWD_HMS_ 4_10_ 0__DMY_16_ 7_11.wav	10.7690	0.1257	28	1	1	1	
13	Spectrogram 1	1	1400.778138696	1411.582119626	0.000	1208.119	1378.DSG_RAWD_HMS_ 4_20_ 0__DMY_16_ 7_11.wav	10.8040	0.1100	28	1	1	1	
14	Spectrogram 1	1	1411.669690414	1422.491181847	0.000	1192.010	1379.DSG_RAWD_HMS_ 4_30_ 0__DMY_16_ 7_11.wav	10.8215	0.0243	28	1	1	1	
15	Spectrogram 1	1	1422.718836667	1433.487796589	0.000	1143.686	1380.DSG_RAWD_HMS_ 4_40_ 0__DMY_16_ 7_11.wav	10.7690	0.0961	28	1	1	1	
16	Spectrogram 1	1	1433.662921114	1444.519433556	0.000	1200.064	1381.DSG_RAWD_HMS_ 4_50_ 0__DMY_16_ 7_11.wav	10.8565	0.0629	28	1	1	1	
17	Spectrogram 1	1	1444.729580916	1455.568582853	0.000	1143.686	1382.DSG_RAWD_HMS_ 5_ 0_ 0__DMY_16_ 7_11.wav	10.8390	0.0704	28	1	1	1	
18	Spectrogram 1	1	1466.792856067	1477.666879013	0.000	1143.686	1384.DSG_RAWD_HMS_ 5_20_ 0__DMY_16_ 7_11.wav	10.8740	0.0972	28	1	1	1	
19	Spectrogram 1	1	1477.841997449	1488.593446867	0.000	1175.902	1385.DSG_RAWD_HMS_ 5_30_ 0__DMY_16_ 7_11.wav	10.7514	0.0871	28	1	1	1	
20	Spectrogram 1	1	1488.838613408	1499.590062826	0.000	1159.794	1386.DSG_RAWD_HMS_ 5_40_ 0__DMY_16_ 7_11.wav	10.7514	0.1065	28	1	1	1	
21	Spectrogram 1	1	1499.747676239	1510.656720192	0.000	1167.848	1387.DSG_RAWD_HMS_ 5_50_ 0__DMY_16_ 7_11.wav	10.9090	0.0382	28	1	1	1	
22	Spectrogram 1	1	1510.884377447	1521.775910896	0.000	1248.389	1388.DSG_RAWD_HMS_ 6_ 0_ 0__DMY_16_ 7_11.wav	10.8915	0.1157	28	1	1	1	
23	Spectrogram 1	1	1521.968550188	1532.825062630	0.000	1264.497	1389.DSG_RAWD_HMS_ 6_10_ 0__DMY_16_ 7_11.wav	10.8565	0.1407	28	1	1	1	
24	Spectrogram 1	1	1532.930198921	1543.786711363	0.000	1192.010	1390.DSG_RAWD_HMS_ 6_20_ 0__DMY_16_ 7_11.wav	10.8565	0.0432	28	1	1	1	
25	Spectrogram 1	1	1544.049396933	1554.958440887	0.000	1216.173	1391.DSG_RAWD_HMS_ 6_30_ 0__DMY_16_ 7_11.wav	10.9090	0.1032	28	1	1	1	
26	Spectrogram 1	1	1555.133562291	1566.112648260	0.000	1103.415	1392.DSG_RAWD_HMS_ 6_40_ 0__DMY_16_ 7_11.wav	10.9791	0.1281	28	1	1	1	
27	Spectrogram 1	1	1566.270258628	1577.074239558	0.000	1071.198	1393.DSG_RAWD_HMS_ 6_50_ 0__DMY_16_ 7_11.wav	10.8040	0.0418	28	1	1	1	
28	Spectrogram 1	1	1577.249365910	1588.123388856	0.000	1159.794	1394.DSG_RAWD_HMS_ 7_ 0_ 0__DMY_16_ 7_11.wav	10.8740	0.0436	28	1	1	1	
