Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	319.723348286	330.548178646	187.939	609.378	0780.DSG_RAWD_HMS_23_50_ 0__DMY_ 4_ 9_11.wav	10.8248	0.0715	28	3	1	1	
2	Spectrogram 1	1	330.688085911	341.757742807	148.073	962.476	0781.DSG_RAWD_HMS_ 0_ 0_ 0__DMY_ 5_ 9_11.wav	11.0697	0.0590	28	3	1	1	
3	Spectrogram 1	1	341.880156074	352.739961654	148.073	939.696	0782.DSG_RAWD_HMS_ 0_10_ 0__DMY_ 5_ 9_11.wav	10.8598	0.1099	28	2	1	1	
4	Spectrogram 1	1	352.809930727	363.687223916	119.598	1116.245	0783.DSG_RAWD_HMS_ 0_20_ 0__DMY_ 5_ 9_11.wav	10.8773	0.0624	28	2	1	1	
5	Spectrogram 1	1	363.792166602	374.739410229	102.512	1099.159	0784.DSG_RAWD_HMS_ 0_30_ 0__DMY_ 5_ 9_11.wav	10.9472	0.0674	28	2	1	1	
6	Spectrogram 1	1	374.844354131	385.721647321	68.342	1195.976	0785.DSG_RAWD_HMS_ 0_40_ 0__DMY_ 5_ 9_11.wav	10.8773	0.0604	28	2	1	1	
7	Spectrogram 1	1	385.791620260	396.668913450	62.646	1526.294	0786.DSG_RAWD_HMS_ 0_50_ 0__DMY_ 5_ 9_11.wav	10.8773	0.0303	28	1	1	1	
8	Spectrogram 1	1	396.773858568	407.703614586	74.037	1531.989	0787.DSG_RAWD_HMS_ 1_ 0_ 0__DMY_ 5_ 9_11.wav	10.9298	0.0353	28	1	1	1	
9	Spectrogram 1	1	407.791072703	418.633390673	56.951	1509.208	0788.DSG_RAWD_HMS_ 1_10_ 0__DMY_ 5_ 9_11.wav	10.8423	0.0752	28	1	1	1	
10	Spectrogram 1	1	418.738332751	429.633113550	0.000	1520.599	0789.DSG_RAWD_HMS_ 1_20_ 0__DMY_ 5_ 9_11.wav	10.8948	0.0452	28	1	1	1	
11	Spectrogram 1	1	429.703079800	440.597860599	0.000	1514.903	0790.DSG_RAWD_HMS_ 1_30_ 0__DMY_ 5_ 9_11.wav	10.8948	0.0327	28	1	1	1	
12	Spectrogram 1	1	440.755269762	451.545124903	0.000	1657.282	0791.DSG_RAWD_HMS_ 1_40_ 0__DMY_ 5_ 9_11.wav	10.7899	0.1076	28	1	1	1	
13	Spectrogram 1	1	451.720019852	462.562337822	0.000	1617.416	0792.DSG_RAWD_HMS_ 1_50_ 0__DMY_ 5_ 9_11.wav	10.8423	0.0951	28	1	1	1	
14	Spectrogram 1	1	462.649799588	473.527092777	0.000	1640.196	0793.DSG_RAWD_HMS_ 2_ 0_ 0__DMY_ 5_ 9_11.wav	10.8773	0.0476	28	1	1	1	
15	Spectrogram 1	1	473.614546637	484.684203532	0.000	1628.806	0794.DSG_RAWD_HMS_ 2_10_ 0__DMY_ 5_ 9_11.wav	11.0697	0.0350	28	1	1	1	
16	Spectrogram 1	1	484.824126302	495.666444272	0.000	1657.282	0795.DSG_RAWD_HMS_ 2_20_ 0__DMY_ 5_ 9_11.wav	10.8423	0.1035	28	1	1	1	
17	Spectrogram 1	1	495.841342262	506.613709793	0.000	1680.062	0796.DSG_RAWD_HMS_ 2_30_ 0__DMY_ 5_ 9_11.wav	10.7724	0.1434	28	1	1	1	
18	Spectrogram 1	1	506.771118348	517.735849586	0.000	1668.672	0797.DSG_RAWD_HMS_ 2_40_ 0__DMY_ 5_ 9_11.wav	10.9647	0.0959	28	1	1	1	
19	Spectrogram 1	1	517.875761182	529.015368516	0.000	1708.538	0798.DSG_RAWD_HMS_ 2_50_ 0__DMY_ 5_ 9_11.wav	11.1396	0.0594	28	1	1	1	
20	Spectrogram 1	1	529.120308314	539.962626284	0.000	1668.672	0799.DSG_RAWD_HMS_ 3_ 0_ 0__DMY_ 5_ 9_11.wav	10.8423	0.0809	28	1	1	1	
21	Spectrogram 1	1	540.172490751	550.979833502	0.000	1731.318	0800.DSG_RAWD_HMS_ 3_10_ 0__DMY_ 5_ 9_11.wav	10.8073	0.1559	28	1	1	1	
22	Spectrogram 1	1	551.084773984	561.927091954	0.000	1708.538	0801.DSG_RAWD_HMS_ 3_20_ 0__DMY_ 5_ 9_11.wav	10.8423	0.0909	28	1	1	1	
23	Spectrogram 1	1	562.032031828	572.856862189	0.000	1668.672	0802.DSG_RAWD_HMS_ 3_30_ 0__DMY_ 5_ 9_11.wav	10.8248	0.0608	28	1	1	1	
24	Spectrogram 1	1	573.031747560	583.874065530	0.000	1657.282	0803.DSG_RAWD_HMS_ 3_40_ 0__DMY_ 5_ 9_11.wav	10.8423	0.0833	28	1	1	1	
