Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	1033.427732974	1044.338952407	0.000	1151.740	0345.DSG_RAWD_HMS_ 0_10_ 0__DMY_ 9_ 7_11.wav	10.9112	0.0069	28	1	1	1	
2	Spectrogram 1	1	1044.530991085	1055.267631007	0.000	1200.064	0346.DSG_RAWD_HMS_ 0_20_ 0__DMY_ 9_ 7_11.wav	10.7366	0.1329	28	1	1	1	
3	Spectrogram 1	1	1055.494591431	1066.248689304	0.000	1208.119	0347.DSG_RAWD_HMS_ 0_30_ 0__DMY_ 9_ 7_11.wav	10.7541	0.1192	28	1	1	1	
4	Spectrogram 1	1	1066.370901186	1077.247204716	0.000	1224.227	0348.DSG_RAWD_HMS_ 0_40_ 0__DMY_ 9_ 7_11.wav	10.8763	0.0183	28	1	1	1	
5	Spectrogram 1	1	1077.351962974	1088.210808553	0.000	1288.660	0349.DSG_RAWD_HMS_ 0_50_ 0__DMY_ 9_ 7_11.wav	10.8588	0.0220	28	1	1	1	
6	Spectrogram 1	1	1088.350480132	1099.226783663	0.000	1312.822	0350.DSG_RAWD_HMS_ 1_ 0_ 0__DMY_ 9_ 7_11.wav	10.8763	0.0433	28	1	1	1	
7	Spectrogram 1	1	1099.314076911	1110.207838393	0.000	1312.822	0351.DSG_RAWD_HMS_ 1_10_ 0__DMY_ 9_ 7_11.wav	10.8938	0.0296	28	1	1	1	
8	Spectrogram 1	1	1110.364968075	1121.206355704	0.000	1320.876	0352.DSG_RAWD_HMS_ 1_20_ 0__DMY_ 9_ 7_11.wav	10.8414	0.1032	28	1	1	1	
9	Spectrogram 1	1	1121.328571608	1132.239791041	0.000	1932.990	0353.DSG_RAWD_HMS_ 1_30_ 0__DMY_ 9_ 7_11.wav	10.9112	0.0076	28	1	1	1	
10	Spectrogram 1	1	1132.396921936	1143.220851613	0.000	1932.990	0354.DSG_RAWD_HMS_ 1_40_ 0__DMY_ 9_ 7_11.wav	10.8239	0.0987	28	1	1	1	
11	Spectrogram 1	1	1143.360519702	1154.097159624	24.162	1941.044	0355.DSG_RAWD_HMS_ 1_50_ 0__DMY_ 9_ 7_11.wav	10.7366	0.0850	28	1	1	1	
12	Spectrogram 1	1	1154.254290368	1165.200425703	0.000	1932.990	0356.DSG_RAWD_HMS_ 2_ 0_ 0__DMY_ 9_ 7_11.wav	10.9461	0.0015	28	1	1	1	
13	Spectrogram 1	1	1165.392463165	1176.181476940	0.000	1924.936	0357.DSG_RAWD_HMS_ 2_10_ 0__DMY_ 9_ 7_11.wav	10.7890	0.0805	28	1	1	1	
14	Spectrogram 1	1	1176.356063051	1187.179992728	0.000	1949.098	0358.DSG_RAWD_HMS_ 2_20_ 0__DMY_ 9_ 7_11.wav	10.8239	0.0668	28	1	1	1	
15	Spectrogram 1	1	1187.302198386	1198.195959867	0.000	1957.152	0359.DSG_RAWD_HMS_ 2_30_ 0__DMY_ 9_ 7_11.wav	10.8938	0.0356	28	1	1	1	
16	Spectrogram 1	1	1198.283251540	1209.142097120	0.000	1965.206	0360.DSG_RAWD_HMS_ 2_40_ 0__DMY_ 9_ 7_11.wav	10.8588	0.0394	28	1	1	1	
