Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	351.748890797	362.603526425	0.000	1095.361	0783.DSG_RAWD_HMS_ 1_10_ 0__DMY_12_ 7_11.wav	10.8546	0.0663	28	1	1	1	
2	Spectrogram 1	1	373.702909041	384.522586100	0.000	692.655	0785.DSG_RAWD_HMS_ 1_30_ 0__DMY_12_ 7_11.wav	10.8197	0.0658	28	1	1	1	
3	Spectrogram 1	1	384.644953248	395.569506014	0.000	1208.119	0786.DSG_RAWD_HMS_ 1_40_ 0__DMY_12_ 7_11.wav	10.9246	0.0306	28	1	1	1	
4	Spectrogram 1	1	395.639468700	406.529062898	0.000	1208.119	0787.DSG_RAWD_HMS_ 1_50_ 0__DMY_12_ 7_11.wav	10.8896	0.0478	28	1	1	1	
5	Spectrogram 1	1	406.651417889	417.541012086	0.000	1272.552	0788.DSG_RAWD_HMS_ 2_ 0_ 0__DMY_12_ 7_11.wav	10.8896	0.0825	28	1	1	1	
6	Spectrogram 1	1	417.628424177	428.465580521	0.000	1272.552	0789.DSG_RAWD_HMS_ 2_10_ 0__DMY_12_ 7_11.wav	10.8372	0.0822	28	1	1	1	
7	Spectrogram 1	1	428.622918395	439.425116170	0.000	1288.660	0790.DSG_RAWD_HMS_ 2_20_ 0__DMY_12_ 7_11.wav	10.8022	0.0994	28	1	1	1	
8	Spectrogram 1	1	439.512536298	450.489526918	1385.309	1385.309	0791.DSG_RAWD_HMS_ 2_30_ 0__DMY_12_ 7_11.wav	10.9770	0.0117	28	1	1	1	
9	Spectrogram 1	1	450.629361193	461.536434675	0.000	1675.258	0792.DSG_RAWD_HMS_ 2_40_ 0__DMY_12_ 7_11.wav	10.9071	0.0694	28	1	1	1	
10	Spectrogram 1	1	461.641332167	472.530926365	0.000	1610.825	0793.DSG_RAWD_HMS_ 2_50_ 0__DMY_12_ 7_11.wav	10.8896	0.0221	28	1	1	1	
11	Spectrogram 1	1	472.670785562	483.507941906	0.000	1610.825	0794.DSG_RAWD_HMS_ 3_ 0_ 0__DMY_12_ 7_11.wav	10.8372	0.0743	28	1	1	1	
12	Spectrogram 1	1	483.630310878	494.519905075	0.000	1643.041	0795.DSG_RAWD_HMS_ 3_10_ 0__DMY_12_ 7_11.wav	10.8896	0.0566	28	1	1	1	
13	Spectrogram 1	1	494.659762981	505.496919325	0.000	1626.933	0796.DSG_RAWD_HMS_ 3_20_ 0__DMY_12_ 7_11.wav	10.8372	0.1087	28	1	1	1	
14	Spectrogram 1	1	505.601802933	516.386521424	0.000	1594.716	0797.DSG_RAWD_HMS_ 3_30_ 0__DMY_12_ 7_11.wav	10.7847	0.0735	28	1	1	1	
15	Spectrogram 1	1	516.561336759	527.398493103	0.000	1610.825	0798.DSG_RAWD_HMS_ 3_40_ 0__DMY_12_ 7_11.wav	10.8372	0.0557	28	1	1	1	
16	Spectrogram 1	1	527.555821556	538.392977900	0.000	1578.608	0799.DSG_RAWD_HMS_ 3_50_ 0__DMY_12_ 7_11.wav	10.8372	0.0729	28	1	1	1	
17	Spectrogram 1	1	538.497860522	549.352496150	0.000	1546.392	0800.DSG_RAWD_HMS_ 4_ 0_ 0__DMY_12_ 7_11.wav	10.8546	0.0377	28	1	1	1	
18	Spectrogram 1	1	549.509827567	560.364463195	0.000	1546.392	0801.DSG_RAWD_HMS_ 4_10_ 0__DMY_12_ 7_11.wav	10.8546	0.0724	28	1	1	1	
19	Spectrogram 1	1	560.486824344	571.323980688	0.000	1546.392	0802.DSG_RAWD_HMS_ 4_20_ 0__DMY_12_ 7_11.wav	10.8372	0.0721	28	1	1	1	
20	Spectrogram 1	1	571.411377110	582.318450592	0.000	1578.608	0803.DSG_RAWD_HMS_ 4_30_ 0__DMY_12_ 7_11.wav	10.9071	0.0194	28	1	1	1	
21	Spectrogram 1	1	582.440815775	593.260492834	0.000	1530.284	0804.DSG_RAWD_HMS_ 4_40_ 0__DMY_12_ 7_11.wav	10.8197	0.0715	28	1	1	1	
22	Spectrogram 1	1	604.447257361	615.336851558	0.000	789.304	0806.DSG_RAWD_HMS_ 5_ 0_ 0__DMY_12_ 7_11.wav	10.8896	0.0415	28	1	1	1	
23	Spectrogram 1	1	615.424247980	626.296362893	0.000	805.412	0807.DSG_RAWD_HMS_ 5_10_ 0__DMY_12_ 7_11.wav	10.8721	0.0412	28	1	1	1	
24	Spectrogram 1	1	626.383774378	637.308327144	0.000	660.438	0808.DSG_RAWD_HMS_ 5_20_ 0__DMY_12_ 7_11.wav	10.9246	0.0235	28	1	1	1	
