Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	1100.148750451	1110.988165007	0.000	922.610	0351.DSG_RAWD_HMS_ 0_20_ 0__DMY_ 2_ 9_11.wav	10.8394	0.0451	28	2	1	1	
2	Spectrogram 1	1	1111.093081416	1122.002427678	0.000	945.391	0352.DSG_RAWD_HMS_ 0_30_ 0__DMY_ 2_ 9_11.wav	10.9093	0.0121	28	2	1	1	
3	Spectrogram 1	1	1122.142288508	1132.929254283	0.000	1116.245	0353.DSG_RAWD_HMS_ 0_40_ 0__DMY_ 2_ 9_11.wav	10.7870	0.0840	28	2	1	1	
4	Spectrogram 1	1	1133.069127862	1143.978474124	0.000	1127.635	0354.DSG_RAWD_HMS_ 0_50_ 0__DMY_ 2_ 9_11.wav	10.9093	0.0336	28	2	1	1	
5	Spectrogram 1	1	1144.310663868	1154.940283303	0.000	1224.452	0355.DSG_RAWD_HMS_ 1_ 0_ 0__DMY_ 2_ 9_11.wav	10.6296	0.2159	28	2	1	1	
6	Spectrogram 1	1	1155.272471679	1166.199300868	0.000	1617.416	0356.DSG_RAWD_HMS_ 1_10_ 0__DMY_ 2_ 9_11.wav	10.9268	0.2005	28	1	1	1	
7	Spectrogram 1	1	1166.356647209	1177.231027617	0.000	1611.721	0357.DSG_RAWD_HMS_ 1_20_ 0__DMY_ 2_ 9_11.wav	10.8744	0.0616	28	1	1	1	
8	Spectrogram 1	1	1177.318450485	1188.297728454	0.000	1634.501	0358.DSG_RAWD_HMS_ 1_30_ 0__DMY_ 2_ 9_11.wav	10.9793	0.0461	28	1	1	1	
9	Spectrogram 1	1	1188.472567907	1199.364431243	0.000	1611.721	0359.DSG_RAWD_HMS_ 1_40_ 0__DMY_ 2_ 9_11.wav	10.8919	0.0591	28	1	1	1	
10	Spectrogram 1	1	1199.504294656	1210.291260431	0.000	1594.635	0360.DSG_RAWD_HMS_ 1_50_ 0__DMY_ 2_ 9_11.wav	10.7870	0.1136	28	1	1	1	
11	Spectrogram 1	1	1210.466104285	1221.270552987	0.000	1634.501	0361.DSG_RAWD_HMS_ 2_ 0_ 0__DMY_ 2_ 9_11.wav	10.8044	0.0981	28	1	1	1	
12	Spectrogram 1	1	1221.445396999	1232.302294481	0.000	1651.586	0362.DSG_RAWD_HMS_ 2_10_ 0__DMY_ 2_ 9_11.wav	10.8569	0.1001	28	1	1	1	
13	Spectrogram 1	1	1232.407203898	1243.229135527	0.000	1640.196	0363.DSG_RAWD_HMS_ 2_20_ 0__DMY_ 2_ 9_11.wav	10.8219	0.0846	28	1	1	1	
14	Spectrogram 1	1	1243.403974902	1254.225906531	0.000	1662.977	0364.DSG_RAWD_HMS_ 2_30_ 0__DMY_ 2_ 9_11.wav	10.8219	0.1041	28	1	1	1	
15	Spectrogram 1	1	1254.348304118	1265.380030867	0.000	1617.416	0365.DSG_RAWD_HMS_ 2_40_ 0__DMY_ 2_ 9_11.wav	11.0317	0.0712	28	1	1	1	
16	Spectrogram 1	1	1265.519894281	1276.359308836	0.000	1611.721	0366.DSG_RAWD_HMS_ 2_50_ 0__DMY_ 2_ 9_11.wav	10.8394	0.1017	28	1	1	1	
17	Spectrogram 1	1	1276.446736127	1287.286150683	0.000	1611.721	0367.DSG_RAWD_HMS_ 3_ 0_ 0__DMY_ 2_ 9_11.wav	10.8394	0.0512	28	1	1	1	
18	Spectrogram 1	1	1287.478462877	1298.282911578	0.000	1594.635	0368.DSG_RAWD_HMS_ 3_10_ 0__DMY_ 2_ 9_11.wav	10.8044	0.1057	28	1	1	1	
19	Spectrogram 1	1	1298.405311561	1309.209760263	0.000	1588.940	0369.DSG_RAWD_HMS_ 3_20_ 0__DMY_ 2_ 9_11.wav	10.8044	0.0552	28	1	1	1	
20	Spectrogram 1	1	1309.472015641	1320.258981417	0.000	1594.635	0370.DSG_RAWD_HMS_ 3_30_ 0__DMY_ 2_ 9_11.wav	10.7870	0.1447	28	1	1	1	
21	Spectrogram 1	1	1320.398844830	1331.308191093	0.000	1623.111	0371.DSG_RAWD_HMS_ 3_40_ 0__DMY_ 2_ 9_11.wav	10.9093	0.0942	28	1	1	1	
22	Spectrogram 1	1	1331.448070491	1342.270002120	0.000	1588.940	0372.DSG_RAWD_HMS_ 3_50_ 0__DMY_ 2_ 9_11.wav	10.8219	0.0842	28	1	1	1	
23	Spectrogram 1	1	1342.409880886	1353.249295441	0.000	1571.855	0373.DSG_RAWD_HMS_ 4_ 0_ 0__DMY_ 2_ 9_11.wav	10.8394	0.0688	28	1	1	1	
24	Spectrogram 1	1	1353.354193002	1364.211090484	0.000	1554.769	0374.DSG_RAWD_HMS_ 4_10_ 0__DMY_ 2_ 9_11.wav	10.8569	0.0358	28	1	1	1	
25	Spectrogram 1	1	1364.350971494	1375.452629950	0.000	1497.818	0375.DSG_RAWD_HMS_ 4_20_ 0__DMY_ 2_ 9_11.wav	11.1017	0.0553	28	2	1	1	
26	Spectrogram 1	1	1375.627469249	1386.414435024	0.000	1469.342	0376.DSG_RAWD_HMS_ 4_30_ 0__DMY_ 2_ 9_11.wav	10.7870	0.1087	28	2	1	1	
27	Spectrogram 1	1	1386.589276528	1397.428691084	0.000	1457.952	0377.DSG_RAWD_HMS_ 4_40_ 0__DMY_ 2_ 9_11.wav	10.8394	0.0933	28	2	1	1	
28	Spectrogram 1	1	1397.655987827	1408.407987749	0.000	1064.988	0378.DSG_RAWD_HMS_ 4_50_ 0__DMY_ 2_ 9_11.wav	10.7520	0.1827	28	2	1	1	
29	Spectrogram 1	1	1408.495420014	1419.369800422	0.000	979.562	0379.DSG_RAWD_HMS_ 5_ 0_ 0__DMY_ 2_ 9_11.wav	10.8744	0.0449	28	2	1	1	
30	Spectrogram 1	1	1419.492203404	1430.349100887	0.000	877.049	0380.DSG_RAWD_HMS_ 5_10_ 0__DMY_ 2_ 9_11.wav	10.8569	0.0644	28	2	1	1	
31	Spectrogram 1	1	1430.471481373	1441.310895929	0.000	837.183	0381.DSG_RAWD_HMS_ 5_20_ 0__DMY_ 2_ 9_11.wav	10.8394	0.0664	28	2	1	1	
32	Spectrogram 1	1	1441.485753408	1452.534963083	0.000	803.013	0382.DSG_RAWD_HMS_ 5_30_ 0__DMY_ 2_ 9_11.wav	11.0492	0.1034	28	2	1	1	
33	Spectrogram 1	1	1452.657365458	1463.514262940	165.159	797.318	0383.DSG_RAWD_HMS_ 5_40_ 0__DMY_ 2_ 9_11.wav	10.8569	0.0519	28	3	1	1	
34	Spectrogram 1	1	1463.601677573	1474.476057982	176.549	660.635	0384.DSG_RAWD_HMS_ 5_50_ 0__DMY_ 2_ 9_11.wav	10.8744	0.0190	28	3	1	1	
35	Spectrogram 1	1	1474.580984567	1485.455364975	159.464	643.549	0385.DSG_RAWD_HMS_ 6_ 0_ 0__DMY_ 2_ 9_11.wav	10.8744	0.0210	28	3	1	1	
36	Spectrogram 1	1	1485.595228389	1496.452125871	193.634	592.293	0386.DSG_RAWD_HMS_ 6_10_ 0__DMY_ 2_ 9_11.wav	10.8569	0.0579	28	3	1	1	
37	Spectrogram 1	1	1496.574506083	1507.448886492	182.244	569.513	0387.DSG_RAWD_HMS_ 6_20_ 0__DMY_ 2_ 9_11.wav	10.8744	0.0599	28	3	1	1	
38	Spectrogram 1	1	2664.456508051	2675.435786020	159.464	706.196	0493.DSG_RAWD_HMS_ 0_ 0_ 0__DMY_ 3_ 9_11.wav	10.9793	0.0085	28	3	1	1	
39	Spectrogram 1	1	2675.453277081	2686.537452610	176.549	888.440	0494.DSG_RAWD_HMS_ 0_10_ 0__DMY_ 3_ 9_11.wav	11.0842	0.0280	28	2	1	1	
40	Spectrogram 1	1	2686.747252217	2697.516735066	130.988	922.610	0495.DSG_RAWD_HMS_ 0_20_ 0__DMY_ 3_ 9_11.wav	10.7695	0.1809	28	2	1	1	
41	Spectrogram 1	1	2697.691564333	2708.443564255	113.903	1127.635	0496.DSG_RAWD_HMS_ 0_30_ 0__DMY_ 3_ 9_11.wav	10.7520	0.1479	28	2	1	1	
42	Spectrogram 1	1	2708.565962399	2719.475308661	0.000	1423.781	0497.DSG_RAWD_HMS_ 0_40_ 0__DMY_ 3_ 9_11.wav	10.9093	0.0450	28	2	1	1	
43	Spectrogram 1	1	2719.650150849	2730.489565404	0.000	1435.172	0498.DSG_RAWD_HMS_ 0_50_ 0__DMY_ 3_ 9_11.wav	10.8394	0.0700	28	1	1	1	
44	Spectrogram 1	1	2730.611945891	2741.433877520	0.000	1554.769	0499.DSG_RAWD_HMS_ 1_ 0_ 0__DMY_ 3_ 9_11.wav	10.8219	0.0545	28	1	1	1	
45	Spectrogram 1	1	2741.538790184	2752.511980000	0.000	1560.464	0500.DSG_RAWD_HMS_ 1_10_ 0__DMY_ 3_ 9_11.wav	10.9732	0.0041	28	1	1	1	
