Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	0.122354991	10.959511335	119.598	654.939	1251.DSG_RAWD_HMS_ 6_20_ 0__DMY_ 8_ 9_11.wav	10.8372	0.1224	28	3	1	1	
2	Spectrogram 1	1	11.081879547	21.901556607	68.342	563.817	1252.DSG_RAWD_HMS_ 6_30_ 0__DMY_ 8_ 9_11.wav	10.8197	0.1046	28	3	1	1	
3	Spectrogram 1	1	1188.131298416	1199.248123311	153.768	751.757	1359.DSG_RAWD_HMS_ 0_20_ 0__DMY_ 9_ 9_11.wav	11.1168	0.0455	28	3	1	1	
4	Spectrogram 1	1	1199.405445078	1210.207642853	148.073	945.391	1360.DSG_RAWD_HMS_ 0_30_ 0__DMY_ 9_ 9_11.wav	10.8022	0.0966	28	2	1	1	
5	Spectrogram 1	1	1210.312529578	1221.202123775	170.854	1002.342	1361.DSG_RAWD_HMS_ 0_40_ 0__DMY_ 9_ 9_11.wav	10.8896	0.0264	28	2	1	1	
6	Spectrogram 1	1	1221.359448505	1232.406356263	85.427	1264.318	1362.DSG_RAWD_HMS_ 0_50_ 0__DMY_ 9_ 9_11.wav	11.0469	0.0961	28	2	1	1	
7	Spectrogram 1	1	1232.528726527	1243.575634284	0.000	1275.708	1363.DSG_RAWD_HMS_ 1_ 0_ 0__DMY_ 9_ 9_11.wav	11.0469	0.0423	28	2	1	1	
8	Spectrogram 1	1	1243.645558566	1254.570111333	0.000	1600.330	1364.DSG_RAWD_HMS_ 1_10_ 0__DMY_ 9_ 9_11.wav	10.9246	0.0180	28	1	1	1	
9	Spectrogram 1	1	1254.640028470	1265.547101952	0.000	1588.940	1365.DSG_RAWD_HMS_ 1_20_ 0__DMY_ 9_ 9_11.wav	10.9071	0.0352	28	1	1	1	
10	Spectrogram 1	1	1265.634508818	1276.541582300	0.000	1611.721	1366.DSG_RAWD_HMS_ 1_30_ 0__DMY_ 9_ 9_11.wav	10.9071	0.0524	28	1	1	1	
11	Spectrogram 1	1	1276.646467126	1287.536061323	0.000	1611.721	1367.DSG_RAWD_HMS_ 1_40_ 0__DMY_ 9_ 9_11.wav	10.8896	0.0871	28	1	1	1	
12	Spectrogram 1	1	1287.623469372	1298.548022138	0.000	1640.196	1368.DSG_RAWD_HMS_ 1_50_ 0__DMY_ 9_ 9_11.wav	10.9246	0.0868	28	1	1	1	
13	Spectrogram 1	1	1298.635428514	1309.525022712	0.000	1594.635	1369.DSG_RAWD_HMS_ 2_ 0_ 0__DMY_ 9_ 9_11.wav	10.8896	0.0396	28	1	1	1	
14	Spectrogram 1	1	1309.594948969	1320.519501735	0.000	1617.416	1370.DSG_RAWD_HMS_ 2_10_ 0__DMY_ 9_ 9_11.wav	10.9246	0.0218	28	1	1	1	
15	Spectrogram 1	1	1320.633725127	1331.488360756	0.000	1594.635	1371.DSG_RAWD_HMS_ 2_20_ 0__DMY_ 9_ 9_11.wav	10.8546	0.0833	28	1	1	1	
16	Spectrogram 1	1	1331.610728362	1342.465363990	0.000	1634.501	1372.DSG_RAWD_HMS_ 2_30_ 0__DMY_ 9_ 9_11.wav	10.8546	0.0830	28	1	1	1	
17	Spectrogram 1	1	1342.587727341	1353.442362969	0.000	1617.416	1373.DSG_RAWD_HMS_ 2_40_ 0__DMY_ 9_ 9_11.wav	10.8546	0.0828	28	1	1	1	
18	Spectrogram 1	1	1353.547244605	1364.349442380	0.000	1645.891	1374.DSG_RAWD_HMS_ 2_50_ 0__DMY_ 9_ 9_11.wav	10.8022	0.0650	28	1	1	1	
