Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	2.562527446	3.802191697	49.602	292.483	4751.DSG_RAWD_HMS_22_40_ 0__DMY_27_10_11.wav	1.2397	2.5625	9	3	2	2	
2	Spectrogram 1	1	8.486282633	9.393151112	63.286	324.981	4751.DSG_RAWD_HMS_22_40_ 0__DMY_27_10_11.wav	0.9069	8.4863	19	3	2	2	
3	Spectrogram 1	1	29.560455070	30.874998370	42.761	357.479	4753.DSG_RAWD_HMS_23_ 0_ 0__DMY_27_10_11.wav	1.3145	7.8512	19	3	2	2	
4	Spectrogram 1	1	222.880856374	227.140642258	37.629	324.981	4772.DSG_RAWD_HMS_ 2_10_ 0__DMY_28_10_11.wav	4.2598	5.2453	10	3	2	2	
5	Spectrogram 1	1	309.657063826	315.322911847	39.340	263.406	4780.DSG_RAWD_HMS_ 3_30_ 0__DMY_28_10_11.wav	5.6658	5.1843	10	3	1	2	
6	Spectrogram 1	1	424.055264517	425.403087394	44.471	330.113	4791.DSG_RAWD_HMS_ 5_20_ 0__DMY_28_10_11.wav	1.3478	0.1814	9	2	2	2	
7	Spectrogram 1	1	604.937466846	608.373583193	47.892	338.665	4807.DSG_RAWD_HMS_ 8_ 0_ 0__DMY_28_10_11.wav	3.4361	7.3893	10	3	1	2	
8	Spectrogram 1	1	610.553371278	611.634957537	54.734	292.483	4808.DSG_RAWD_HMS_ 8_10_ 0__DMY_28_10_11.wav	1.0816	2.1506	19	3	2	2	
9	Spectrogram 1	1	841.695939900	843.077042354	44.471	338.665	4830.DSG_RAWD_HMS_11_50_ 0__DMY_28_10_11.wav	1.3811	3.9888	9	2	2	2	
10	Spectrogram 1	1	916.924197829	922.573406062	49.602	352.348	4837.DSG_RAWD_HMS_13_ 0_ 0__DMY_28_10_11.wav	5.6492	3.2345	10	3	2	2	
11	Spectrogram 1	1	931.492288521	932.756912455	49.602	333.533	4838.DSG_RAWD_HMS_13_10_ 0__DMY_28_10_11.wav	1.2646	6.9480	9	2	2	2	
12	Spectrogram 1	1	940.585907190	941.717412815	53.023	306.167	4839.DSG_RAWD_HMS_13_20_ 0__DMY_28_10_11.wav	1.1315	5.1870	9	3	2	2	
13	Spectrogram 1	1	1125.885961507	1127.108985970	54.734	340.375	4856.DSG_RAWD_HMS_16_10_ 0__DMY_28_10_11.wav	1.2230	5.9581	9	3	2	2	
14	Spectrogram 1	1	1129.679833310	1130.986056715	54.734	355.769	4856.DSG_RAWD_HMS_16_10_ 0__DMY_28_10_11.wav	1.3062	9.7519	9	2	2	2	
15	Spectrogram 1	1	1197.220459285	1204.550286167	61.575	342.086	4863.DSG_RAWD_HMS_17_20_ 0__DMY_28_10_11.wav	7.3298	1.0387	10	2	2	2	
16	Spectrogram 1	1	1309.580206027	1310.744991230	39.340	342.086	4875.DSG_RAWD_HMS_19_20_ 0__DMY_28_10_11.wav	1.1648	4.5806	9	3	2	2	
17	Spectrogram 1	1	1492.176389503	1493.524212381	34.209	328.402	4894.DSG_RAWD_HMS_22_30_ 0__DMY_28_10_11.wav	1.3478	2.1051	9	2	2	2	
18	Spectrogram 1	1	1994.463584069	1995.844686523	34.209	304.456	4942.DSG_RAWD_HMS_ 6_30_ 0__DMY_29_10_11.wav	1.3811	4.5359	9	2	2	2	
19	Spectrogram 1	1	2082.828862060	2084.276523669	54.734	268.537	4950.DSG_RAWD_HMS_ 7_50_ 0__DMY_29_10_11.wav	1.4477	6.0641	17	3	2	2	
20	Spectrogram 1	1	2366.455482028	2367.761705434	51.313	287.352	4977.DSG_RAWD_HMS_12_20_ 0__DMY_29_10_11.wav	1.3062	7.1986	9	3	2	2	
21	Spectrogram 1	1	2368.202659832	2369.791759644	49.602	326.692	4977.DSG_RAWD_HMS_12_20_ 0__DMY_29_10_11.wav	1.5891	8.9457	9	2	2	2	
22	Spectrogram 1	1	2468.273906704	2473.349042229	49.602	306.167	4987.DSG_RAWD_HMS_14_ 0_ 0__DMY_29_10_11.wav	5.0751	0.4705	10	3	2	2	
