Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	1.429219780	2.553990377	34.209	348.927	8751.DSG_RAWD_HMS_ 6_50_ 0__DMY_16_ 9_11.wav	1.1248	1.4292	9	1	2	2	
2	Spectrogram 1	1	18.004696049	19.636881952	54.734	386.557	8752.DSG_RAWD_HMS_ 7_ 0_ 0__DMY_16_ 9_11.wav	1.6322	6.6073	17	3	2	2	
3	Spectrogram 1	1	156.155732493	157.187476950	42.761	301.035	8766.DSG_RAWD_HMS_ 9_20_ 0__DMY_16_ 9_11.wav	1.0317	3.6480	17	3	2	2	
4	Spectrogram 1	1	175.732211181	176.747041794	41.050	311.298	8768.DSG_RAWD_HMS_ 9_40_ 0__DMY_16_ 9_11.wav	1.0148	1.5152	9	2	2	2	
5	Spectrogram 1	1	362.026854178	363.109340166	39.340	335.244	8786.DSG_RAWD_HMS_12_40_ 0__DMY_16_ 9_11.wav	1.0825	3.0095	9	1	2	2	
6	Spectrogram 1	1	1024.617934507	1026.047154287	39.340	282.221	8849.DSG_RAWD_HMS_23_10_ 0__DMY_16_ 9_11.wav	1.4292	2.9245	9	2	2	2	
7	Spectrogram 1	1	1468.873976761	1476.865767841	41.050	295.904	8890.DSG_RAWD_HMS_ 6_ 0_ 0__DMY_17_ 9_11.wav	7.9918	1.5975	10	1	2	2	
8	Spectrogram 1	1	1735.410011712	1737.388931408	54.734	304.456	8914.DSG_RAWD_HMS_10_ 0_ 0__DMY_17_ 9_11.wav	1.9789	7.3507	17	3	2	2	
9	Spectrogram 1	1	1752.543766526	1753.744649419	49.602	295.904	8916.DSG_RAWD_HMS_10_20_ 0__DMY_17_ 9_11.wav	1.2009	2.7751	9	2	2	2	
10	Spectrogram 1	1	2383.626835608	2384.996856936	35.919	256.564	8975.DSG_RAWD_HMS_20_10_ 0__DMY_17_ 9_11.wav	1.3700	3.2033	9	2	2	2	
11	Spectrogram 1	1	2463.378975892	2464.495289567	56.444	246.302	8982.DSG_RAWD_HMS_21_20_ 0__DMY_17_ 9_11.wav	1.1163	6.9730	9	3	2	2	
12	Spectrogram 1	1	2481.534511855	2482.701567060	46.182	324.981	8984.DSG_RAWD_HMS_21_40_ 0__DMY_17_ 9_11.wav	1.1671	3.4192	9	2	2	2	
13	Spectrogram 1	1	2489.179569142	2490.465021252	58.155	307.877	8985.DSG_RAWD_HMS_21_50_ 0__DMY_17_ 9_11.wav	1.2855	0.2096	9	1	2	2	
14	Spectrogram 1	1	2528.315539016	2529.626361892	51.313	330.113	8988.DSG_RAWD_HMS_22_20_ 0__DMY_17_ 9_11.wav	1.3108	6.7817	9	1	2	2	
15	Spectrogram 1	1	2560.551189358	2562.014236826	51.313	299.325	8991.DSG_RAWD_HMS_22_50_ 0__DMY_17_ 9_11.wav	1.4630	6.4534	9	1	2	2	
