Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	14.804927815	16.282880252	51.313	324.981	7502.DSG_RAWD_HMS_18_50_ 0__DMY_11_ 3_11.wav	1.4780	3.9503	9	2	2	2	
2	Spectrogram 1	1	103.762037175	105.061616042	49.602	271.958	7510.DSG_RAWD_HMS_20_10_ 0__DMY_11_ 3_11.wav	1.2996	5.7989	9	3	2	2	
3	Spectrogram 1	1	127.426189780	128.708780688	47.892	324.981	7512.DSG_RAWD_HMS_20_30_ 0__DMY_11_ 3_11.wav	1.2826	7.7537	9	2	2	2	
4	Spectrogram 1	1	147.837143471	149.026300604	41.050	232.618	7514.DSG_RAWD_HMS_20_50_ 0__DMY_11_ 3_11.wav	1.1892	6.4554	9	3	2	2	
5	Spectrogram 1	1	159.558791270	160.875358096	58.155	301.035	7515.DSG_RAWD_HMS_21_ 0_ 0__DMY_11_ 3_11.wav	1.3166	7.3224	9	2	2	2	
6	Spectrogram 1	1	169.581641914	170.898208740	58.155	287.352	7516.DSG_RAWD_HMS_21_10_ 0__DMY_11_ 3_11.wav	1.3166	6.4906	19	3	2	2	
7	Spectrogram 1	1	190.757066601	192.090621386	46.182	301.035	7518.DSG_RAWD_HMS_21_30_ 0__DMY_11_ 3_11.wav	1.3336	5.9567	9	3	2	2	
8	Spectrogram 1	1	242.604150317	243.886741225	44.471	311.298	7523.DSG_RAWD_HMS_22_20_ 0__DMY_11_ 3_11.wav	1.2826	3.5306	9	2	2	2	
10	Spectrogram 1	1	307.701738588	308.916377660	54.734	304.456	7530.DSG_RAWD_HMS_23_30_ 0__DMY_11_ 3_11.wav	1.2146	3.5003	9	3	2	2	
11	Spectrogram 1	1	315.074451642	322.820960966	41.050	302.746	7531.DSG_RAWD_HMS_23_40_ 0__DMY_11_ 3_11.wav	7.7465	0.0184	10	3	1	2	
12	Spectrogram 1	1	414.139392305	414.462163527	54.734	253.143	7540.DSG_RAWD_HMS_ 1_10_ 0__DMY_12_ 3_11.wav	0.3228	1.3915	18	2	2	2	
13	Spectrogram 1	1	414.649031076	414.903850462	47.892	224.066	7540.DSG_RAWD_HMS_ 1_10_ 0__DMY_12_ 3_11.wav	0.2548	1.9012	18	2	2	2	
14	Spectrogram 1	1	415.073730052	415.328549438	54.734	224.066	7540.DSG_RAWD_HMS_ 1_10_ 0__DMY_12_ 3_11.wav	0.2548	2.3259	18	2	2	2	
15	Spectrogram 1	1	415.574874844	423.151504578	41.050	295.904	7540.DSG_RAWD_HMS_ 1_10_ 0__DMY_12_ 3_11.wav	7.5766	2.8270	10	3	2	2	
16	Spectrogram 1	1	554.357533157	556.353618345	53.023	400.240	7553.DSG_RAWD_HMS_ 3_20_ 0__DMY_12_ 3_11.wav	1.9961	0.4993	19	2	2	2	
17	Spectrogram 1	1	746.915187529	748.885790779	61.575	218.935	7570.DSG_RAWD_HMS_ 6_10_ 0__DMY_12_ 3_11.wav	1.9706	6.8998	17	3	2	2	
18	Spectrogram 1	1	950.090263946	951.279421079	53.023	318.140	7590.DSG_RAWD_HMS_ 9_30_ 0__DMY_12_ 3_11.wav	1.1892	3.8366	19	3	2	2	
