Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	26.792321150	28.763986147	66.707	331.823	0753.DSG_RAWD_HMS_ 9_30_ 0__DMY_ 3_ 4_11.wav	1.9717	5.0830	17	3	2	2	
2	Spectrogram 1	1	330.293928877	331.762008442	49.602	275.379	0781.DSG_RAWD_HMS_14_10_ 0__DMY_ 3_ 4_11.wav	1.4681	3.8405	9	3	2	2	
3	Spectrogram 1	1	540.390803816	542.038125653	39.340	290.773	0800.DSG_RAWD_HMS_17_20_ 0__DMY_ 3_ 4_11.wav	1.6473	7.4278	19	3	2	2	
4	Spectrogram 1	1	654.815091750	657.956099191	37.629	381.425	0811.DSG_RAWD_HMS_19_10_ 0__DMY_ 3_ 4_11.wav	3.1410	2.4510	17	3	2	2	
5	Spectrogram 1	1	668.676429527	669.990872858	46.182	259.985	0812.DSG_RAWD_HMS_19_20_ 0__DMY_ 3_ 4_11.wav	1.3144	5.4577	9	2	2	2	
6	Spectrogram 1	1	778.466251234	782.597358846	39.340	307.877	0822.DSG_RAWD_HMS_21_ 0_ 0__DMY_ 3_ 4_11.wav	4.1311	6.7011	10	2	1	2	
7	Spectrogram 1	1	1506.784894541	1511.743930746	44.471	323.271	0891.DSG_RAWD_HMS_ 8_30_ 0__DMY_ 4_ 4_11.wav	4.9590	6.1303	10	2	1	2	
8	Spectrogram 1	1	1578.093238440	1579.382075732	30.788	366.032	0898.DSG_RAWD_HMS_ 9_40_ 0__DMY_ 4_ 4_11.wav	1.2888	1.1848	19	3	2	2	
9	Spectrogram 1	1	1580.747731141	1582.087780511	44.471	366.032	0898.DSG_RAWD_HMS_ 9_40_ 0__DMY_ 4_ 4_11.wav	1.3400	3.8393	19	2	2	2	
10	Spectrogram 1	1	1629.817295861	1631.123203846	37.629	285.641	0902.DSG_RAWD_HMS_10_20_ 0__DMY_ 4_ 4_11.wav	1.3059	8.9475	9	2	2	2	
11	Spectrogram 1	1	1754.381773230	1755.636469137	61.575	328.402	0914.DSG_RAWD_HMS_12_20_ 0__DMY_ 4_ 4_11.wav	1.2547	2.9849	9	2	2	2	
12	Spectrogram 1	1	2108.221972727	2109.681516945	39.340	352.348	0947.DSG_RAWD_HMS_17_50_ 0__DMY_ 4_ 4_11.wav	1.4595	8.3910	19	2	2	2	
13	Spectrogram 1	1	2436.609577424	2437.787455214	32.498	314.719	0978.DSG_RAWD_HMS_23_ 0_ 0__DMY_ 4_ 4_11.wav	1.1779	0.2847	9	2	2	2	
14	Spectrogram 1	1	2481.027352449	2482.213765585	32.498	314.719	0982.DSG_RAWD_HMS_23_40_ 0__DMY_ 4_ 4_11.wav	1.1864	1.2839	9	2	2	2	
