Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	89.494972583	97.937612477	44.471	357.479	7509.DSG_RAWD_HMS_17_10_ 0__DMY_11_ 3_11.wav	8.4426	2.3864	10	2	1	2	
2	Spectrogram 1	1	252.539738582	253.647520357	56.444	417.344	7524.DSG_RAWD_HMS_19_40_ 0__DMY_11_ 3_11.wav	1.1078	2.6116	19	3	2	2	
3	Spectrogram 1	1	267.830423528	271.648913739	51.313	391.688	7525.DSG_RAWD_HMS_19_50_ 0__DMY_11_ 3_11.wav	3.8185	7.0476	10	3	1	2	
4	Spectrogram 1	1	278.379480342	279.688676986	51.313	294.194	7526.DSG_RAWD_HMS_20_ 0_ 0__DMY_11_ 3_11.wav	1.3092	6.7420	9	2	2	2	
5	Spectrogram 1	1	323.789956338	325.392882998	59.865	336.954	7530.DSG_RAWD_HMS_20_40_ 0__DMY_11_ 3_11.wav	1.6029	8.7339	9	2	2	2	
6	Spectrogram 1	1	336.772765538	347.145631253	49.602	378.005	7532.DSG_RAWD_HMS_21_ 0_ 0__DMY_11_ 3_11.wav	10.3729	0.0074	10	2	1	2	
7	Spectrogram 1	1	427.191002522	428.743575465	32.498	342.086	7540.DSG_RAWD_HMS_22_20_ 0__DMY_11_ 3_11.wav	1.5526	3.5885	9	1	2	2	
8	Spectrogram 1	1	451.847462875	452.787398927	56.444	299.325	7542.DSG_RAWD_HMS_22_40_ 0__DMY_11_ 3_11.wav	0.9399	6.5357	19	3	2	2	
9	Spectrogram 1	1	453.995883798	455.623987316	41.050	318.140	7542.DSG_RAWD_HMS_22_40_ 0__DMY_11_ 3_11.wav	1.6281	8.6841	17	3	2	2	
10	Spectrogram 1	1	458.410226327	460.105468135	39.340	283.931	7543.DSG_RAWD_HMS_22_50_ 0__DMY_11_ 3_11.wav	1.6952	2.2438	9	2	2	2	
11	Spectrogram 1	1	727.036316924	729.142780755	49.602	302.746	7567.DSG_RAWD_HMS_ 2_50_ 0__DMY_12_ 3_11.wav	2.1065	9.0016	17	3	1	2	
12	Spectrogram 1	1	752.787962492	754.541950303	44.471	304.456	7570.DSG_RAWD_HMS_ 3_20_ 0__DMY_12_ 3_11.wav	1.7540	1.9180	9	2	2	2	
13	Spectrogram 1	1	1010.891971570	1022.204773337	56.444	374.584	7593.DSG_RAWD_HMS_ 7_10_ 0__DMY_12_ 3_11.wav	11.3128	10.3651	10	2	1	2	
14	Spectrogram 1	1	1089.586139762	1091.147104991	37.629	376.294	7602.DSG_RAWD_HMS_ 8_40_ 0__DMY_12_ 3_11.wav	1.5610	2.2221	9	2	2	2	
15	Spectrogram 1	1	1102.031853636	1102.417898800	99.205	229.197	7603.DSG_RAWD_HMS_ 8_50_ 0__DMY_12_ 3_11.wav	0.3860	3.8132	18	3	2	2	
16	Spectrogram 1	1	1102.560567665	1102.829120823	102.626	227.487	7603.DSG_RAWD_HMS_ 8_50_ 0__DMY_12_ 3_11.wav	0.2686	4.3419	18	3	2	2	
17	Spectrogram 1	1	1103.005358833	1103.315873421	82.101	227.487	7603.DSG_RAWD_HMS_ 8_50_ 0__DMY_12_ 3_11.wav	0.3105	4.7867	18	3	2	2	
18	Spectrogram 1	1	1117.532320218	1119.370230891	53.023	352.348	7604.DSG_RAWD_HMS_ 9_ 0_ 0__DMY_12_ 3_11.wav	1.8379	8.4591	17	3	2	2	
19	Spectrogram 1	1	1144.828111287	1152.490268567	51.313	415.634	7607.DSG_RAWD_HMS_ 9_30_ 0__DMY_12_ 3_11.wav	7.6622	3.1909	10	2	1	2	
20	Spectrogram 1	1	1159.657238610	1159.950968626	92.363	234.329	7608.DSG_RAWD_HMS_ 9_40_ 0__DMY_12_ 3_11.wav	0.2937	7.1654	18	3	2	2	
21	Spectrogram 1	1	1160.169168066	1160.446113510	78.680	230.908	7608.DSG_RAWD_HMS_ 9_40_ 0__DMY_12_ 3_11.wav	0.2769	7.6773	18	3	2	2	
22	Spectrogram 1	1	1295.602932630	1298.154187628	56.444	331.823	7622.DSG_RAWD_HMS_12_ 0_ 0__DMY_12_ 3_11.wav	2.5513	0.6439	17	3	2	2	
23	Spectrogram 1	1	1344.118541768	1345.444522984	49.602	354.059	7626.DSG_RAWD_HMS_12_40_ 0__DMY_12_ 3_11.wav	1.3260	5.4695	19	3	2	2	
24	Spectrogram 1	1	1380.121353751	1382.051579571	59.865	244.591	7629.DSG_RAWD_HMS_13_10_ 0__DMY_12_ 3_11.wav	1.9302	8.9084	17	3	1	2	
25	Spectrogram 1	1	1415.872386754	1417.341036835	39.340	347.217	7633.DSG_RAWD_HMS_13_50_ 0__DMY_12_ 3_11.wav	1.4687	1.2409	9	2	2	2	
26	Spectrogram 1	1	1520.767261121	1522.009319475	63.286	357.479	7642.DSG_RAWD_HMS_15_20_ 0__DMY_12_ 3_11.wav	1.2421	8.1726	19	3	2	2	
27	Spectrogram 1	1	1546.187420481	1551.289930476	51.313	378.005	7646.DSG_RAWD_HMS_16_ 0_ 0__DMY_12_ 3_11.wav	5.1025	1.0288	10	2	2	2	
28	Spectrogram 1	1	1610.606417953	1614.064039858	44.471	393.398	7652.DSG_RAWD_HMS_17_ 0_ 0__DMY_12_ 3_11.wav	3.4576	0.0486	10	2	1	2	
29	Spectrogram 1	1	1614.231885581	1621.382113404	49.602	366.032	7652.DSG_RAWD_HMS_17_ 0_ 0__DMY_12_ 3_11.wav	7.1502	3.6740	10	3	1	2	
30	Spectrogram 1	1	1665.013461258	1666.364619332	56.444	350.638	7657.DSG_RAWD_HMS_17_50_ 0__DMY_12_ 3_11.wav	1.3512	0.1824	19	3	2	2	
31	Spectrogram 1	1	1686.556397419	1689.577620443	41.050	311.298	7659.DSG_RAWD_HMS_18_10_ 0__DMY_12_ 3_11.wav	3.0212	0.0160	10	3	1	2	
32	Spectrogram 1	1	1704.364778764	1705.900567135	59.865	318.140	7660.DSG_RAWD_HMS_18_20_ 0__DMY_12_ 3_11.wav	1.5358	6.9698	19	3	2	2	
33	Spectrogram 1	1	1722.257074777	1723.666978855	42.761	437.870	7662.DSG_RAWD_HMS_18_40_ 0__DMY_12_ 3_11.wav	1.4099	3.1528	9	2	2	2	
34	Spectrogram 1	1	1736.641413756	1737.950610400	51.313	395.109	7663.DSG_RAWD_HMS_18_50_ 0__DMY_12_ 3_11.wav	1.3092	6.6825	9	1	2	2	
35	Spectrogram 1	1	1751.697126682	1753.635744789	47.892	422.476	7665.DSG_RAWD_HMS_19_10_ 0__DMY_12_ 3_11.wav	1.9386	0.0289	17	3	1	2	
36	Spectrogram 1	1	1786.206105670	1792.122667424	44.471	268.537	7668.DSG_RAWD_HMS_19_40_ 0__DMY_12_ 3_11.wav	5.9166	1.9740	10	3	2	2	
37	Spectrogram 1	1	1844.616250131	1849.341107248	49.602	273.668	7673.DSG_RAWD_HMS_20_30_ 0__DMY_12_ 3_11.wav	4.7249	6.1109	10	2	1	2	
38	Spectrogram 1	1	1892.796221362	1897.353232757	42.761	391.688	7678.DSG_RAWD_HMS_21_20_ 0__DMY_12_ 3_11.wav	4.5570	0.0176	10	2	1	2	
39	Spectrogram 1	1	1937.258424068	1938.995627307	56.444	378.005	7683.DSG_RAWD_HMS_22_10_ 0__DMY_12_ 3_11.wav	1.7372	1.0613	9	2	2	2	
40	Spectrogram 1	1	1939.037588738	1940.749615118	32.498	359.190	7683.DSG_RAWD_HMS_22_10_ 0__DMY_12_ 3_11.wav	1.7120	2.8404	19	3	2	2	
41	Spectrogram 1	1	1947.261999033	1948.772610545	51.313	321.560	7684.DSG_RAWD_HMS_22_20_ 0__DMY_12_ 3_11.wav	1.5106	0.2102	9	3	2	2	
42	Spectrogram 1	1	2251.910458331	2254.277083033	59.865	366.032	7713.DSG_RAWD_HMS_ 4_10_ 0__DMY_13_ 3_11.wav	2.3666	0.1145	17	3	2	2	
43	Spectrogram 1	1	2334.565634399	2337.486149988	54.734	326.692	7720.DSG_RAWD_HMS_ 5_20_ 0__DMY_13_ 3_11.wav	2.9205	6.7872	17	3	2	2	
44	Spectrogram 1	1	2490.157736914	2490.443074644	85.521	239.460	7735.DSG_RAWD_HMS_ 7_50_ 0__DMY_13_ 3_11.wav	0.2853	10.4143	18	3	2	2	
45	Spectrogram 1	1	2555.885747024	2557.891503421	44.471	391.688	7742.DSG_RAWD_HMS_ 9_ 0_ 0__DMY_13_ 3_11.wav	2.0058	0.1597	17	3	2	2	
46	Spectrogram 1	1	2585.585905475	2586.903494405	44.471	307.877	7744.DSG_RAWD_HMS_ 9_20_ 0__DMY_13_ 3_11.wav	1.3176	8.1507	9	2	2	2	
