Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	77.390139451	79.964501328	41.262	292.272	0383.DSG_RAWD_HMS_ 8_20_ 0__DMY_21_ 1_11.wav	2.5744	1.4076	10	2	2	2	
2	Spectrogram 1	1	170.446725081	172.235022262	51.577	256.167	0850.DSG_RAWD_HMS_14_10_ 0__DMY_24_ 1_11.wav	1.7883	7.0843	9	3	2	2	
3	Spectrogram 1	1	246.161355568	247.841568854	41.262	288.833	1147.DSG_RAWD_HMS_15_40_ 0__DMY_26_ 1_11.wav	1.6802	6.8165	9	2	2	2	
4	Spectrogram 1	1	393.508332475	399.030436958	48.139	257.887	1721.DSG_RAWD_HMS_15_20_ 0__DMY_30_ 1_11.wav	5.5221	1.6557	10	3	2	2	
5	Spectrogram 1	1	544.539848585	546.436229662	53.297	232.098	2480.DSG_RAWD_HMS_21_50_ 0__DMY_ 4_ 2_11.wav	1.8964	0.1794	9	3	2	2	
6	Spectrogram 1	1	609.996751966	612.630068694	61.893	247.571	2731.DSG_RAWD_HMS_15_40_ 0__DMY_ 6_ 2_11.wav	2.6333	0.2371	9	3	2	2	
7	Spectrogram 1	1	631.514405886	637.763620212	60.174	158.170	2871.DSG_RAWD_HMS_15_ 0_ 0__DMY_ 7_ 2_11.wav	6.2492	0.0454	1	3	1	2	
8	Spectrogram 1	1	654.761402136	656.647957404	60.174	288.833	3004.DSG_RAWD_HMS_13_10_ 0__DMY_ 8_ 2_11.wav	1.8866	1.5832	9	2	2	2	
9	Spectrogram 1	1	825.222756301	827.070008334	55.016	264.764	3870.DSG_RAWD_HMS_13_30_ 0__DMY_14_ 2_11.wav	1.8473	8.9535	9	3	2	2	
10	Spectrogram 1	1	1042.128726844	1043.789288513	55.016	228.660	5009.DSG_RAWD_HMS_11_20_ 0__DMY_22_ 2_11.wav	1.6606	8.2239	9	3	2	2	
11	Spectrogram 1	1	1314.263679241	1316.916647587	51.577	275.079	6019.DSG_RAWD_HMS_11_40_ 0__DMY_ 1_ 3_11.wav	2.6530	8.1786	10	3	1	2	
12	Spectrogram 1	1	1497.183536171	1498.559149387	53.297	311.183	6880.DSG_RAWD_HMS_11_10_ 0__DMY_ 7_ 3_11.wav	1.3756	6.2981	9	2	2	2	
13	Spectrogram 1	1	1561.387825006	1562.547270432	61.893	213.186	7019.DSG_RAWD_HMS_10_20_ 0__DMY_ 8_ 3_11.wav	1.1594	5.1032	9	3	2	2	
14	Spectrogram 1	1	1586.629239415	1587.995026822	44.700	376.515	7093.DSG_RAWD_HMS_22_40_ 0__DMY_ 8_ 3_11.wav	1.3658	8.0926	9	2	2	2	
