Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	27.394461516	28.562349228	35.919	314.719	0003.DSG_RAWD_HMS_23_20_ 0__DMY_24_ 9_11.wav	1.1679	5.6852	9	2	2	2	
2	Spectrogram 1	1	32.776900536	33.758603250	42.761	354.059	0004.DSG_RAWD_HMS_23_30_ 0__DMY_24_ 9_11.wav	0.9817	0.2130	9	3	2	2	
3	Spectrogram 1	1	617.048639571	620.044525441	29.077	241.170	0057.DSG_RAWD_HMS_ 8_20_ 0__DMY_25_ 9_11.wav	2.9959	7.8317	10	3	1	2	
4	Spectrogram 1	1	905.524442285	906.429978409	49.602	331.823	0085.DSG_RAWD_HMS_13_ 0_ 0__DMY_25_ 9_11.wav	0.9055	3.2321	9	3	2	2	
5	Spectrogram 1	1	931.861076488	933.079741926	41.050	364.321	0087.DSG_RAWD_HMS_13_20_ 0__DMY_25_ 9_11.wav	1.2187	7.8595	9	2	2	2	
6	Spectrogram 1	1	936.244886884	937.184274827	29.077	299.325	0088.DSG_RAWD_HMS_13_30_ 0__DMY_25_ 9_11.wav	0.9394	1.3886	9	3	2	2	
7	Spectrogram 1	1	983.222601539	984.297396752	30.788	319.850	0092.DSG_RAWD_HMS_14_10_ 0__DMY_25_ 9_11.wav	1.0748	4.9478	9	1	2	2	
8	Spectrogram 1	1	1106.154960291	1107.297459140	37.629	355.769	0104.DSG_RAWD_HMS_16_10_ 0__DMY_25_ 9_11.wav	1.1425	7.6650	9	2	2	2	
9	Spectrogram 1	1	1247.925686622	1249.575962736	37.629	295.904	0117.DSG_RAWD_HMS_18_20_ 0__DMY_25_ 9_11.wav	1.6503	8.0539	9	2	2	2	
10	Spectrogram 1	1	1255.533839331	1256.828671360	44.471	328.402	0118.DSG_RAWD_HMS_18_30_ 0__DMY_25_ 9_11.wav	1.2948	4.8075	9	2	2	2	
11	Spectrogram 1	1	1319.149582396	1320.486729197	35.919	331.823	0124.DSG_RAWD_HMS_19_30_ 0__DMY_25_ 9_11.wav	1.3371	1.9385	9	2	2	2	
12	Spectrogram 1	1	1402.272438929	1403.245678689	34.209	282.221	0131.DSG_RAWD_HMS_20_40_ 0__DMY_25_ 9_11.wav	0.9732	9.0788	9	3	2	2	
13	Spectrogram 1	1	1410.786144353	1411.860939567	34.209	372.873	0132.DSG_RAWD_HMS_20_50_ 0__DMY_25_ 9_11.wav	1.0748	6.7379	9	2	2	2	
14	Spectrogram 1	1	1419.346386559	1421.800643345	46.182	330.113	0133.DSG_RAWD_HMS_21_ 0_ 0__DMY_25_ 9_11.wav	2.4543	4.1721	17	3	2	2	
15	Spectrogram 1	1	2530.195384697	2531.236328092	37.629	311.298	0237.DSG_RAWD_HMS_14_20_ 0__DMY_26_ 9_11.wav	1.0409	6.4906	9	2	2	2	
