Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	1.423262964	2.372104941	67.051	340.410	4501.DSG_RAWD_HMS_18_30_ 0__DMY_17_ 8_11.wav	0.9488	1.4233	9	1	2	2	
2	Spectrogram 1	1	13.275090048	15.224529017	39.543	269.921	4502.DSG_RAWD_HMS_18_40_ 0__DMY_17_ 8_11.wav	1.9494	2.4204	9	2	2	2	
3	Spectrogram 1	1	78.977811192	80.159550744	32.666	278.518	4508.DSG_RAWD_HMS_19_40_ 0__DMY_17_ 8_11.wav	1.1817	2.9953	9	3	2	2	
4	Spectrogram 1	1	132.656213243	134.096727880	30.946	357.603	4513.DSG_RAWD_HMS_20_30_ 0__DMY_17_ 8_11.wav	1.4405	2.4005	9	1	2	2	
5	Spectrogram 1	1	163.302532614	164.760298923	29.227	309.464	4516.DSG_RAWD_HMS_21_ 0_ 0__DMY_17_ 8_11.wav	1.4578	0.4828	9	2	2	2	
6	Spectrogram 1	1	180.976816967	181.942910615	39.543	287.114	4517.DSG_RAWD_HMS_21_10_ 0__DMY_17_ 8_11.wav	0.9661	7.3025	17	3	2	2	
7	Spectrogram 1	1	215.566304722	216.670411749	29.227	242.413	4520.DSG_RAWD_HMS_21_40_ 0__DMY_17_ 8_11.wav	1.1041	9.3281	9	3	2	2	
8	Spectrogram 1	1	245.639898725	247.114916706	39.543	226.940	4523.DSG_RAWD_HMS_22_10_ 0__DMY_17_ 8_11.wav	1.4750	6.8378	9	3	2	2	
9	Spectrogram 1	1	288.084875711	289.128601885	48.139	259.606	4527.DSG_RAWD_HMS_22_50_ 0__DMY_17_ 8_11.wav	1.0437	5.8641	9	3	2	2	
10	Spectrogram 1	1	316.895035036	318.197536294	27.508	342.130	4530.DSG_RAWD_HMS_23_20_ 0__DMY_17_ 8_11.wav	1.3025	2.1104	9	2	2	2	
11	Spectrogram 1	1	355.883665626	357.531200330	41.262	293.991	4533.DSG_RAWD_HMS_23_50_ 0__DMY_17_ 8_11.wav	1.6475	8.5350	9	3	2	2	
12	Spectrogram 1	1	1557.468645370	1558.659010759	48.139	338.691	4644.DSG_RAWD_HMS_18_20_ 0__DMY_18_ 8_11.wav	1.1904	3.3550	9	1	2	2	
13	Spectrogram 1	1	1863.702181132	1864.952927373	37.823	328.376	4672.DSG_RAWD_HMS_23_ 0_ 0__DMY_18_ 8_11.wav	1.2507	5.3871	9	2	2	2	
14	Spectrogram 1	1	1891.020124162	1892.236367059	42.981	288.833	4675.DSG_RAWD_HMS_23_30_ 0__DMY_18_ 8_11.wav	1.2162	0.1411	9	3	2	2	
15	Spectrogram 1	1	1930.716104409	1932.027231503	41.262	343.849	4678.DSG_RAWD_HMS_ 0_ 0_ 0__DMY_19_ 8_11.wav	1.3111	7.2732	9	2	2	2	
16	Spectrogram 1	1	2093.433328297	2094.571938669	41.262	251.010	4693.DSG_RAWD_HMS_ 2_30_ 0__DMY_19_ 8_11.wav	1.1386	7.1707	9	3	2	2	
