Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	38.927803923	40.621428980	42.761	333.533	2755.DSG_RAWD_HMS_ 4_20_ 0__DMY_17_ 4_11.wav	1.6936	6.3639	17	3	2	2	
2	Spectrogram 1	1	239.824882048	241.145909592	34.209	283.931	2774.DSG_RAWD_HMS_ 7_30_ 0__DMY_17_ 4_11.wav	1.3210	0.7514	19	3	2	2	
3	Spectrogram 1	1	241.188250219	241.577783982	88.942	203.541	2774.DSG_RAWD_HMS_ 7_30_ 0__DMY_17_ 4_11.wav	0.3895	2.1147	18	2	2	2	
4	Spectrogram 1	1	395.476932628	397.356856441	53.023	331.823	2788.DSG_RAWD_HMS_ 9_50_ 0__DMY_17_ 4_11.wav	1.8799	4.1670	17	3	2	2	
5	Spectrogram 1	1	628.798291647	630.161659817	54.734	307.877	2810.DSG_RAWD_HMS_13_30_ 0__DMY_17_ 4_11.wav	1.3634	8.7267	9	3	2	2	
6	Spectrogram 1	1	859.697926675	860.934272966	42.761	357.479	2832.DSG_RAWD_HMS_17_10_ 0__DMY_17_ 4_11.wav	1.2363	0.2815	19	3	2	2	
7	Spectrogram 1	1	963.974106084	967.920252465	46.182	275.379	2841.DSG_RAWD_HMS_18_40_ 0__DMY_17_ 4_11.wav	3.9461	6.8658	10	3	1	2	
8	Spectrogram 1	1	1637.086068891	1639.491016471	54.734	354.059	2904.DSG_RAWD_HMS_ 5_10_ 0__DMY_18_ 4_11.wav	2.4049	5.0903	17	3	2	2	
9	Spectrogram 1	1	1801.358753887	1805.940009665	49.602	338.665	2920.DSG_RAWD_HMS_ 7_50_ 0__DMY_18_ 4_11.wav	4.5813	6.2720	10	3	1	2	
10	Spectrogram 1	1	2319.467413314	2322.236490281	42.761	335.244	2968.DSG_RAWD_HMS_15_50_ 0__DMY_18_ 4_11.wav	2.7691	2.0009	17	3	2	2	
11	Spectrogram 1	1	2520.242010580	2521.563038124	49.602	295.904	2986.DSG_RAWD_HMS_18_50_ 0__DMY_18_ 4_11.wav	1.3210	6.8491	19	3	2	2	
