Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	26.703190477	27.889632914	44.471	336.954	5753.DSG_RAWD_HMS_21_40_ 0__DMY_ 3_11_11.wav	1.1864	4.9939	9	2	2	2	
2	Spectrogram 1	1	102.342786031	103.713043494	27.367	324.981	5760.DSG_RAWD_HMS_22_50_ 0__DMY_ 3_11_11.wav	1.3703	4.6510	9	3	2	2	
3	Spectrogram 1	1	318.876078883	320.054166092	37.629	297.614	5782.DSG_RAWD_HMS_ 2_30_ 0__DMY_ 4_11_11.wav	1.1781	4.0914	9	3	2	2	
4	Spectrogram 1	1	577.093556900	584.304119038	20.525	307.877	5806.DSG_RAWD_HMS_ 6_30_ 0__DMY_ 4_11_11.wav	7.2106	1.2547	10	2	2	2	
5	Spectrogram 1	1	828.150630276	829.562663882	46.182	357.479	5829.DSG_RAWD_HMS_10_20_ 0__DMY_ 4_11_11.wav	1.4120	2.1122	9	2	2	2	
6	Spectrogram 1	1	881.540395445	886.795834130	37.629	367.742	5834.DSG_RAWD_HMS_11_10_ 0__DMY_ 4_11_11.wav	5.2554	1.2288	10	2	2	2	
7	Spectrogram 1	1	1119.763682777	1120.883283387	23.946	345.506	5856.DSG_RAWD_HMS_14_50_ 0__DMY_ 4_11_11.wav	1.1196	0.6499	9	2	2	2	
8	Spectrogram 1	1	1144.302812876	1145.355571658	35.919	333.533	5858.DSG_RAWD_HMS_15_10_ 0__DMY_ 4_11_11.wav	1.0528	3.4797	9	3	2	2	
9	Spectrogram 1	1	1413.966275427	1415.269691063	42.761	222.356	5884.DSG_RAWD_HMS_19_30_ 0__DMY_ 4_11_11.wav	1.3034	1.5057	9	3	2	2	
10	Spectrogram 1	1	1462.075460904	1463.437363139	53.023	297.614	5889.DSG_RAWD_HMS_20_20_ 0__DMY_ 4_11_11.wav	1.3619	6.1963	19	3	2	2	
11	Spectrogram 1	1	1546.237328476	1547.473902284	47.892	307.877	5897.DSG_RAWD_HMS_21_40_ 0__DMY_ 4_11_11.wav	1.2366	3.5210	9	2	2	2	
13	Spectrogram 1	1	1601.757581715	1602.760209127	23.946	311.298	5902.DSG_RAWD_HMS_22_30_ 0__DMY_ 4_11_11.wav	1.0026	4.7681	9	3	2		
14	Spectrogram 1	1	2240.779853302	2242.300504876	34.209	331.823	5964.DSG_RAWD_HMS_ 8_50_ 0__DMY_ 5_11_11.wav	1.5207	2.2808	9	3	2	2	
15	Spectrogram 1	1	2511.930156520	2513.033046673	44.471	244.591	5989.DSG_RAWD_HMS_13_ 0_ 0__DMY_ 5_11_11.wav	1.1029	0.4369	9	3	2	2	
16	Spectrogram 1	1	2589.750183851	2591.103730857	49.602	318.140	5997.DSG_RAWD_HMS_14_20_ 0__DMY_ 5_11_11.wav	1.3535	2.2743	9	3	2	2	
