Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	91.309794740	93.962232889	56.444	338.665	7009.DSG_RAWD_HMS_17_20_ 0__DMY_16_ 5_11.wav	2.6524	4.4726	17	3	2	2	
2	Spectrogram 1	1	278.206569623	278.554702130	68.417	237.749	7026.DSG_RAWD_HMS_20_10_ 0__DMY_16_ 5_11.wav	0.3481	6.8405	18	3	2	2	
3	Spectrogram 1	1	511.201336365	511.400269226	78.680	253.143	7048.DSG_RAWD_HMS_23_50_ 0__DMY_16_ 5_11.wav	0.1989	0.2190	18	3	2	2	
4	Spectrogram 1	1	511.466580180	511.690379649	85.521	258.275	7048.DSG_RAWD_HMS_23_50_ 0__DMY_16_ 5_11.wav	0.2238	0.4842	18	3	2	2	
5	Spectrogram 1	1	1297.556824260	1299.562730610	68.417	333.533	7124.DSG_RAWD_HMS_12_30_ 0__DMY_17_ 5_11.wav	2.0059	3.6833	17	3	2	2	
6	Spectrogram 1	1	1362.007194490	1364.054545187	34.209	331.823	7130.DSG_RAWD_HMS_13_30_ 0__DMY_17_ 5_11.wav	2.0474	3.0058	17	3	2	2	
7	Spectrogram 1	1	1442.014559085	1443.108689821	49.602	271.958	7137.DSG_RAWD_HMS_14_40_ 0__DMY_17_ 5_11.wav	1.0941	7.0306	19	3	2	2	
8	Spectrogram 1	1	1567.201488973	1568.768085255	49.602	338.665	7149.DSG_RAWD_HMS_16_40_ 0__DMY_17_ 5_11.wav	1.5666	1.6904	19	3	2	2	
9	Spectrogram 1	1	1612.712655668	1613.947697182	32.498	360.900	7153.DSG_RAWD_HMS_17_20_ 0__DMY_17_ 5_11.wav	1.2350	3.7830	9	2	2	2	
10	Spectrogram 1	1	1763.726291458	1765.044221663	68.417	324.981	7168.DSG_RAWD_HMS_19_50_ 0__DMY_17_ 5_11.wav	1.3179	2.5603	19	3	2	2	
11	Spectrogram 1	1	1765.027643925	1766.751728722	56.444	420.765	7168.DSG_RAWD_HMS_19_50_ 0__DMY_17_ 5_11.wav	1.7241	3.8616	17	3	2	2	
12	Spectrogram 1	1	1902.291234855	1907.670710976	22.236	302.746	7181.DSG_RAWD_HMS_22_ 0_ 0__DMY_17_ 5_11.wav	5.3795	0.0148	10	2	1	2	
13	Spectrogram 1	1	2012.244034711	2014.896472861	58.155	283.931	7193.DSG_RAWD_HMS_ 0_ 0_ 0__DMY_18_ 5_11.wav	2.6524	1.4212	17	3	2	2	
14	Spectrogram 1	1	2039.371512689	2040.689442894	51.313	374.584	7195.DSG_RAWD_HMS_ 0_20_ 0__DMY_18_ 5_11.wav	1.3179	6.8394	19	3	2	2	
15	Spectrogram 1	1	2241.416590209	2242.560454160	53.023	323.271	7215.DSG_RAWD_HMS_ 3_40_ 0__DMY_18_ 5_11.wav	1.1439	0.7467	19	3	2	2	
