Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	call variant	level	call cutoff @ end	calls overlap	Notes
1	Spectrogram 1	1	54.541512145	55.561748458	53.297	388.549	0288.DSG_RAWD_HMS_22_50_ 0__DMY_26_ 9_11.wav	1.0202	0.2683	9	2	2	2	
2	Spectrogram 1	1	106.586163705	106.782362996	0.000	405.742	0559.DSG_RAWD_HMS_20_ 0_ 0__DMY_28_ 9_11.wav	0.1962	8.8944	3	1	2	2	
3	Spectrogram 1	1	128.260337053	130.212519996	55.016	400.584	0791.DSG_RAWD_HMS_10_40_ 0__DMY_30_ 9_11.wav	1.9522	8.8593	17	3	1	2	
4	Spectrogram 1	1	373.019296527	374.353451705	55.016	342.130	1809.DSG_RAWD_HMS_12_20_ 0__DMY_ 7_10_11.wav	1.3342	3.9614	9	1	2	2	
5	Spectrogram 1	1	519.481079479	520.462075934	44.700	254.448	2475.DSG_RAWD_HMS_ 3_20_ 0__DMY_12_10_11.wav	0.9810	9.3128	9	3	2	2	
6	Spectrogram 1	1	643.768503360	645.259617970	48.139	233.817	2888.DSG_RAWD_HMS_ 0_10_ 0__DMY_15_10_11.wav	1.4911	2.8018	9	3	2	2	
7	Spectrogram 1	1	673.756544059	674.894499945	44.700	276.798	2929.DSG_RAWD_HMS_ 7_ 0_ 0__DMY_15_10_11.wav	1.1380	0.2259	9	3	2	2	
8	Spectrogram 1	1	686.876738714	687.946024849	56.735	302.587	2938.DSG_RAWD_HMS_ 8_30_ 0__DMY_15_10_11.wav	1.0693	2.4914	9	3	2	2	
9	Spectrogram 1	1	765.686931127	767.050516198	44.700	306.026	3381.DSG_RAWD_HMS_10_20_ 0__DMY_18_10_11.wav	1.3636	5.3191	9	3	2	2	
10	Spectrogram 1	1	878.158763169	879.659687744	55.016	355.884	3925.DSG_RAWD_HMS_ 5_ 0_ 0__DMY_22_10_11.wav	1.5009	8.9731	9	2	2	2	
11	Spectrogram 1	1	1065.585381820	1066.929346962	55.016	269.921	4633.DSG_RAWD_HMS_ 3_ 0_ 0__DMY_27_10_11.wav	1.3440	0.2021	9	3	2	2	
12	Spectrogram 1	1	1276.913125509	1278.365000261	60.174	233.817	5538.DSG_RAWD_HMS_ 9_50_ 0__DMY_ 2_11_11.wav	1.4519	5.2916	9	2	2	2	
13	Spectrogram 1	1	1344.913268035	1346.433812539	55.016	257.887	5915.DSG_RAWD_HMS_ 0_40_ 0__DMY_ 5_11_11.wav	1.5205	8.1638	9	3	2	2	
14	Spectrogram 1	1	1362.884347104	1364.277362069	55.016	275.079	5963.DSG_RAWD_HMS_ 8_40_ 0__DMY_ 5_11_11.wav	1.3930	4.4256	9	3	2	2	
15	Spectrogram 1	1	1381.090865322	1385.711358621	37.823	211.467	6004.DSG_RAWD_HMS_15_30_ 0__DMY_ 5_11_11.wav	4.6205	0.9229	10	3	2	2	
16	Spectrogram 1	1	1421.869466889	1423.282101783	55.016	221.783	6201.DSG_RAWD_HMS_ 0_20_ 0__DMY_ 7_11_11.wav	1.4126	9.1375	9	3	2	2	
17	Spectrogram 1	1	1460.592648093	1462.034712881	79.085	189.117	6389.DSG_RAWD_HMS_ 7_40_ 0__DMY_ 8_11_11.wav	1.4421	4.1707	1	3	2	2	
18	Spectrogram 1	1	1490.261721893	1492.527823702	58.454	316.341	6481.DSG_RAWD_HMS_23_ 0_ 0__DMY_ 8_11_11.wav	2.2661	1.2759	17	3	2	2	
19	Spectrogram 1	1	1557.006188957	1558.605213178	42.981	245.852	6733.DSG_RAWD_HMS_17_ 0_ 0__DMY_10_11_11.wav	1.5990	2.6211	9	3	2	2	
20	Spectrogram 1	1	1683.225987931	1684.638622825	42.981	209.748	7427.DSG_RAWD_HMS_12_40_ 0__DMY_15_11_11.wav	1.4126	9.4398	9	3	1	2	
21	Spectrogram 1	1	1711.963246008	1714.092008314	60.174	299.149	7536.DSG_RAWD_HMS_ 6_50_ 0__DMY_16_11_11.wav	2.1288	5.6132	17	3	2	2	
